proginc_hisp_male_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0017421747
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0063528488
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.00071853696
0.0022849028
-0.0042531332
0.00076358858
""
""
0.0029317711
0.018668091
""
0.0053962688
0.016652172
0.0016685694
0.0011590415
0.0036124575
""
""
""
0.010706415
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.01037375
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0047204006
""
""
0.019396419
""
""
0.0066996948
""
-0.0013290044
0.0043297503
""
""
0.0034129713
""
0.0049025146
0.0093010431
""
""
0.0013093803
0.011055269
-0.002354298
""
0.023807576
0.0066763605
""
""
0.0036582234
0.0071148444
""
0.0022211012
0.011384487
""
0.0037272256
0.0051948274
0.0081178658
0.0034548554
0.00287379
0.0077879769
0.0053444132
0.0038333687
0.0049327617
0.0065379194
0.0037657763
0.012261446
0.0041846721
""
""
0.011284385
0.0070928643
0.008099108
0.017955739
0.01753472
""
0.0066773645
""
0.0032518806
0.015223777
0.038795412
0.0081717959
""
0.0093935765
""
""
""
0.024888266
0.044187475
""
""
""
""
""
""
""
""
0.0029540542
""
0.0010471743
""
""
0.0041986657
""
""
""
""
""
""
""
""
0.0057761157
""
""
""
""
0.0153107
0.0016568687
""
""
0.0023420625
""
""
""
0.047183298
-0.0046631861
0.0081262151
""
""
""
""
""
0.010151099
""
""
""
""
""
""
""
""
""
""
0.010994158
""
0.0079159671
0.01214096
""
""
0.0069359876
0.0027693259
""
0.050605815
-0.0012946131
-0.00095980603
""
0.0046148691
""
""
""
""
-0.0020677703
0.0026610359
""
""
""
""
0.00052983314
""
""
""
0.023537299
0.004646732
""
""
""
""
""
""
""
""
0.0018502699
0.025133083
0.0048392611
0.0054240408
""
""
""
""
""
0.025510879
0.005971198
0.0018754308
""
""
""
0.019698782
0.027197989
0.016523384
0.0017678797
-0.0022717437
""
0.026261291
0.059910815
0.0048563806
0.0076992773
0.0015436442
0.017172702
0.017756158
0.0065695588
""
""
0.01493763
""
-0.0019340812
0.0084729921
""
""
""
""
0.0062743966
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0024626169
""
""
""
""
""
0.051119681
""
0.01862858
""
""
""
""
""
""
""
""
""
""
0.00039428225
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.017833838
""
""
""
""
""
""
-0.0036876535
""
0.0092816595
""
""
""
""
""
""
0.048089068
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0010032139
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0047853771
""
""
""
""
""
""
""
""
""
""
""
""
