hours_wk_white_female_p25_se
2.7575011
1.8860031
4.715035
4.6280217
2.4783952
""
4.2201505
1.6767695
3.1456904
3.2691519
2.8237274
5.6529636
4.7995443
4.3857341
3.2895277
2.4710472
2.617213
4.9758649
""
2.332221
3.2768574
1.843039
2.2264206
4.2489309
2.0400233
2.4717851
3.2941239
1.7039526
4.1712942
3.1332765
2.6267495
""
""
3.6995533
1.6457257
2.2415895
1.1246622
4.5715356
2.2344067
3.1970279
2.980684
2.6464131
""
""
1.5958591
7.9755664
2.8773983
1.6508694
1.2224653
5.641201
1.9355705
2.082494
""
6.0647192
3.7411687
4.0619149
2.8199954
2.3832035
2.0401704
""
2.2212806
2.9008703
2.2252681
2.0017092
5.0592413
""
2.845365
""
""
1.6507555
""
""
""
""
2.7194531
""
""
4.9921885
3.5958996
6.9917431
7.2220526
""
""
2.9250734
""
""
""
""
""
""
""
""
""
""
""
""
""
2.1207385
2.2003677
2.9849021
4.5874848
9.6708012
5.6116829
0.49953839
1.5244919
3.1669457
0.93836796
1.9039258
""
1.5949061
2.5712249
3.1723151
4.1577187
2.5531979
1.4814417
2.4752142
4.3056102
""
2.7418468
""
2.9128087
2.8740113
2.5969276
5.6431632
4.7798753
2.9761105
1.9138579
1.8984897
3.1016154
3.5825434
6.745317
4.9931226
4.5060372
2.0767066
3.2020345
3.5819232
1.8459067
4.5528431
2.2885787
4.6016321
2.3599846
""
2.3954895
3.2008517
3.7375586
2.8254426
2.8471286
""
3.2875531
4.5575089
4.3274441
4.0196109
2.4975924
2.3234339
3.2085466
3.8159814
2.922534
2.4885738
4.5966816
""
4.9820919
3.8401201
3.8216653
3.8653414
5.4294348
4.2448916
2.7612233
2.8882813
2.2521799
4.3220029
1.289117
2.9703436
3.0595379
1.9468628
4.1032887
3.4243901
1.6092048
4.1575079
2.6923311
3.8561931
3.1622417
3.4314165
1.5435815
1.9188274
""
3.6935616
1.1935823
""
4.2586679
1.4045652
4.186686
""
1.2912179
3.7213311
1.9848733
1.1162044
3.5708907
1.9177893
4.5568204
5.1126256
1.0722786
2.3429267
3.0303793
3.9423256
0.45141903
2.4733946
2.144052
5.0288258
2.1519709
1.8447917
4.9259906
""
1.9506602
2.5679374
2.1974955
0.71880853
1.5872797
5.43155
0.75170535
0.78140801
5.0570402
0.73303252
0.6372177
1.9928715
1.2904979
1.5794933
1.7699585
1.6769804
1.1546948
2.0157521
1.4151458
""
2.3863335
1.5750456
1.2963274
1.1828663
2.4379771
2.1686113
""
1.4212537
3.0272391
1.2607526
2.2769241
1.9827393
1.2281061
5.4849257
1.0701851
6.1110535
""
4.3854399
1.7859697
3.0946383
4.3475118
""
""
""
""
""
""
2.8954415
1.3095632
""
2.3072636
7.8814654
4.3707724
0.94287318
2.2297301
3.0272162
""
""
4.5646887
""
""
""
1.0605392
""
4.5933499
""
2.9488814
1.4375497
3.7469609
5.6901312
3.3277771
1.5762837
""
5.5632901
3.7019832
2.8291624
2.6116557
3.5025644
""
5.6788802
6.0191135
7.3756971
4.7517819
1.7951247
7.8937201
5.2096124
""
""
""
""
""
""
4.0192032
4.7303638
1.6798757
3.8144336
1.3080842
1.192579
1.9217385
2.3269038
1.1059452
1.6943313
2.4124141
2.0188293
1.8457958
1.2683576
1.5439587
4.1269464
2.0062044
3.8780537
1.340409
3.6458449
1.027946
0.80723083
4.73034
1.5392683
1.6324463
1.5536705
1.7266839
2.7079003
3.4512367
""
0.85419035
1.2362821
2.5121429
5.7034993
3.5796161
3.7287371
""
5.1653905
5.6691322
5.0515127
5.1302395
1.4757254
2.2861643
0.80568117
3.7847934
2.0841105
2.8060024
6.3690257
""
1.3967574
1.0041702
1.9004277
2.8365903
""
5.4281945
1.3131151
1.214696
2.142827
1.067582
2.4992545
2.8616965
1.3971304
2.802839
0.92122447
1.6226234
0.8408165
0.9368186
0.74863011
0.97183251
2.3932309
2.0586066
1.482731
1.5869102
1.1866908
1.1585901
3.2122531
3.1587076
5.6029997
4.4228683
0.95315897
3.7654588
2.4468811
3.4852967
3.6087916
""
4.7685146
""
5.1852546
4.3346462
2.5742605
2.1837921
4.5030456
4.6796203
2.3790879
4.8622479
""
5.2425408
4.5670862
3.5009615
4.2678361
4.9092445
""
3.3689613
5.9096556
2.0421555
2.5220869
""
1.9538583
3.9213386
3.3233721
2.1494081
3.0938897
""
1.9165958
""
1.3873334
3.6001194
3.2776966
2.5149658
4.2190008
2.5316348
""
4.3594055
4.416523
4.5908356
3.7640257
1.858974
4.1348801
6.440063
2.6511011
2.2775474
""
""
3.2802258
4.9554524
4.3335137
6.1317472
3.7013724
3.024786
2.4396229
2.4818058
3.7730196
1.6816345
2.7900033
""
3.1503382
2.5394392
4.2694497
5.7804794
1.2886328
2.8969553
1.9729195
""
3.258817
4.7998824
3.5540469
4.5397868
2.3643043
2.1692793
5.3630314
2.5411923
5.3807144
4.6062517
4.9512239
""
""
4.5670567
4.121531
""
3.1702597
4.0498877
2.9000449
""
""
2.4091799
4.1299849
4.5686598
""
""
3.561192
""
4.5493469
""
3.7855313
4.3888845
""
5.6759105
2.232383
1.8405232
2.8210576
4.2054257
6.2186842
2.4587173
5.6777577
3.5682445
4.4019933
5.926157
3.1884036
""
5.8308692
""
4.7311978
""
1.800492
3.2255075
""
5.2969818
6.1326885
2.6008501
3.5238726
""
4.2415099
""
""
4.8280005
""
5.3551326
""
3.2200894
3.7954986
4.1021514
""
""
2.6973138
""
""
4.8715572
3.7758803
2.3006442
2.823113
3.140177
""
5.731276
3.9479053
""
""
3.730617
2.0722153
4.6030159
5.5510345
5.2185717
4.0351529
2.540879
1.634398
4.1704764
3.6819861
1.3541523
""
1.9552768
6.3155231
4.2921634
2.3975987
""
""
2.7262666
1.825327
""
""
""
1.5504844
5.0436506
2.8982306
""
5.1889911
""
2.8886352
3.3802073
3.5921266
3.1876621
2.8574393
3.2871995
2.5863926
3.4924519
1.7493496
3.6164174
3.5118003
""
4.9231195
3.0356855
3.2387466
2.9830136
5.0632367
4.1186676
3.2230642
4.8740864
4.1898055
""
1.8920199
""
3.6495793
1.8827915
5.8944755
4.2313156
3.2324114
5.7371612
2.4380555
6.0040298
2.8827758
3.3572824
1.8098298
2.5860443
2.6875198
3.0216789
2.519367
2.5058312
0.52526623
3.3491113
3.9361904
2.4204497
3.3964853
2.8526366
1.0895711
2.8806343
4.1316133
2.2616417
2.6690972
3.1894321
1.8617344
2.5099595
5.9030643
2.9519629
3.1259174
4.3125339
3.1308069
5.1460466
5.2670512
2.2645621
2.4698024
2.8022976
3.4241421
2.1601563
3.4097087
2.6095784
3.7886987
1.5151683
2.0202358
3.3159771
2.194526
1.2208854
1.7288238
3.051739
2.6978161
2.7174947
2.6393919
2.8887892
1.716835
1.8147919
1.6718832
2.2036736
1.3024828
2.0642192
4.2851176
3.227664
4.5910983
4.054347
3.3375418
4.0395269
2.6717184
2.6901419
3.6550975
2.5522778
1.6482614
2.8253715
4.0558476
3.0780332
""
4.9244223
6.5075011
2.6451306
3.1129372
1.6225423
1.4255381
3.1038594
1.4758059
4.1157942
4.4072652
3.0248673
5.1270418
2.4411523
1.5843326
3.4794035
1.7900736
3.9091232
2.7390788
3.0674291
3.0668149
3.1923714
2.2659585
1.3159934
1.8352947
1.3996619
3.0791664
3.230335
1.2727635
2.3626657
5.0933552
3.4779441
3.0700142
4.6171322
3.5091202
2.469362
1.8233819
3.1128457
3.2370913
4.0882435
2.6021318
2.8039539
3.0354757
2.800024
1.7522486
2.9546077
1.4312567
3.085212
2.2000897
2.7078893
3.2772961
2.9336696
3.0879502
1.9884579
2.5223773
2.0881476
2.8970797
2.8028235
2.3939643
2.2815366
2.1004946
2.6662586
2.7098851
2.9858787
2.8893547
3.0562613
2.5112731
2.0256209
2.198303
2.0631466
2.2518361
1.3204204
1.9703083
2.4477782
1.673943
0.8141613
2.4292967
4.8768096
2.5810153
2.0136344
2.780194
2.3008492
4.3115816
2.7498374
6.0935454
3.1897254
2.9741495
3.7859895
3.2465851
3.5042336
2.044641
3.6212392
3.8639965
2.9557648
2.6932352
3.2213464
3.2129908
1.371842
3.5446355
2.8728342
3.47312
2.2949729
2.5486207
3.7433786
4.1111126
1.8493559
4.551188
4.1631923
1.4195721
3.8984315
1.7175175
2.9790249
5.4665327
2.7327278
2.6675246
1.7265017
3.4523261
3.1518328
3.0892017
3.7013216
3.9319901
2.4845073
2.7473974
4.2698293
2.4997559
1.6017363
3.1170278
2.8730011
2.7148252
2.69136
2.4102085
2.5424137
2.3341298
2.6834509
3.4078002
1.9940284
3.0618563
3.2122135
3.6103628
2.8595219
2.0649064
1.9822553
2.3815255
3.0688753
4.2684321
3.0871322
2.1924567
2.5487399
2.6083851
1.6882832
