coll_natam_pooled_mean_se
""
""
""
""
""
""
0.064263329
""
""
""
""
0.041861996
""
""
""
""
0.080352917
""
""
0.077696145
0.067162856
0.016820636
0.068744406
""
0.070647106
""
0.06867636
0.11153971
0.060146607
""
""
""
0.074109279
0.079812236
0.083145037
0.075904056
""
""
""
""
""
""
""
""
""
""
0.057984821
0.028719209
""
""
0.060620602
""
""
""
""
0.082525931
""
0.080889001
""
""
""
0.061772458
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.074787609
""
""
""
""
0.062960058
""
""
""
0.053197905
0.071204975
""
""
""
0.096424833
""
""
""
""
0.050124086
0.058154698
""
0.055366632
0.062450942
""
0.10775324
0.057171974
""
0.068799771
""
""
""
""
""
""
0.05187273
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.055517703
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.033702202
""
""
""
0.081966527
""
""
0.051635448
0.073425524
""
""
""
""
""
""
""
0.046739448
""
0.041273311
0.056228798
-0.0027688015
0.024169553
""
0.030881064
0.074543051
0.026387703
0.06822215
""
""
0.05321968
0.052135546
0.041748933
0.045376316
""
""
0.063003622
""
""
0.08668033
""
""
""
""
""
""
""
""
""
""
""
""
0.090373807
""
0.080409832
""
""
""
""
""
0.067593396
""
""
""
""
""
""
""
""
""
""
0.076613784
""
""
""
""
""
""
0.071250618
""
""
""
0.10848282
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.059925042
""
""
0.035573907
""
0.047547273
""
""
""
""
""
""
""
""
""
0.073664531
""
""
0.045136008
""
0.056745548
0.049958166
""
0.087639906
""
""
0.046580553
""
0.06825912
0.086874038
""
""
""
0.06419345
""
""
0.062029917
0.10417929
""
""
0.048035171
""
0.042180642
0.082675755
""
0.068741217
0.026140459
0.047327992
""
""
""
""
0.038238551
0.021647405
""
0.029129447
""
""
""
""
0.048121676
""
""
""
""
""
""
0.048221633
0.042583123
0.04361856
0.06242035
0.059260041
0.061091151
""
0.089019127
""
""
""
""
""
""
""
0.087703958
""
""
0.096251957
0.038708758
""
0.045100868
""
""
""
0.055071864
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.026825275
""
""
""
""
""
""
""
""
""
0.069467559
""
""
""
0.026279753
""
0.04278082
0.080081835
""
""
""
""
""
""
0.073141649
""
""
""
""
0.093358792
""
0.042822134
""
0.041132141
""
""
0.028759947
0.056351654
""
0.10037972
0.025605431
""
""
0.056822505
0.049156178
""
""
""
""
""
""
""
""
""
0.089088164
""
""
0.024082091
0.055884257
""
0.05250131
""
""
""
""
""
""
""
""
""
0.10011785
""
""
""
0.028180761
0.026086738
""
""
0.036840618
""
""
""
0.043249615
""
""
""
""
""
0.049264435
0.038703721
0.045610864
""
""
0.056875881
""
""
""
""
""
""
0.049031515
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.081784509
0.02791396
""
""
""
""
""
""
""
""
""
""
""
""
0.087692663
""
""
0.04559686
0.042957995
""
""
""
""
0.032721844
""
0.045096632
""
""
""
""
""
""
0.068414688
""
0.025946628
""
""
0.020327216
0.017237641
0.024862818
0.058595594
0.011832302
0.033531822
""
0.05965668
0.065448515
0.019886116
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.079605319
""
0.049826965
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.037212726
0.048676331
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038896576
0.032234285
""
""
""
""
0.037628841
""
""
0.03262683
0.089369118
0.037883915
0.014808343
0.031079829
0.039777301
""
0.031420939
""
0.015301632
""
""
0.013981817
0.01384884
0.024993774
0.077664919
0.062698171
0.021866569
0.055758666
0.0053267716
0.018558299
""
0.020604324
0.040325351
0.047313411
0.040851034
""
""
""
0.01472393
0.048161425
""
""
0.056076631
0.034749418
""
""
""
""
""
""
""
0.036865935
0.056871243
""
""
""
""
0.089652359
""
""
""
0.020969436
""
""
""
0.014712816
""
0.013221255
0.0045686653
0.021382269
""
""
0.010558262
0.014780036
0.045207918
0.0099561308
""
""
""
0.066446573
""
""
-0.0062026782
""
""
""
""
0.074234821
0.038808689
""
0.030602567
""
""
""
""
""
""
0.025471732
""
""
0.05814901
0.043316416
0.069106773
0.10036577
0.052061696
0.048192639
0.041992903
0.029577488
0.046405401
0.031696133
0.048498105
0.02393961
""
""
0.02282943
0.035970882
0.035549451
0.02903408
""
0.03555641
0.029359408
0.039049841
0.092320502
0.018045498
0.064584948
""
""
""
0.039805364
0.032257449
0.039326515
0.033179585
0.05777536
0.039332215
0.059051502
0.031871695
0.038825095
""
""
0.077457257
""
""
""
0.028151577
0.030905426
0.014738754
