spouse_rk_asian_female_mean_se
0.033855684
0.046719424
""
0.017140049
0.022272145
""
0.014719888
""
""
0.024621841
0.024094112
0.010536904
""
0.026747778
0.019383961
""
""
0.027323849
""
""
0.02145735
0.017409781
0.033500105
0.042005789
0.0091516543
""
0.028333001
0.017652716
0.0070722923
""
""
0.035736557
0.01108982
0.012514004
""
0.018830093
""
""
""
""
0.018645314
""
""
""
""
""
0.0085670175
0.028113941
0.015553389
0.048909493
0.03097827
0.02343663
0.051785372
""
""
0.025296791
""
""
""
""
""
0.019471338
""
""
""
""
""
""
""
""
""
""
""
0.060960427
""
""
""
""
""
0.013848856
""
0.039959919
""
""
0.010413234
0.080421373
""
0.026573934
0.015853159
0.047429178
0.054240782
""
""
0.019392096
""
""
0.047011152
0.028408894
0.0079387203
0.020530779
0.019344145
0.0071740285
0.011648498
0.022664767
0.017854812
0.0080320304
0.01676747
0.008498542
""
0.028339922
0.021016805
0.030492511
0.017802447
""
0.016545288
0.018208269
0.014368858
""
""
""
0.031394411
""
""
0.030787734
""
0.025062257
0.020263337
""
""
""
0.0050989152
0.053463895
0.029040845
""
0.02694816
""
0.021895157
0.024356548
""
0.027022462
0.024064189
0.023470996
""
""
0.036740623
""
0.0270642
0.037009444
""
""
""
0.018457165
0.034818355
""
0.012071035
0.017636459
""
0.017710345
""
0.030119177
""
""
0.022058832
0.0056312801
""
0.0028952663
""
""
""
0.03986096
0.0048134783
0.016699906
0.066433057
0.020732692
""
""
0.023541823
0.011331498
""
""
""
""
0.011971862
""
""
0.010762593
""
""
0.01702093
""
""
0.027393457
0.01763927
""
""
""
0.03251176
0.032118049
0.017022207
0.043683119
0.020206826
0.024312036
0.050162084
0.039385378
0.038919754
0.017873678
0.010585273
0.045063306
0.042436238
0.023276914
0.036593601
0.035709709
""
""
0.018761974
0.018988071
0.028818361
0.0078070094
0.039484285
0.063273042
""
""
""
0.051190991
0.0090338094
0.025673082
0.027580852
0.032120828
0.010656798
0.024444517
0.024370337
0.023495283
""
0.029983681
""
0.039052043
""
0.024803899
""
""
0.030315796
0.036847204
0.040385153
0.028061895
0.036554117
0.053512193
0.026348509
0.012530517
""
0.022555992
0.0080047036
0.024069494
0.048260875
""
0.029387396
0.045010731
""
0.010995576
0.050338134
0.018627698
0.03256679
0.01333286
0.011891178
0.011564047
0.012197763
0.002113757
0.0083821611
0.0025130752
0.0037664974
0.012691573
0.019359061
0.042497236
""
0.042322058
""
""
0.026982775
0.023420578
""
0.04310419
0.0099692279
""
""
0.0041048434
0.011427179
""
0.019621205
0.0063246815
0.029295536
""
""
""
""
""
""
""
""
0.03506327
0.034751486
0.0299618
