teenbrth_other_female_p75_se
0.034720208
0.051026229
0.16597246
0.025509655
0.030552253
0.12542842
0.023788767
0.097173855
0.11533361
0.060796957
0.054124516
0.016257487
0.13545983
0.051795598
0.050704096
""
0.18184511
0.041586064
0.21698619
0.092208333
0.043308515
0.024401607
0.054117706
0.052869018
0.015343937
0.27845329
0.03595347
0.020736262
0.012274462
0.14628537
0.060833357
0.038288139
0.016300365
0.015740661
0.079673111
0.029560648
0.10781173
0.057140522
""
""
0.039380372
0.096526146
""
""
0.19650184
0.12559988
0.020945279
0.053075071
0.031972159
0.039657366
0.034882911
0.031647768
0.071420692
""
""
0.037207849
0.076144353
0.12240002
""
0.087516993
0.084979914
0.023210367
""
0.13967828
0.11834583
0.062072676
""
""
0.11498129
0.15167928
0.14948383
0.10223552
0.12172671
0.086537227
0.089660034
""
0.072899453
0.083451986
0.064364381
0.021733465
0.10556439
0.06341885
0.10859264
0.069240794
0.022158982
0.08099705
0.051417239
0.029269489
0.022739641
0.0428464
0.053386446
0.17724152
0.12881567
0.043857589
0.1110097
0.1934247
0.051494736
0.065317459
0.011420223
0.040377673
0.028321302
0.0083751082
0.01815719
0.033149462
0.015017989
0.013823928
0.034369387
0.014512654
0.077953883
0.047767948
0.028862163
0.056865189
0.025078652
0.11268631
0.023855053
0.02760333
0.020339053
0.24384862
""
""
0.045096826
0.10630077
0.06034619
0.038703449
0.070116185
0.031721931
0.028175168
0.098042548
0.13447089
0.17751057
0.0090635
0.080786586
0.045736156
0.16831438
0.064968318
0.05826281
0.036321219
0.034126125
0.18376611
0.079401486
0.030033756
0.036818679
""
0.13024829
0.057680301
""
0.033768922
0.075956754
0.13802569
0.13498791
0.1360638
0.022358788
0.057612069
0.1727272
0.015331883
0.036691777
0.11658335
0.027878089
0.092702374
0.038482729
""
""
0.02356277
0.0095237391
0.23731303
0.0042965091
0.050763678
0.070215158
0.046223432
0.049038175
0.0078992993
0.020504929
0.074466035
0.026909033
0.071520753
0.088082239
0.026427558
0.018894574
0.060007721
0.06367451
0.056788433
0.12522571
0.014166226
0.065610453
0.086736269
0.016030615
0.19079514
0.043281622
0.031851228
""
0.094338745
0.035227206
0.021917345
0.18526003
0.17945914
0.083680853
0.050475243
0.069705516
0.024709925
0.11617618
0.027617123
0.037035868
0.075513229
0.052300841
0.036880054
0.037294105
0.015679756
