staycz_asian_male_mean
""
0.34187421
""
""
""
""
""
0.46374604
""
""
""
""
""
""
""
0.51462406
""
""
""
""
""
""
0.46897933
""
""
""
""
""
""
""
""
""
""
""
0.510194
""
0.53164864
""
0.44901657
""
0.29273564
""
""
""
0.45082876
""
""
""
0.53436106
""
0.41501787
0.48563209
""
""
""
""
""
""
0.43889204
""
""
""
0.3591893
""
""
""
""
""
""
0.60889095
""
""
""
""
0.40625399
""
""
0.52968079
""
0.53557169
0.36827636
""
""
""
""
""
""
""
""
0.29563576
""
""
""
""
""
""
""
0.5193876
0.54510051
""
""
""
""
0.693896
0.53018558
0.19051012
0.52781057
0.56758428
""
0.40819356
0.42685392
""
""
""
0.64876556
""
""
""
""
""
""
""
""
""
""
""
""
0.48738876
""
""
""
""
""
""
""
""
0.45195562
""
""
""
""
""
""
""
""
0.36191782
""
""
""
""
""
""
""
0.46685424
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.29204327
""
0.49051955
""
""
0.75195765
""
""
0.55675977
""
""
""
""
""
0.54697669
""
""
""
0.76485974
""
""
0.57272333
0.33888152
""
0.75707537
0.37770617
0.56412452
0.70447475
0.67501032
0.47662252
0.42737237
""
0.5895642
0.49487177
0.37505275
""
0.82581586
0.73744142
0.69159687
""
0.37990266
0.58690304
""
""
0.59373176
0.69937378
0.55377084
0.80884469
0.68643588
""
0.78134882
0.75905645
0.68787527
0.79315192
0.73084962
0.85033381
0.71290439
0.54258704
0.78365624
0.52485579
0.68802214
0.58803701
0.57944828
""
0.38861313
0.74942786
0.58195645
0.57573587
0.69480646
0.43159935
""
0.61886048
0.33143693
0.72816211
0.638017
0.5446555
0.73617506
""
0.6777578
""
""
""
0.59245229
0.76291215
""
""
""
""
""
""
""
""
0.78809071
""
0.65216887
""
""
0.54263926
""
""
""
""
""
""
""
""
0.73211563
""
""
""
""
0.4802939
""
""
""
0.77683955
""
""
""
""
""
""
""
""
""
""
""
0.46611309
""
""
""
""
""
""
""
""
""
""
0.48213652
""
0.56528181
0.57418084
0.52152854
0.63904035
0.5924297
0.59248036
0.47113818
0.63914973
0.51068866
0.4853695
0.63182354
0.76127648
0.26852599
""
0.55829573
""
0.41514412
0.60285485
""
0.31536019
0.36000568
0.63393241
0.50555629
0.22339156
""
""
0.68258023
0.61552405
0.47642496
""
""
""
""
""
""
""
""
0.54423708
0.29697242
0.62710267
""
0.33305317
""
""
""
0.59624636
0.48686454
0.41879222
""
""
""
0.52453667
0.38013175
0.48888496
0.63719893
0.52051556
""
0.45120335
""
0.65893346
0.59159237
0.5300948
0.59156793
0.7265718
0.45313761
0.42631042
0.4833141
0.43924063
0.58014005
0.44554844
0.58381099
""
""
""
""
0.51540947
""
""
""
""
""
""
""
0.27915925
""
0.77451801
0.29258278
""
""
0.45973098
""
""
""
""
""
""
""
""
0.48855653
""
0.57981896
0.4668856
""
0.5255127
0.45508054
""
0.75429738
0.26830128
""
0.7474066
""
0.72285777
""
""
0.24122848
""
0.30969429
""
""
""
""
""
0.68907267
""
""
0.23983185
0.73986763
""
""
""
""
""
""
""
0.59729505
0.40881354
0.55478168
""
0.66033566
""
""
0.38808319
""
""
""
0.71270597
0.69017774
0.51412058
""
""
""
""
""
0.66000468
0.44211483
""
0.50013173
""
""
""
""
""
""
""
""
""
""
0.34496769
""
""
0.34302261
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4761171
0.89481294
0.68921787
""
0.63385665
""
""
""
""
""
""
""
""
""
""
0.49523315
0.73291427
""
""
""
0.32340601
""
""
0.41305873
""
""
""
""
""
""
""
""
""
""
""
0.54063833
""
""
""
""
""
0.62628531
""
""
""
""
""
""
""
0.45178899
""
""
""
""
0.56599772
0.74657637
0.54952401
0.68764353
0.65598881
""
0.48347247
""
""
""
""
""
""
0.33947068
""
""
""
0.58136195
""
""
""
""
""
0.46485591
""
""
""
""
""
""
""
0.54885942
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43970081
""
""
0.39404872
""
""
""
""
""
""
""
""
0.37447006
""
""
""
""
0.27196684
0.7663185
""
""
0.55529308
""
""
0.70350349
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41996819
""
""
""
""
""
0.75583225
0.36305183
0.80243266
0.28697044
0.65556633
0.42965245
""
""
0.37252012
""
0.31655842
0.71296614
0.29547718
0.24692589
""
0.40330824
""
""
""
""
""
""
""
""
""
""
""
0.30370775
""
""
""
""
""
""
""
""
0.40018192
0.55204314
""
0.42984241
""
""
""
""
0.26953849
0.41525894
""
0.33502975
""
""
""
""
""
0.4555642
0.72687829
0.48247221
0.52562857
""
""
0.5259437
0.37216416
""
""
""
""
""
""
0.53313041
""
""
""
""
""
""
""
0.42108151
""
0.46746174
""
0.61405814
""
""
""
""
0.21937455
""
0.54880148
0.69220722
""
0.52797604
""
0.37040517
""
""
""
""
""
""
0.44486743
""
0.49498472
""
0.36588347
0.15584973
""
0.30167717
0.55212474
""
""
""
0.43959096
""
""
""
""
""
""
""
""
""
""
0.44255537
""
""
""
""
""
""
0.40498805
""
""
""
""
""
""
""
0.27018395
""
""
0.46947342
""
0.41898513
""
""
""
""
0.48161718
""
""
""
""
""
""
""
""
""
0.18069464
""
""
""
0.50894219
""
""
""
""
""
""
""
""
""
""
""
""
""
0.74481243
""
""
""
""
""
0.5734778
""
""
""
""
""
""
""
""
""
""
""
""
0.20069097
""
""
""
""
""
""
""
0.42677224
""
""
""
""
0.48518574
""
""
""
""
0.57542938
0.25193447
0.51177216
""
""
""
""
""
0.49353382
""
""
""
""
""
""
0.67714399
""
""
""
""
0.43005693
""
""
0.39996466
""
""
""
""
""
""
""
""
""
""
""
0.43778428
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.34715956
""
""
""
""
0.42393383
""
""
""
""
0.35800642
0.32899523
""
0.44175246
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57432246
""
""
""
""
""
0.28816563
""
""
""
0.47316468
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.26908544
""
""
""
0.39576524
""
0.61485732
0.22624631
0.40489349
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.77641219
""
""
""
""
""
""
""
0.40210161
""
0.67391497
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46579432
""
""
""
""
""
0.34135833
""
""
""
0.38285792
""
""
""
""
""
""
""
""
""
""
""
""
0.4739345
""
""
""
""
""
""
""
""
0.57848722
""
""
0.36895892
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50402838
""
""
0.44165704
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.7578879
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49993455
""
""
""
""
""
""
""
""
0.71091014
""
""
""
""
0.55975705
0.45749885
0.4507924
""
""
""
""
""
""
0.52566326
""
""
""
""
""
0.7573936
""
""
0.58107734
""
0.49042612
0.4993315
""
""
0.62252414
""
""
""
0.57939583
0.4199006
0.52036786
""
0.45170242
""
""
""
0.55507255
0.49918032
""
""
""
0.56433338
0.60752672
0.46418074
0.51310807
0.81230837
""
0.50772828
""
0.70784175
0.20070298
""
""
""
""
""
""
0.7675603
0.3433176
0.60292548
""
""
0.48494816
""
""
""
0.31695795
""
""
""
""
""
0.50831944
0.50806123
0.62924927
0.63997412
0.52222276
""
0.5651837
0.56382841
0.69645596
""
0.62982392
""
0.55265713
0.56069404
""
0.69470948
0.70660061
""
0.55087376
""
0.17122409
0.46954933
0.55673188
0.5377515
0.69696504
0.46872148
0.62617564
0.59283304
""
0.70440662
0.49532333
0.51328021
0.56289542
0.70891535
""
0.74457973
0.71665794
0.83319086
0.6506753
""
""
0.73071712
""
""
""
""
""
0.47105366
""
0.39890164
""
0.4728156
""
""
""
""
""
0.42262378
""
""
""
0.57824022
""
0.46345729
""
""
0.36652735
""
""
""
""
0.38411608
0.43447611
""
""
0.13800773
0.40568203
0.34309977
""
0.52701205
""
""
0.6854251
""
0.40514529
0.46916905
""
""
0.63408756
""
0.4033851
""
""
""
0.20503917
""
0.59128076
""
""
0.79793948
""
0.47405908
""
""
""
""
""
""
0.60348207
""
""
0.32897803
0.48281422
0.4528923
""
""
0.43191162
""
0.34253541
0.42298535
0.6178025
""
""
0.80703402
""
""
""
""
0.47062266
""
""
0.78005826
""
""
0.77154851
0.51379627
""
""
0.23916516
0.45100936
0.76052529
""
""
""
""
""
""
""
0.78061712
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.2374959
""
""
""
""
""
""
""
0.49209872
""
""
0.33828828
""
0.5571245
""
""
""
""
""
""
0.81364673
""
""
""
0.44595307
""
""
0.43932158
0.80718136
0.48485324
""
0.62296283
""
""
""
""
""
""
""
""
0.71417993
""
""
0.38328293
0.61277044
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51336473
""
""
""
""
""
""
0.57863051
0.45306227
""
""
""
""
0.51503503
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33390927
0.45437366
""
""
""
""
""
""
""
0.17178711
""
""
""
""
""
""
""
0.41341153
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32285166
0.27261999
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42398202
0.27258179
""
""
""
""
0.23161054
""
""
0.70112288
""
""
""
""
0.70272446
""
0.3854782
""
""
""
""
""
""
""
""
""
""
""
""
0.49255553
""
""
""
""
""
""
""
""
0.71377754
0.61936176
0.75833672
0.48114097
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44063666
""
""
""
""
""
""
""
0.25659746
""
0.64149475
""
0.34063786
""
""
""
""
""
""
0.58884043
""
""
""
0.51638991
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.69910568
""
""
""
""
""
""
0.39792812
""
""
""
""
""
""
""
0.51952469
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53524375
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53912836
0.11345044
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38893232
""
""
""
""
0.54482108
0.57501388
""
""
""
""
""
""
""
""
""
""
""
0.33891928
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5153625
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.67496961
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
