kir_native_natam_female_p25_se
""
""
""
0.050382823
""
""
0.052577637
""
""
""
""
0.041143317
""
""
""
""
0.041384201
""
""
""
0.04548768
0.013205822
0.043119062
""
0.056842394
""
""
""
0.047037091
""
""
""
0.062974513
0.063587107
0.059038799
0.062908977
""
""
""
""
""
""
""
""
""
""
0.039709549
0.027366195
""
""
0.044426292
""
""
""
""
0.051643386
""
0.073713191
""
""
""
0.052317988
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.046743117
""
""
""
""
0.078080915
""
""
""
0.042572413
0.051583167
""
""
""
""
""
""
""
""
0.040511232
""
""
0.090779461
0.08562839
""
0.069311596
0.054809667
""
0.06208523
""
""
""
""
0.0745259
""
0.061496474
0.065942302
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0439508
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.034203984
""
""
""
""
""
""
0.051499289
0.0551662
""
""
""
""
""
""
""
0.048633307
""
0.040362541
0.036599573
0.047646586
0.022669354
0.077612139
0.029145481
0.061100423
0.077344492
0.066613711
0.053511932
""
0.067676537
0.034812763
0.045669928
0.043078568
""
""
0.06068318
""
""
0.058221206
""
""
""
""
""
""
0.040130019
""
""
""
""
""
0.042163927
""
""
""
""
""
""
0.078352503
""
""
""
""
""
""
""
""
""
""
""
0.056183223
""
""
""
""
""
""
0.049214955
""
""
""
0.070889868
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.046831034
""
""
0.03760536
""
0.050669752
""
0.05772759
""
""
""
""
""
""
""
0.08308515
""
""
0.036350023
""
0.057139985
0.043362118
""
0.06201851
""
""
0.060453933
0.050296631
""
0.057698354
""
""
""
0.05316975
""
""
0.047924396
0.062809229
""
""
0.054150522
""
0.044795997
0.048977356
""
0.056722328
0.033434786
0.045186568
""
""
""
""
0.050518084
0.018256944
""
0.03198776
0.10116557
""
""
""
0.11516312
""
""
""
""
""
""
0.03470834
0.037730549
0.028062681
0.043022078
0.055959906
0.057973724
""
0.076840661
""
""
""
""
""
""
""
""
""
""
""
0.031870376
""
0.038305487
""
""
""
0.047714364
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.027656227
""
""
""
""
""
""
""
""
""
0.026255719
""
""
""
0.027822705
""
0.031099929
0.05215966
""
""
""
""
""
""
0.045176622
""
""
""
""
0.051925905
""
0.060794
""
0.041067202
""
""
0.031919479
0.029678712
""
0.072598264
0.019720705
""
""
0.038504269
0.030597851
""
""
""
""
""
""
""
""
""
0.055954266
""
""
0.041725393
0.03662169
""
0.052314404
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02696689
0.030133925
""
""
0.039437018
""
""
""
0.033087146
""
""
""
""
""
0.041838698
0.035085838
0.057767794
""
""
0.040463869
""
""
""
""
""
""
0.048345342
""
""
0.069156878
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.064922906
0.033314817
""
""
""
""
""
""
""
""
""
""
""
""
0.043762021
""
""
0.037165817
0.041007098
""
""
""
""
0.029120326
""
0.036394596
""
""
""
""
""
""
0.032248899
""
0.018926157
""
0.063186944
0.014719375
0.011443758
0.018462839
0.040400062
0.0092760175
0.024688929
""
0.034946159
0.046612516
0.035865538
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.068259433
""
0.058418363
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11025731
0.035008751
0.060343638
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039074481
0.027657978
""
0.075364836
""
""
0.02203783
0.04752671
""
0.021913664
0.043231331
0.024158137
0.01096426
0.02341654
0.029742831
""
0.019897716
""
0.016269086
""
""
0.026969029
0.033111934
0.036100101
""
0.063015081
""
0.053103767
0.012702178
0.047954407
""
0.02645872
0.031663265
0.027121114
0.036969226
""
""
""
0.039240662
0.033165094
""
""
""
0.027169626
""
""
0.043448258
""
""
""
""
0.027012076
""
""
""
""
""
0.098374002
""
""
""
0.027458107
""
""
""
0.013089643
""
0.012224746
0.02709572
0.015524711
""
""
0.0099302493
0.016595162
0.036272764
0.0097922105
""
""
""
0.047781661
""
""
0.046225272
""
""
""
""
0.040818561
0.03092826
""
0.036042243
""
""
""
0.041091304
""
""
0.041258607
""
""
0.039374843
0.033999525
0.04858727
""
0.051694714
0.046666719
0.043765612
0.029035419
0.037921395
0.026817635
0.042140726
0.043688897
""
""
0.026553819
0.04582113
0.042195398
0.029193029
""
0.047174316
0.031941541
0.039039828
0.073070124
0.017690351
0.048056602
""
""
""
0.033718299
0.038155273
0.052684017
0.036219485
0.041390102
0.033838522
""
0.023565479
0.042195935
""
""
0.05990541
""
""
""
0.029370373
0.044316839
0.016649807
