comcoll_asian_female_p25
""
""
""
0.84639114
""
""
0.33159164
""
""
0.50856549
""
0.44655147
""
""
0.31546953
""
""
""
""
""
0.73915291
0.66710371
""
""
0.73839903
""
""
0.59000945
0.6586296
""
""
""
0.65923649
0.60384595
""
0.40875557
""
""
""
""
0.75425762
""
""
""
""
""
0.59180129
0.35493183
0.66477811
""
0.53462017
0.23155099
""
""
""
0.47657794
""
""
""
""
""
0.67717522
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51527816
""
""
""
""
0.55597442
""
""
""
0.83054346
""
""
""
""
0.71990323
""
""
""
""
0.48817214
0.57524008
0.37866929
0.63865709
0.66272908
0.54690486
0.66094708
0.7183826
0.53958732
0.48352706
""
""
0.77397335
""
0.69623047
""
0.84457439
0.51320446
0.48073453
""
""
""
""
""
""
""
""
""
0.54127866
""
""
""
0.62565237
""
""
""
0.62404984
""
""
0.45860445
""
""
0.61608917
0.59536898
""
""
""
""
""
""
""
""
""
0.68983936
""
""
0.42547932
0.55124491
""
0.29883102
""
""
""
""
0.7851392
0.65144306
""
0.68872792
""
""
""
""
0.5685789
0.59756058
""
0.58852988
""
""
0.61596531
0.50840682
""
""
""
""
0.32035747
""
""
0.68790716
""
""
0.82834405
""
""
""
0.55923015
""
""
""
""
""
0.62425917
""
0.38250396
""
""
""
""
0.45076042
0.61981857
""
""
0.77561039
""
""
""
""
0.49270615
0.52062714
""
0.69612157
""
""
""
""
""
""
0.5677231
""
""
""
0.72931659
0.52825403
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57513136
""
""
""
0.54968125
""
0.80277431
0.61049062
0.43093216
""
""
""
""
""
0.63011181
""
0.58939606
""
0.60680628
0.56265312
0.53049624
0.70342016
0.73817265
0.68184036
0.78254777
0.6899032
0.69306189
0.59935361
""
""
""
""
""
0.42431432
0.64292055
""
""
0.49095562
""
""
0.66974109
0.55743295
""
0.51710415
0.60054386
""
""
""
""
""
""
""
""
""
""
""
""
0.51610482
""
""
0.44796979
""
""
""
""
0.32528347
""
""
""
""
0.42270824
0.43935153
0.51500309
""
0.38885826
0.59883696
0.49458882
""
0.42960688
""
""
""
""
0.64076692
""
""
0.4270151
""
0.43772799
0.30776396
0.44075805
""
0.71632373
0.40091115
""
""
0.64678448
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53572381
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4074454
""
""
0.47723663
""
""
""
""
""
""
0.33611205
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.59010786
0.50315446
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52893966
""
""
""
""
""
""
0.50346756
""
""
""
""
0.64381063
""
0.73953646
""
""
""
""
0.50001556
""
0.50125045
""
0.5731355
""
""
""
0.74109811
""
""
""
""
""
""
""
""
""
""
0.54897892
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75814962
""
0.65691137
""
""
""
""
""
""
""
""
""
""
0.62486356
0.54762387
""
0.58863723
0.68549222
0.61792535
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40313157
0.56111997
0.66478407
""
""
""
""
0.61236006
""
""
""
""
""
0.55436963
""
""
""
""
""
0.51584333
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51544958
0.34629154
0.35145539
""
""
""
""
""
0.60526371
""
0.62433964
""
0.35055542
""
""
""
""
""
""
0.33129364
""
""
0.1863701
""
""
""
""
""
""
""
0.26320019
0.6062209
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53504968
0.52950013
0.5375706
0.62676388
0.54867578
0.70261425
""
""
""
0.46505561
0.49706355
0.67739153
0.46265295
""
""
0.5973227
0.3484
0.53159803
0.70701498
""
""
""
""
0.37132689
""
0.55576301
0.56056404
""
0.49128807
""
""
0.20416909
""
""
""
""
""
""
""
""
0.62409836
