staycz_other_male_p25
0.78889483
0.64719164
0.83296257
0.77018231
0.63874298
0.65560889
0.69945395
0.54214126
""
0.74604899
0.597018
0.72912604
0.63466936
0.63381088
0.74184132
""
0.61598831
0.60487086
0.56077063
0.74968082
0.52848554
0.55797607
0.56464082
0.4583818
0.67136019
0.52419955
0.56943023
0.54434383
0.63085771
0.59658498
0.56102771
0.5837326
0.66037649
0.57869393
0.3954837
0.64526987
0.52810174
0.61108285
""
0.35171965
0.60461175
0.60178751
""
""
0.65537262
0.42972502
0.60681736
0.79459721
0.67388022
0.63673854
0.5388543
0.74962896
0.57461393
""
""
0.60821581
0.52298981
0.70310122
""
0.44758379
0.41344842
0.63639528
0.53733599
0.63114125
0.653642
0.64831764
""
0.70309323
0.69321305
0.72543943
0.26364705
0.47435781
0.36347514
0.3573781
0.57749051
""
0.66636807
0.69374293
""
0.66455966
0.54887402
0.75368011
0.83312774
0.5925585
0.75605839
0.65212691
0.7005561
0.59606987
0.69882488
0.78512669
0.63625908
0.51645178
0.52856702
0.66528898
0.63506585
""
0.63480896
0.56704426
0.70634198
0.5763315
0.60577363
0.67533755
0.63035363
0.63147342
0.5671156
0.67392045
0.60445499
0.69289523
0.67635214
0.59859931
0.54334861
0.46003845
0.56393176
0.33226702
0.63350552
0.70289278
0.63892245
""
0.38681808
""
0.53062069
0.54085177
0.41504043
0.46546981
0.33256391
0.64332896
0.65213525
0.61932468
0.5516845
""
0.69641483
0.51383853
0.48897585
0.69699454
0.52570498
0.3825087
0.65352148
0.58211893
0.54026198
0.4221966
0.62162042
0.50563568
""
0.47219172
0.43267226
0.38080901
0.61122382
0.51664048
0.32396668
0.48375997
0.60293925
0.67303318
0.50526792
""
0.60643262
0.67249048
0.64013171
0.54960471
0.67991394
0.43530446
""
0.67869747
0.62347621
0.73472321
0.61842901
0.6886307
0.63619959
0.55468267
0.76701796
0.61373746
0.76300234
0.65517479
0.68989182
0.61133868
0.62668926
0.35392165
0.69217652
0.74760401
0.60291541
0.45252502
0.53396457
0.56706965
0.71939033
0.70369083
0.62321812
0.79728246
""
0.56199658
0.750462
""
0.59603471
0.44504011
0.80235928
0.79370284
0.67392522
0.66850424
0.57138652
0.72962219
0.70536262
0.65715033
0.68453914
0.56129146
0.60827386
0.75572187
0.67209893
0.73974282
0.74645919
0.59764016
0.71314508
0.6435585
0.5700866
0.78622997
0.32086742
0.33337674
0.56137061
0.73415774
0.69206995
0.72053075
0.72470099
0.66117358
0.7723304
0.68054241
0.75631553
0.64012581
0.77706343
0.70736593
0.58844751
0.5878585
0.76683873
0.6187585
0.60099167
0.64980352
0.49379584
0.77642506
""
0.70548928
0.4908796
0.71631742
""
0.59649009
0.74080431
0.77846402
0.53646147
0.71122193
0.6672495
0.81041777
0.68615979
0.73249763
0.4436914
0.5963425
0.78560334
0.69894797
0.59403676
""
0.38088626
0.48057246
0.62828463
0.74371767
0.58417058
0.71518719
0.47844926
0.72219002
0.72704065
0.75134927
0.63167542
0.73380274
0.62244719
0.70094591
0.76774919
0.7438373
0.67674118
0.72050166
0.51301134
0.57993507
0.71370423
0.40418094
0.64088529
0.70776987
0.41059557
0.69532406
0.82870358
""
""
0.7845487
0.673944
0.63144529
0.64667362
0.76487797
0.71844846
0.70611912
0.63495737
""
0.46323094
0.53223312
0.61297804
0.55611449
0.49819759
0.47550607
0.56898105
0.58367234
0.80970758
0.49856365
0.61321479
0.63233793
0.57059515
0.61276639
""
0.61349112
0.71497542
""
0.65014189
0.66789204
0.55994868
0.61514443
0.71964031
0.7145167
0.53145969
0.5552901
0.60784858
0.50339335
0.44887128
0.70447832
0.58337635
0.50096655
0.4964723
0.66638464
0.59039718
0.59718198
0.60351664
0.76909161
0.63548702
0.65051931
0.68564093
0.74977577
0.55404305
0.7235418
0.73516291
0.43934235
0.7074846
0.76997834
""
0.52558428
0.68353027
0.6350975
0.68118465
0.33277303
0.47451067
0.63794798
0.48727414
0.5586229
0.80726826
0.80612826
0.74856269
""
0.55821824
0.55682439
""
0.74972844
0.53322184
0.53483266
0.76423895
""
0.68591011
""
""
0.55939466
0.32159495
""
""
""
""
""
0.83412915
""
""
""
""
""
""
0.50104171
""
""
""
""
""
""
""
""
""
""
""
""
0.43206763
0.44716981
""
0.60322315
0.7345314
""
""
""
""
0.5233888
0.67709637
""
""
0.57467097
0.59583712
""
0.50743669
""
0.48812747
0.50167859
""
""
""
""
""
""
""
""
""
""
0.71949589
""
0.28877631
0.48252019
0.56840068
0.48405755
0.67930233
0.22570001
0.33447105
0.54924685
0.70567244
""
""
""
0.63497645
0.71963561
""
""
""
0.39165029
0.5075019
""
""
0.29806298
0.26758435
0.64459759
""
0.54055887
0.71576428
""
0.71916527
0.29742149
0.19669321
0.73698604
0.50819319
""
""
""
""
0.50637907
0.66259551
""
""
0.6412062
0.42263788
""
""
""
""
""
""
""
""
""
0.29026514
""
0.6089834
""
0.41967502
0.58697194
0.73904455
""
""
0.47800875
0.62231779
0.55204487
0.38091803
""
""
""
""
""
0.46191946
0.19402812
""
0.43837556
0.70361263
0.7298286
0.37003899
0.40029418
0.54874605
0.28565171
0.62898809
0.57809204
0.72621572
0.54061931
0.64620519
""
""
0.67366761
0.61294764
0.70878512
0.46154478
0.74440819
0.67585927
0.72392613
0.67114705
0.66543192
0.69070882
0.53994143
0.76675242
0.64369029
0.42801824
0.45413366
0.44435102
0.44294563
""
0.57533294
""
0.48949841
""
0.59234905
0.51556736
0.4616988
""
0.5588249
0.37691933
""
""
""
0.69909197
0.29900303
""
""
0.49897462
""
""
""
0.61151463
""
""
0.73447484
0.5921458
0.67825264
0.49636257
0.56998348
""
0.60170829
""
""
""
""
""
0.57905406
0.69628966
0.52840322
0.49031982
0.5702678
0.75306165
0.64169967
0.58478147
0.29822534
0.57131529
""
""
""
0.4201254
""
0.57177168
""
""
0.48897094
""
""
0.49203676
""
""
""
0.70885843
""
0.61532271
0.46374342
0.54639196
0.68642366
0.70101905
0.59889102
0.6476211
0.66219747
0.50948095
0.59972072
0.45901978
""
0.71975631
0.43839422
0.61589289
0.77756763
0.6937536
0.70741338
0.64209884
0.61770612
""
0.73924351
""
""
""
0.63011211
""
0.64093727
0.63885117
0.44100913
0.56631649
0.52623111
""
""
0.49838093
0.42079279
0.24240558
0.65985936
""
0.25596678
""
0.66986448
0.42263541
""
""
""
0.49767551
""
""
0.49790922
0.75129741
0.59719294
""
""
0.74825627
0.58875936
0.6738897
""
0.39559433
""
0.72205466
0.70332283
0.74302655
0.35062027
0.59107828
""
""
0.50511491
0.69270539
""
0.75645405
""
0.67134553
0.6610564
""
0.58588308
0.55289578
0.55833036
0.48994774
0.70129997
0.44215357
0.61119998
0.64298564
0.60242796
""
0.57316601
0.45736927
""
0.34048912
""
0.6506024
0.74105692
0.492125
0.62624991
""
""
0.3911382
0.50732374
""
0.56718117
0.42583242
""
""
0.62859434
0.6978398
0.60927504
0.55045468
0.63231146
0.66950881
0.64807802
0.7034958
0.6530841
0.74878478
0.66774684
0.45910662
0.65175545
""
0.62937927
0.66290891
0.73918527
0.7070598
""
0.58416593
0.70430434
0.59499985
0.56874955
0.76297694
0.61427599
0.47453889
0.43556952
0.46742871
0.66682917
0.48244861
0.62463117
0.75428307
0.37876952
0.63831544
0.56030864
0.62915277
0.55849063
0.22522299
""
0.52558917
""
""
""
0.74072528
0.52847821
0.78761643
