proginc_asian_male_mean_se
""
""
""
""
""
""
0.0086254673
""
""
""
""
0.010109183
""
""
0.001305459
""
""
""
""
""
""
0.0097528752
""
""
0.01685912
""
""
""
-0.0009005969
""
""
""
0.0011262256
0.0021753926
""
-0.0089875441
""
""
""
""
""
""
""
""
""
""
-0.00035909508
""
0.00072168768
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02728596
""
""
""
""
-0.0023376402
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0099754119
0.0032933906
""
0.00093057123
0.015224185
""
""
-0.00054401148
0.00040921016
0.0018213758
""
""
""
""
-0.0028412906
""
0.047494009
""
-0.0077155181
""
""
""
""
""
""
""
""
""
""
""
""
""
0.00084648584
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0017022121
""
""
""
""
""
""
""
""
0.0097145494
""
0.0030791853
""
""
""
""
0.003464391
-0.0014137225
""
""
""
""
""
-0.0018049509
""
""
""
""
-0.0036122689
""
""
0.01661668
""
""
0.0033073272
""
""
""
-0.0042666821
""
""
""
""
""
0.0072933333
""
""
""
""
""
""
0.0092226099
-0.0009346577
""
""
""
""
""
""
""
""
""
""
0.012271082
""
""
""
""
""
""
0.00028018464
""
""
""
-0.0024612935
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.018821253
""
""
0.0099062221
""
""
""
""
""
""
-0.002463216
""
0.0355983
""
-0.0026938033
0.002620491
-0.0053684427
0.0032952644
0.0021881249
-0.00043419388
0.0016558345
0.0032759088
0.034290653
""
""
""
""
""
""
0.0082977656
""
""
""
0.01341924
""
""
0.0064449981
0.016596608
""
-0.002679813
0.005904194
""
""
""
""
""
""
""
""
""
""
""
""
0.0055807843
""
""
""
""
""
""
""
""
""
""
""
""
-0.0011401254
0.038225871
""
""
-0.0016186176
0.050748803
""
""
-0.0081206933
""
""
""
""
""
""
""
""
""
0.011367238
-0.0039558834
0.023337657
""
0.0024625997
0.011883169
""
""
0.0051613064
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0031726519
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0020113685
""
""
0.0020270552
""
""
""
""
""
""
0.0042641517
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.012177182
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.024918608
""
""
""
""
""
""
0.0018144075
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0054150769
""
""
""
-0.0077293739
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.017820811
""
-0.0010104158
""
""
""
""
""
""
""
""
""
""
2.9607098e-05
""
""
""
0.0012634472
0.0060318443
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.00082432549
0.0070689418
0.0051311306
""
""
""
""
""
""
""
""
""
""
0.0024683455
""
""
""
""
""
0.0031757213
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0033454136
-0.0014224711
0.0071156723
""
""
""
""
""
-0.0023727859
""
0.002873607
""
0.0049926597
""
""
""
""
""
""
0.0090202736
""
""
""
""
""
""
""
""
""
""
""
0.017440353
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.009960643
-6.3665313e-05
0.0083711566
0.015592969
0.0059387758
0.0029045779
""
""
""
0.0058116242
-0.001036054
0.0020142761
0.0059484993
""
""
0.0033192614
""
0.031680305
0.0014826183
""
""
""
""
0.0067258109
""
""
0.014588836
""
0.014279582
""
""
""
""
""
""
""
""
""
""
""
0.0030921397
