frac_years_xw_natam_male
""
0.68167269
""
""
""
""
""
0.75340307
""
""
""
""
""
""
""
0.59768897
""
""
""
""
""
""
""
""
0.63490617
""
0.66604215
""
""
""
""
""
""
""
""
0.73514235
0.73552483
""
""
0.8796252
""
0.62918031
""
""
0.76225531
""
""
0.64413512
0.68704724
""
0.63052493
0.65891612
""
""
""
""
""
""
0.67034245
""
""
""
0.77377284
""
0.61426246
""
""
0.38988823
0.37152141
0.66988081
0.41157743
""
""
0.34067431
0.67367762
""
""
0.6366365
0.58102739
0.5474869
0.50789094
0.42120853
0.38262594
0.45068869
0.41009909
0.42970231
0.38870341
""
0.373676
0.70414311
""
0.43885064
0.53911388
""
""
0.37148646
0.35527214
0.62107521
0.48305717
0.36765623
0.39641944
""
0.61290354
0.69972914
0.52408552
0.44376633
0.64745629
0.44715554
""
0.67745274
0.58876622
""
""
""
0.62690359
""
""
""
""
""
""
""
""
""
""
""
""
0.71846718
""
""
""
""
""
""
""
""
0.65276372
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49768028
""
""
0.71544892
""
""
""
""
""
0.64479816
""
""
""
""
""
0.57134217
""
""
""
0.72314537
""
0.72875237
0.7242732
""
""
0.7492516
0.72530341
0.71597916
0.77942121
""
0.67965013
0.60810184
0.64083123
0.78654224
0.65473205
0.57466704
0.66855413
0.77123952
0.68786061
0.6914416
""
0.70571148
0.75946105
""
""
0.69407994
0.78221589
0.66617894
0.70499247
0.68507683
""
0.68784112
0.7484777
""
0.68571323
0.73669958
0.72711277
0.70557702
0.7499578
0.70346135
0.72650701
0.75997788
0.80616236
0.6710853
""
0.68183249
0.7399618
0.74978733
0.75383949
0.66657794
0.65472192
""
0.72132206
""
0.72187155
0.60486883
0.58108264
0.59140402
""
0.70455939
""
""
""
0.59751016
0.5927121
""
""
""
""
""
""
""
""
0.66391653
""
0.41357747
""
""
0.69571674
""
""
""
""
""
""
""
""
0.62259251
""
""
""
0.57721126
0.67483574
""
""
""
0.6838392
""
""
0.54571283
""
""
""
""
""
""
""
""
0.73090434
""
""
""
""
""
""
""
""
""
""
0.65473783
""
0.69605452
0.7401948
""
""
0.76688033
0.6910938
""
0.8266468
0.71288824
0.74022216
""
0.77954113
0.52724367
""
0.74167371
""
0.71266466
0.70953077
""
""
0.55822784
0.68960226
0.52742863
