working_hisp_male_mean_se
0.02657125
0.030827757
0.098239854
0.016828392
0.016077409
0.058726024
0.012299106
0.051015101
0.076196797
0.022113824
0.020380197
0.0092769405
0.077647246
0.039356481
0.019289335
0.075164542
0.055144291
0.020595457
0.089797616
0.062252089
0.019315844
0.0094231162
0.024807485
0.024941802
0.0093032708
0.060336608
0.020489598
0.011997558
0.0078871055
0.04400615
0.042794656
0.030182064
0.011603713
0.011376015
0.048679586
0.01531906
0.055280335
0.031647641
0.098560199
""
0.022218624
0.061075926
0.082397819
""
0.07695429
0.054926701
0.0071033402
0.027508091
0.015462099
0.03457348
0.015827162
0.019696169
0.031768553
0.1068546
0.077841394
0.017449018
0.05696639
0.085955605
0.055780891
0.033731684
0.053645879
0.015334604
0.09014114
0.045224383
0.062402938
0.041863307
""
""
0.085085817
0.051018223
0.073441669
0.044214521
0.047221612
0.033027213
0.052475154
0.082531594
0.038957037
0.053319309
0.064432867
0.012348196
0.039483584
0.032277595
0.077275209
0.027517322
0.01116532
0.040639892
0.040998653
0.015350007
0.017944289
0.025709772
0.034991864
0.046899412
0.050588842
0.021893566
0.051202413
0.079396077
0.029056933
0.011435989
0.0037871127
0.0071020317
0.0086210091
0.0017040628
0.0043829926
0.0065389224
0.0088995788
0.0032839274
0.0085618179
0.0075286673
0.029665215
0.011268414
0.015714293
0.02606044
0.013524969
0.075241558
0.014559661
0.013974666
0.014179583
0.072062507
0.077397563
0.036823049
0.021935809
0.030372141
0.040232301
0.018559102
0.055092853
0.01591762
0.018526288
0.044900633
0.057117477
0.061845768
0.0051102079
0.050803654
0.024589563
0.0648847
0.013170939
0.054049965
0.018119095
0.013180624
0.051854331
0.039726153
0.017147666
0.020802027
0.087148361
0.052457001
0.031251553
0.080731221
0.020242199
0.040868361
0.053351954
0.062043704
0.058453489
0.016631728
0.041878868
0.080897465
0.01077611
0.019333068
0.070004359
0.02203477
0.053559851
0.071304142
""
""
0.013774609
0.0072664446
0.0856883
0.0030938578
0.047298327
0.047793973
0.057353836
0.01501072
0.0049960311
0.012546873
0.029337814
0.011079983
0.041878052
0.036993235
0.012464424
0.0069640283
0.031625856
0.05361861
0.049384017
0.03914509
0.013049369
0.069826752
0.039975367
0.011304624
0.070015386
0.051240638
0.018800413
""
0.073780715
0.019491289
0.013667905
0.071120903
0.073029123
0.045459289
0.01452242
0.021956887
0.0086232554
0.02009253
0.010385543
0.012297177
0.021992013
0.02156329
0.02187814
0.012569252
0.0098006558
0.030286852
0.032914247
0.016388727
0.028708918
0.025359847
0.018612687
0.069160789
0.0059014247
0.020003142
0.010319228
0.007180938
0.042964898
0.050602417
0.04179002
0.057132736
0.046947721
0.048398852
0.011731679
0.027649844
0.037751615
0.034003373
0.012575067
0.015660102
0.016061006
0.023504591
""
0.036208298
""
0.04903575
""
0.039017845
""
0.09561687
0.040222753
0.024516953
0.033606935
0.020920014
0.055310383
0.033851355
0.026770946
0.012378703
0.035087157
0.024147913
0.0067430362
0.028637093
0.040600155
""
0.023167187
0.034272373
0.027622227
0.011952968
0.037790362
0.010727081
0.040777802
0.0081178322
0.0070619923
0.01022442
0.0070470758
0.0013633984
0.0067398972
0.0020848403
0.0036587042
0.011331704
0.015172736
0.033443168
0.066519819
0.036447048
""
0.060233898
0.021987792
0.034382001
0.061892133
0.031144969
0.006663586
""
""
0.0036738904
0.011229039
0.060086064
0.0080777211
0.0036467037
0.036254767
0.064271584
0.052487522
""
0.06192854
0.051209927
0.068525366
0.030781057
0.066768847
0.021521207
0.026725143
0.025435463
0.0062529054
0.077702105
0.033395249
0.023725603
0.026704116
0.033233874
0.054212093
0.025494605
0.028773196
0.063445605
0.016385928
0.02756981
0.039161421
0.019953055
0.01461848
0.017154466
0.058313351
0.024518976
0.024198214
0.023987472
0.036953367
0.014308535
0.034435622
0.045733735
0.037399009
0.024637191
0.02199704
0.027327644
0.030435933
0.010196251
0.05004362
0.01226675
0.0086416341
0.0057138908
0.020605331
0.0016848743
0.0085039008
0.024455121
0.048409812
0.0085817855
""
0.040244654
0.027069973
0.023697127
0.044231802
0.054836433
0.046136972
0.039874088
0.070831574
0.060815025
0.048766237
0.034380339
0.044210192
0.080348685
0.042785801
0.032762103
0.1024376
0.032919273
0.063633159
0.038429927
0.033055585
""
0.030023968
""
""
0.069408953
0.047151662
""
""
0.078316487
0.068796016
0.054623984
0.047533285
""
""
""
""
""
""
0.040278919
""
""
""
""
""
""
""
""
""
""
""
0.099569686
0.035915501
""
""
0.027894013
0.068114638
""
""
""
""
0.066369988
0.049282722
0.044006031
0.051791083
0.021746974
0.023775019
""
0.031254888
""
