kfr_stycz_hisp_pooled_p25_se
0.013817094
0.018086016
0.047930457
0.011943806
0.0091452291
0.03204003
0.0067778896
0.030590365
0.038359001
0.013183931
0.011948227
0.0057512699
0.052486528
0.022157628
0.010997714
0.048580658
0.052948147
0.013777034
0.045337997
0.037158832
0.012049334
0.0070122513
0.014464261
0.015154037
0.0058665047
0.031679079
0.011849917
0.0089459531
0.0062625278
0.026756264
0.029390842
0.022672517
0.0080199772
0.0092337299
0.026313856
0.011369802
0.036315016
0.025193844
""
0.048764683
0.013134974
0.037188616
0.058283079
""
0.056272123
0.036231332
0.0050472175
0.017263325
0.012002446
0.02119715
0.013387572
0.013460615
0.018274892
""
""
0.011613729
0.04580041
0.056652755
0.053234588
0.021184413
0.03018502
0.0098230317
""
0.029375868
0.03553994
0.039496578
""
""
0.035214357
0.035434026
0.039476711
0.039668191
0.02905328
0.019920191
0.029590525
0.054453418
0.020746693
0.027422693
0.041964144
0.0078748008
0.025128644
0.022454966
0.037991919
0.020978581
0.0073420047
0.021663379
0.027096594
0.011543713
0.012606382
0.012960291
0.018495074
0.025379285
0.026986804
0.014090046
0.028875785
0.034659524
0.018833866
0.0063354871
0.0022606859
0.0039830692
0.0051331879
0.0010367011
0.0026463072
0.003723447
0.0065807379
0.0019612671
0.0053728409
0.0054968842
0.01859721
0.007651248
0.012715588
0.01641858
0.0098510422
0.040950097
0.010295153
0.0087882243
0.010670396
0.052116994
0.041846745
0.047128778
0.012137952
0.021670749
0.02466459
0.014354917
0.031437013
0.011820638
0.013629156
0.020425802
0.04658274
0.03432174
0.0031167236
0.027387328
0.014613814
0.032866247
0.0067703621
0.031507969
0.012099618
0.01001517
0.028029153
0.02937489
0.012249981
0.01679658
0.048727036
0.025666641
0.02111645
""
0.016299503
0.025705568
0.05160825
0.043711334
0.033649836
0.010207878
0.025503781
""
0.0084528215
0.012696431
0.045566678
0.016849
0.04519207
0.047042284
""
""
0.014034801
0.005718647
0.048583739
0.0025121295
0.040567491
0.042513095
0.044276442
0.010838506
0.0035827111
0.0088209035
0.018250292
0.0074304049
0.024273323
0.02578775
0.0089941435
0.004347614
0.022943288
0.04226464
0.034145251
0.034799431
0.010790571
0.035890367
0.032512695
0.0086789466
0.058992472
0.04019773
0.013591059
0.054933727
0.044891633
0.017259184
0.0092131933
0.045797262
0.054648951
0.025310231
0.011100377
0.016816761
0.0063440744
0.017918004
0.0076931412
0.0091541056
0.020584986
0.017099852
0.015391526
0.0086277537
0.0065507023
0.025436658
0.023540707
0.011409235
0.023465199
0.018205766
0.051090963
0.042265374
0.0054078368
0.015721032
0.0071218675
0.0044166315
0.030612173
0.030533535
0.043064095
0.041591439
0.028793819
0.04019307
0.0074380678
0.020767299
0.034681074
0.022205234
0.0097583598
0.0098965522
0.010199739
0.016485875
""
0.028123446
""
