kfr_imm_asian_pooled_p10
0.7121011
""
""
0.56738412
0.44269472
""
0.45747083
""
""
0.54436737
0.49848792
0.53797954
""
0.45894262
0.39098743
""
""
0.54667354
""
""
0.68013555
0.48344857
0.18962435
""
0.53941888
""
0.45051521
0.48654717
0.50421697
""
""
""
0.52745318
0.54236698
""
0.43676189
""
""
""
""
0.52814484
""
""
""
""
""
0.52223659
0.48987129
0.57586533
0.6195851
0.55055887
0.5577364
""
""
""
0.42543176
""
""
""
""
""
0.4082078
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48956671
""
0.46176162
""
""
0.48753783
""
""
0.47968918
0.5214777
""
""
""
""
0.46170437
""
""
""
0.72234368
0.5068019
0.45497018
0.57446504
0.55340064
0.55728346
0.54943365
0.54666418
0.5548088
0.56119215
0.46323624
""
0.52571684
0.53433609
0.48143911
0.63771832
""
0.58281517
0.56527448
0.67752713
""
""
""
0.6836074
""
""
0.66516918
""
0.60395968
0.4487088
""
""
""
0.52803481
""
0.34648612
""
0.40073475
""
0.53501046
0.41605005
""
0.69722927
0.63914436
0.44289452
""
""
""
""
0.53320712
""
""
""
""
0.59118688
""
""
0.39111575
0.42895538
""
0.4782508
""
""
""
""
0.57528913
0.60114872
""
0.60123676
""
""
""
0.6256538
0.56413871
0.50616258
""
0.52732903
""
""
0.65252358
0.52018261
""
""
""
""
0.595474
""
""
0.58295137
""
""
0.59783363
""
""
0.58529007
0.57659507
""
""
""
0.38317829
""
0.55582553
""
0.55206239
0.50796002
""
""
0.38016251
0.49720991
0.58130884
""
""
0.59721655
0.3761937
0.55025929
""
""
0.64442867
0.57632387
0.57433891
0.58999401
""
""
""
""
""
""
0.52429157
0.67070365
0.61186653
0.41269782
0.63447821
0.59440351
0.66449571
0.55000699
""
0.74021137
""
""
""
0.84653682
""
""
0.56900221
""
""
0.64775962
""
""
0.69567794
0.50498426
""
0.537076
0.54739994
0.66857159
0.48177326
""
0.55718261
""
""
0.57629782
""
0.6401279
""
0.55017263
0.54282039
0.61870319
0.59570473
0.58595669
0.61154163
0.64009553
0.58861333
0.62851584
0.51580858
""
""
""
""
""
0.52026159
0.53371084
""
0.425221
0.46140188
""
""
0.57815945
0.59638238
""
0.49095964
0.54700488
0.54756975
""
""
""
""
""
""
""
""
""
0.64151537
0.43194333
0.46472248
""
""
0.48267087
""
""
""
""
0.87817186
""
0.64789677
0.30241677
""
0.53748798
0.50825548
0.49995899
""
0.47729298
0.50490636
0.51129806
""
0.48511007
""
""
""
0.40301383
0.55083346
""
""
0.61889297
""
0.60822725
0.56499296
0.46838197
0.63163567
0.6015715
0.47021681
0.3937149
""
0.5690282
""
""
0.67305201
0.73635471
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42097956
""
""
""
""
""
""
""
""
""
""
0.46933427
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33428234
""
""
0.49243739
""
0.52736896
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.25990725
0.6115486
""
0.52959377
""
""
0.52290279
""
""
""
""
""
""
0.47617573
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53726345
0.52955824
""
""
0.5178299
""
""
""
""
""
""
""
""
0.53117216
""
""
0.44907203
0.549429
0.51085961
""
""
""
""
0.71832985
0.95401591
0.5071941
""
""
""
""
0.52338177
""
0.65796411
""
0.65700632
""
""
0.43511042
""
0.57126522
""
0.59444529
""
""
""
0.52414614
""
""
""
""
""
""
""
0.53732461
0.52038842
""
0.44475785
""
""
""
""
""
0.41765696
""
""
""
""
""
""
0.47049391
""
""
0.53570944
""
0.53393775
""
""
""
0.68531775
""
""
""
""
""
""
0.62096369
0.49863124
0.56828392
0.49094164
0.5985238
0.53634417
""
""
""
""
""
""
""
""
""
""
""
0.47506571
""
""
0.59326988
""
""
""
""
""
0.64253926
""
0.51581085
0.51660383
0.57696587
""
0.60835278
0.44804356
""
0.55027157
""
""
""
""
""
0.54502243
""
""
""
""
""
0.47150904
""
""
""
""
""
0.16168207
-0.00086006144
""
0.47935855
""
""
""
0.41117787
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51245445
0.42464083
0.4513782
""
""
""
""
""
0.49892253
""
0.56508255
""
0.5151127
""
""
""
0.50923562
""
""
0.42983344
""
""
0.43026218
""
""
""
""
""
""
""
0.43949065
0.5175916
0.69919157
""
""
""
""
""
""
""
""
""
""
0.36720955
0.5717299
0.50083393
""
""
0.54495627
0.49883935
0.46169922
0.461135
0.51910496
0.59451371
""
""
""
0.5017761
0.52221268
0.58665043
0.48188719
""
""
0.54373044
0.6013909
0.5750736
0.56885713
""
""
""
""
0.47232154
""
0.40431044
0.54105246
""
0.58819079
""
0.59859735
0.46684799
""
""
""
""
""
""
0.58812487
""
0.56086105
