somecoll_other_female_p10
0.57534164
""
""
0.558752
0.41573945
""
0.461714
""
""
""
""
0.47542408
""
""
0.958727
""
""
""
""
""
0.73624676
0.60179967
0.80707884
""
0.64348042
""
0.64599806
0.59386742
0.5953142
""
""
""
0.5783819
0.80176497
""
0.66297376
""
""
""
""
0.66234666
""
""
""
""
""
0.64892036
""
0.44172949
""
0.29046115
0.50467128
""
""
""
0.34812161
""
""
""
""
""
0.57800812
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.64943701
""
""
""
""
0.65712976
""
""
0.66610873
0.75598907
0.37773159
""
""
""
0.63973498
""
""
""
0.27690428
0.55650997
0.38982064
0.49138761
0.67512882
0.51399899
0.5337007
0.73162442
0.60136789
0.51381844
0.4593271
""
0.20193572
0.56581116
""
0.50198126
""
0.49225861
0.63118458
0.60772991
""
""
""
0.53197181
""
""
0.70727617
""
0.88672698
0.82092237
""
""
""
0.60869229
""
""
""
""
""
0.65263325
0.6428144
""
""
""
0.34396628
""
""
""
""
0.69510233
""
""
""
""
0.56617111
""
""
0.6657548
0.51402038
""
0.6672473
""
""
""
""
0.61934787
0.55543315
""
0.62307614
""
""
""
0.57862639
0.61913013
0.86970699
""
0.66103661
""
""
0.84130728
0.51387024
""
""
""
""
0.62722391
""
""
0.65625328
""
""
0.67935961
""
""
0.60543275
0.69817108
""
""
""
""
0.13547602
0.65214318
""
0.33978215
0.15506887
""
""
0.43281928
0.22854997
0.56865376
""
""
0.73806095
0.71136165
0.66010034
""
""
0.42634264
0.57954717
0.54359955
0.67348462
""
""
""
""
0.92592764
""
0.63583535
0.62360388
0.29471371
0.39721945
0.65902948
0.43659303
0.54132324
0.39762226
""
""
""
""
""
0.57051677
""
""
""
""
""
0.75507593
""
""
0.9048329
0.54830921
""
0.28652179
0.59079134
0.56584591
""
""
0.65489435
""
""
0.5710668
""
0.50012547
""
0.37416154
0.59081233
0.53514135
0.55871725
0.67002916
0.46205887
0.69565749
0.58138996
0.39287108
0.49827585
""
""
0.6108188
""
""
0.44730252
0.63491464
""
0.73886269
0.61869979
""
""
0.66720128
0.74942207
""
0.54535919
0.63686651
""
""
""
""
""
""
""
""
""
""
""
0.82335478
0.59186661
""
0.73586816
0.72920382
""
""
""
""
0.55793607
""
""
0.19017698
""
""
0.94742227
0.6269049
""
0.46091843
0.66167611
0.84017259
""
0.52540994
""
""
""
1.065957
0.30469736
""
""
0.45561856
""
0.4757762
0.25580841
0.50719321
""
0.64195096
0.63110596
0.39788359
""
0.65102541
""
""
0.4773072
0.57247007
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.68759483
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.74227554
""
""
""
""
""
""
0.57676142
""
""
""
0.98101157
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.59601933
""
""
""
0.50837183
""
""
""
""
""
0.060977604
""
""
""
""
""
""
""
""
""
0.76894248
""
""
0.59415209
""
""
""
""
""
""
0.7065677
""
""
0.9417733
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58416194
0.62535906
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45908728
0.40700868
0.64285749
""
""
""
""
0.59252721
0.55010492
0.64855355
0.05008525
""
""
""
0.39855537
""
0.54990447
""
0.58916724
""
""
0.50341928
0.38506603
0.44589779
0.78001887
0.5482505
0.64414406
""
0.63882011
0.66200739
""
""
""
""
""
""
""
0.29532695
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.65522259
""
0.50867993
""
""
""
""
""
""
""
""
""
""
""
0.48224601
""
0.51281637
0.69205618
0.75951302
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71117258
""
0.77959728
0.57248211
0.60998058
""
0.44835123
0.55266881
0.59898919
0.56492966
""
""
0.41302356
""
0.45440704
0.56042331
0.49452472
0.60275358
""
0.48305789
""
0.55696887
""
""
""
""
""
""
0.24531072
""
""
""
""
""
0.2008931
""
""
0.24902919
""
""
""
""
""
""
""
""
0.42505154
""
""
""
""
""
""
""
0.54081464
""
""
""
""
""
0.52666116
0.36841133
0.57238168
""
0.69966698
""
""
""
0.66380829
""
0.63652605
""
0.73239136
0.40707532
""
""
0.57374024
""
0.57560539
0.40988353
""
""
0.52407116
""
""
""
""
""
""
""
0.78578085
0.56346899
""
0.51664078
""
""
""
""
""
""
0.67679018
""
""
0.55051196
0.5958752
0.55295217
""
0.59787476
0.73935258
0.64440334
0.6387493
0.55145967
0.62622112
0.70774627
""
""
""
0.32702136
0.59224761
0.66100073
0.57185191
""
""
0.6522426
0.53736144
0.64161879
0.74044925
""
""
""
""
0.61267412
""
0.58308536
0.49387971
""
0.6017381
""
0.61747098
0.46726117
""
""
""
""
""
""
0.3683314
0.82035875
0.61068052
