kir_native_pooled_female_p25
0.33470619
0.34294057
0.33934334
0.34928149
0.37863183
0.39799035
0.37640589
0.37863892
0.36767468
0.37296259
0.34858313
0.39466873
0.3659001
0.36248776
0.35787401
0.34799501
0.38631439
0.36653867
0.37224895
0.37468591
0.3849746
0.37625685
0.3816857
0.40126678
0.40174803
0.40534806
0.38717464
0.38193059
0.40279859
0.3990829
0.41594437
0.40987289
0.41986483
0.40922704
0.41105029
0.36681357
0.36022192
0.36347535
0.39697638
0.41464168
0.40223753
0.37285855
0.34523734
0.38222116
0.40477413
0.38753888
0.4157725
0.357319
0.40349606
0.39074814
0.35602495
0.39060676
0.38363305
0.36163905
0.37157473
0.38455397
0.38012892
0.36052456
0.36148828
0.3974309
0.40023214
0.38038296
0.3965885
0.358859
0.35455728
0.34700415
0.35355207
0.32833731
0.37036395
0.34304643
0.36196154
0.39255384
0.40213957
0.38273966
0.36754069
0.34046236
0.37296963
0.35164601
0.37290469
0.39092642
0.40013167
0.36882812
0.37494627
0.36762735
0.39174643
0.36319625
0.34533435
0.3833541
0.36372513
0.35256955
0.3514269
0.32956141
0.37442484
0.35623452
0.35856214
0.34576547
0.35296261
0.34637696
0.39471409
0.38157442
0.39648882
0.42549068
0.40792477
0.4027842
0.37522608
0.39664036
0.38262877
0.38176703
0.37017936
0.37872294
0.38596827
0.39192143
0.39665407
0.38627455
0.40347353
0.36937103
0.3758007
0.3791914
0.37491465
0.37263504
0.36924243
0.36767799
0.37926197
0.38403609
0.38209507
0.4042784
0.38416088
0.38547719
0.39823166
0.38002926
0.39591074
0.37442514
0.37565097
0.37352419
0.37554491
0.36953884
0.36117718
0.38307041
0.39871532
0.39776182
0.38421977
0.38025403
0.35887587
0.38926232
0.38087612
0.38330412
0.35986593
0.3854146
0.37030435
0.39122984
0.32546476
0.38243911
0.38158569
0.38168621
0.37024289
0.37284276
0.37050939
0.38285798
0.37227291
0.35092595
0.33073822
0.33016956
0.40326449
0.43028131
0.45636028
0.45520967
0.38121659
0.39870995
0.36910281
0.37689894
0.3917782
0.39450887
0.36339492
0.38869408
0.35826874
0.37089291
0.37197387
0.36416534
0.38582477
0.37619489
0.38284338
0.37601218
0.38191763
0.34773868
0.34033605
0.39260948
0.34536141
0.37855408
0.37010625
0.35132253
0.34333634
0.3632063
0.39357695
0.3455492
0.37414274
0.35324338
0.38114938
0.41682419
0.39368066
0.3886174
0.37446353
0.3601996
0.37203661
0.36779663
0.35216591
0.3730785
0.38379666
0.34953916
0.352788
0.36227494
0.35649103
0.37317324
0.35879862
0.3635267
0.38330927
0.36685249
0.3731268
0.40351009
0.35699728
0.35391837
0.38143122
0.37647778
0.33772367
0.34253588
0.39077187
0.37036613
0.38764539
0.40018839
0.41579252
0.38261673
0.38038218
0.39047077
0.39281082
0.36154327
0.36447814
0.37485105
0.34549823
0.36054215
0.33909789
0.33320081
0.35217637
0.38268864
0.38698196
0.38053924
0.37599126
0.41542262
0.40679517
0.41318122
0.41254056
0.39203227
0.41095811
0.38833264
0.38780022
0.39144301
0.38920882
0.39980346
0.40127289
0.42203596
0.41349986
0.42221826
0.39141241
0.43209001
0.41287887
0.40773904
0.42806271
