staycz_asian_female_n
""
28.0
""
""
""
""
""
55.0
""
""
""
""
""
""
""
34.0
""
""
""
""
""
""
43.0
""
""
""
""
30.0
""
""
""
""
""
""
40.0
""
249.0
""
""
""
80.0
20.0
""
""
266.0
""
""
""
270.0
""
125.0
38.0
""
""
""
""
""
""
84.0
""
20.0
""
55.0
""
""
""
""
""
""
648.0
""
""
""
""
96.0
""
""
54.0
""
25.0
82.0
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
94.0
40.0
20.0
""
""
""
2566.0
57.0
""
619.0
70.0
""
47.0
93.0
""
""
""
89.0
""
""
""
""
""
""
""
""
""
""
""
""
45.0
""
""
""
""
""
24.0
""
""
35.0
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
33.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.0
""
224.0
""
""
33.0
""
""
283.0
""
""
""
""
""
131.0
23.0
""
""
10182.0
""
""
204.0
""
""
4852.0
27.0
150.0
2519.0
39.0
101.0
107.0
""
1193.0
260.0
25.0
""
41428.0
96.0
385.0
""
37.0
684.0
""
""
1002.0
247.0
32.0
15084.0
410.0
""
3281.0
5257.0
61.0
4367.0
9891.0
8461.0
2799.0
236.0
5982.0
625.0
14227.0
282.0
148.0
""
24.0
2787.0
590.0
1018.0
421.0
39.0
""
520.0
25.0
2010.0
440.0
188.0
584.0
""
1006.0
""
""
""
318.0
92.0
""
""
""
""
""
""
""
""
636.0
""
211.0
""
""
577.0
20.0
""
""
""
""
""
""
""
675.0
""
""
""
""
155.0
""
""
""
54.0
""
""
""
""
""
""
""
""
""
""
""
45.0
""
""
""
""
""
""
""
""
""
""
87.0
""
1163.0
896.0
106.0
126.0
692.0
296.0
121.0
38.0
104.0
562.0
74.0
450.0
215.0
""
176.0
""
403.0
1698.0
""
71.0
55.0
208.0
78.0
""
""
""
1085.0
385.0
46.0
""
""
""
""
""
""
""
""
64.0
63.0
1018.0
""
56.0
""
""
""
124.0
211.0
157.0
""
""
""
134.0
122.0
64.0
1368.0
49.0
20.0
241.0
""
1530.0
239.0
831.0
252.0
899.0
273.0
22.0
61.0
124.0
91.0
165.0
511.0
""
""
""
""
244.0
""
""
""
""
""
""
""
23.0
""
72.0
34.0
""
""
75.0
""
""
""
""
""
""
""
""
34.0
""
39.0
22.0
""
185.0
24.0
""
71.0
63.0
""
662.0
""
774.0
""
""
245.0
""
40.0
""
""
""
""
""
1284.0
""
""
31.0
61.0
""
""
""
""
""
""
""
127.0
35.0
58.0
""
903.0
""
""
28.0
27.0
""
""
2044.0
39.0
94.0
""
""
""
""
""
147.0
108.0
""
29.0
""
""
""
""
""
""
""
""
23.0
""
64.0
""
""
58.0
""
""
""
""
""
""
""
""
""
""
""
""
""
179.0
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
152.0
61.0
""
""
""
24.0
""
""
""
""
""
""
""
""
""
22.0
22.0
""
""
""
""
""
""
""
""
""
30.0
""
""
""
""
""
""
""
43.0
""
""
""
""
734.0
10560.0
389.0
1155.0
239.0
""
33.0
""
""
""
""
""
""
36.0
""
""
""
51.0
""
""
""
""
""
25.0
""
""
""
""
""
""
""
23.0
20.0
""
""
""
""
""
""
""
""
""
""
""
""
33.0
""
""
22.0
""
""
""
""
""
""
""
""
211.0
""
""
""
""
20.0
9857.0
""
""
57.0
""
""
3601.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.0
""
""
""
""
""
525.0
47.0
43.0
""
1362.0
42.0
""
""
""
""
""
199.0
76.0
25.0
""
73.0
23.0
""
""
""
""
""
""
""
""
""
""
133.0
""
""
""
""
""
""
""
""
84.0
165.0
""
101.0
""
""
""
""
27.0
44.0
""
47.0
""
""
""
""
""
29.0
738.0
21.0
272.0
""
""
222.0
54.0
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
27.0
""
99.0
""
28.0
""
""
""
""
28.0
""
231.0
""
""
55.0
""
30.0
""
""
""
""
""
""
56.0
""
34.0
""
256.0
37.0
""
36.0
536.0
""
""
""
52.0
""
""
""
""
""
""
""
""
""
""
87.0
""
""
""
""
""
""
153.0
""
""
""
""
""
""
""
103.0
""
""
75.0
""
61.0
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
73.0
""
""
""
62.0
""
""
""
""
""
30.0
""
""
""
""
""
23.0
""
30.0
""
""
""
30.0
""
28.0
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
135.0
""
""
""
""
123.0
""
""
""
""
""
27.0
25.0
""
""
""
""
""
34.0
""
""
""
""
""
""
492.0
31.0
""
""
""
131.0
""
""
95.0
""
""
""
""
""
""
""
""
""
""
""
151.0
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
46.0
""
""
""
""
83.0
""
""
""
""
88.0
53.0
""
48.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
575.0
""
""
""
""
""
62.0
""
""
""
32.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
55.0
""
""
""
67.0
""
614.0
52.0
87.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
174.0
""
""
""
""
""
""
""
36.0
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
30.0
""
""
""
""
""
36.0
""
""
""
180.0
""
""
26.0
""
""
""
""
""
""
""
""
""
121.0
""
""
""
""
""
""
""
""
380.0
""
""
45.0
""
""
""
""
""
""
""
""
""
""
""
""
""
30.0
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
49.0
""
""
""
""
""
""
""
""
33.0
""
""
""
""
69.0
101.0
75.0
""
""
""
""
""
""
434.0
""
""
""
""
""
111.0
""
""
904.0
""
116.0
44.0
""
""
""
""
""
""
693.0
45.0
25.0
""
73.0
""
""
""
59.0
28.0
""
""
""
20.0
25.0
60.0
100.0
31.0
""
80.0
""
80.0
49.0
""
""
""
""
""
""
34.0
""
158.0
""
""
42.0
""
""
""
33.0
""
20.0
""
""
""
96.0
33.0
639.0
1199.0
41.0
""
101.0
50.0
136.0
""
187.0
""
238.0
989.0
""
4111.0
1612.0
20.0
84.0
""
23.0
85.0
101.0
32.0
384.0
86.0
76.0
332.0
""
782.0
40.0
283.0
114.0
2886.0
""
1306.0
245.0
1480.0
820.0
""
""
52.0
""
""
""
""
""
47.0
""
123.0
""
76.0
23.0
""
""
""
""
40.0
""
""
""
74.0
""
224.0
""
""
""
""
""
""
""
354.0
""
""
""
30.0
49.0
162.0
""
503.0
""
""
36.0
""
33.0
75.0
""
""
999.0
""
21.0
""
""
""
58.0
""
59.0
""
""
55.0
""
1899.0
""
""
""
""
""
""
288.0
""
""
97.0
55.0
29.0
""
""
21.0
""
""
497.0
1599.0
""
""
513.0
""
28.0
30.0
""
43.0
""
""
89.0
""
""
27.0
20.0
""
""
""
24.0
619.0
""
""
""
""
""
28.0
""
2459.0
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
34.0
""
21.0
55.0
""
258.0
""
""
""
""
""
""
1830.0
""
""
""
52.0
""
""
83.0
165.0
48.0
""
103.0
28.0
""
""
""
""
""
""
""
374.0
""
""
42.0
63.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
49.0
25.0
""
""
""
""
22.0
296.0
117.0
""
""
""
""
159.0
""
""
""
""
""
""
""
23.0
""
""
""
21.0
""
21.0
43.0
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
62.0
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
146.0
32.0
""
""
""
""
28.0
""
""
43.0
""
""
""
""
156.0
""
24.0
""
""
""
""
""
""
""
""
""
23.0
""
""
136.0
""
""
""
""
""
""
""
""
439.0
36.0
55.0
32.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
""
""
30.0
""
81.0
""
44.0
""
""
""
""
""
""
153.0
""
""
""
986.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
261.0
""
""
""
""
""
""
44.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
37.0
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.0
""
""
""
""
""
312.0
""
""
""
""
""
""
""
""
""
""
""
52.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
293.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
131.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
43.0
3206.0
""
21.0
""
""
""
""
""
20.0
""
""
""
""
603.0
""
47.0
28.0
""
22.0
""
31.0
295.0
62.0
190.0
78.0
""
561.0
3921.0
669.0
1051.0
50.0
75.0
1519.0
300.0
2119.0
153.0
836.0
3952.0
1187.0
1423.0
413.0
973.0
38.0
1081.0
107.0
1092.0
87.0
448.0
""
20.0
""
""
46.0
""
57.0
""
""
""
""
""
""
""
""
""
""
""
50.0
""
""
""
51.0
22.0
""
48.0
""
""
""
""
""
""
334.0
""
1756.0
197.0
34.0
25.0
44.0
41.0
""
31.0
28.0
""
23.0
342.0
570.0
""
""
21.0
24.0
""
""
22.0
63.0
6642.0
""
23.0
27.0
825.0
25.0
3670.0
5609.0
90.0
143.0
455.0
52.0
287.0
""
36.0
24.0
55.0
13836.0
74.0
1239.0
956.0
25.0
130.0
159.0
""
""
""
45.0
1889.0
50.0
26.0
101.0
108.0
34.0
22.0
51.0
1727.0
""
""
67.0
""
""
""
""
""
""
""
""
""
75.0
142.0
77.0
""
""
""
""
226.0
""
""
""
""
37.0
""
64.0
287.0
""
""
80.0
""
""
231.0
""
158.0
""
98.0
""
""
""
""
497.0
""
29.0
""
35.0
""
""
""
77.0
""
27.0
""
""
""
""
""
""
""
""
1047.0
""
28.0
""
20.0
72.0
""
126.0
127.0
""
20.0
""
""
""
52.0
""
66.0
29.0
23.0
24.0
83.0
""
""
""
53.0
""
""
""
""
""
58.0
""
815.0
""
""
""
80.0
""
""
""
""
""
""
""
""
""
""
""
""
50.0
""
""
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
39.0
""
""
""
48.0
""
26.0
25.0
""
""
""
271.0
""
""
48.0
60.0
""
""
""
""
1111.0
""
""
121.0
27.0
58.0
""
1091.0
""
""
27.0
159.0
""
555.0
45.0
""
""
""
""
""
""
""
""
""
""
128.0
""
48.0
""
102.0
261.0
""
71.0
38.0
72.0
""
""
38.0
""
392.0
""
""
21.0
""
""
""
""
""
""
58.0
""
""
54.0
20.0
20.0
""
""
26.0
138.0
357.0
66.0
23.0
21.0
""
""
104.0
20.0
34.0
""
65.0
""
""
""
""
""
""
""
""
""
158.0
""
""
""
""
331.0
""
137.0
""
""
""
""
""
""
""
37.0
""
""
""
""
""
""
""
""
25.0
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
38.0
""
""
""
826.0
""
""
""
""
34.0
""
""
""
""
""
21.0
""
""
""
""
""
475.0
34.0
45.0
""
""
""
""
87.0
451.0
26.0
""
28.0
""
""
54.0
38.0
""
""
""
""
97.0
""
30.0
24.0
""
227.0
25.0
55.0
""
263.0
""
1691.0
52.0
""
""
45.0
""
""
""
1103.0
""
54.0
35.0
719.0
""
26.0
""
208.0
37.0
""
792.0
51.0
39.0
""
""
93.0
391.0
""
20.0
""
""
26.0
222.0
255.0
849.0
""
107.0
""
""
57.0
""
""
""
""
""
""
125.0
388.0
30.0
76.0
352.0
126.0
36.0
""
40.0
""
82.0
1505.0
""
227.0
""
""
2538.0
""
""
38.0
""
""
""
""
""
""
""
""
51.0
""
133.0
""
221.0
29.0
127.0
54.0
759.0
68.0
""
57.0
""
38.0
""
""
45.0
148.0
""
170.0
""
""
""
""
""
""
""
72.0
""
""
36.0
""
259.0
22.0
""
88.0
""
""
""
""
""
126.0
""
""
""
""
20.0
28.0
36.0
237.0
""
243.0
59.0
""
""
98.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
91.0
""
""
60.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.0
""
""
""
38.0
27.0
""
""
""
""
""
""
""
""
""
23.0
""
""
582.0
""
""
""
""
""
""
""
""
""
""
""
""
""
246.0
""
""
""
""
""
""
""
""
""
""
""
""
""
255.0
""
""
""
""
""
""
23.0
""
""
32.0
""
""
""
""
""
108.0
""
""
""
""
""
""
""
22.0
""
""
""
237.0
""
""
24.0
627.0
""
""
53.0
53.0
""
""
""
""
""
""
29.0
""
""
""
71.0
33.0
""
""
34.0
32.0
""
""
""
""
""
""
""
""
""
299.0
984.0
""
""
""
31.0
288.0
110.0
""
""
""
""
""
""
""
26.0
""
95.0
""
""
""
""
""
""
""
""
""
""
""
1348.0
""
""
21.0
""
""
""
81.0
""
""
""
""
""
""
3907.0
""
""
""
873.0
""
""
""
""
""
""
53.0
""
41.0
350.0
""
""
""
""
""
""
""
2517.0
""
""
""
""
306.0
""
""
""
""
""
""
38.0
50.0
""
55.0
""
""
""
""
""
""
8105.0
""
""
""
26.0
""
""
196.0
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
442.0
""
""
39.0
""
""
40.0
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
121.0
""
""
79.0
""
""
""
""
""
63.0
""
""
""
77.0
""
""
""
""
207.0
""
""
""
22.0
""
""
""
224.0
""
""
50.0
""
""
28.0
""
""
""
179.0
""
""
64.0
""
""
""
""
""
""
""
56.0
""
""
""
""
""
""
""
""
""
""
""
""
60.0
""
""
""
""
""
""
""
2521.0
95.0
""
""
""
""
64.0
1024.0
""
""
""
""
""
""
""
47.0
""
""
""
""
36.0
""
""
124.0
""
""
336.0
""
""
""
""
""
""
""
""
""
21.0
59.0
""
""
225.0
""
""
""
""
""
""
""
""
""
""
""
931.0
""
""
""
""
""
""
170.0
""
24.0
""
126.0
""
""
""
120.0
""
""
""
""
""
""
""
""
""
23.0
""
84.0
""
""
""
""
576.0
""
""
30.0
""
""
""
""
""
""
""
""
""
""
410.0
""
""
""
""
""
""
""
5215.0
""
""
""
""
29.0
""
""
""
""
""
""
""
42.0
409.0
""
""
""
51.0
""
""
""
""
""
484.0
""
""
""
""
""
""
58.0
""
""
""
""
""
""
""
""
""
""
""
42.0
744.0
""
""
""
70.0
""
""
""
""
""
""
""
76.0
109.0
""
""
23.0
""
""
""
""
""
149.0
307.0
""
""
43.0
235.0
54.0
""
20.0
""
169.0
31.0
""
""
""
160.0
37.0
""
""
52.0
57.0
30.0
""
222.0
302.0
""
""
20.0
61.0
""
96.0
71.0
""
""
49.0
1289.0
""
""
""
""
""
199.0
29.0
36.0
598.0
""
87.0
""
""
45.0
""
34.0
43.0
164.0
""
6668.0
570.0
""
""
39.0
""
27.0
""
32.0
""
1590.0
""
77.0
""
1760.0
350.0
""
484.0
""
41.0
180.0
27.0
85.0
""
34.0
""
""
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
22.0
94.0
""
""
""
""
""
""
""
22.0
""
""
56.0
""
""
""
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
""
""
259.0
""
""
49.0
42.0
""
""
""
445.0
27.0
""
""
37.0
136.0
""
42.0
""
""
""
""
""
""
""
28.0
""
76.0
""
155.0
""
""
""
97.0
281.0
""
""
""
1025.0
21.0
""
""
205.0
53.0
""
""
""
64.0
""
93.0
""
80.0
""
34.0
""
""
""
205.0
""
""
""
""
31.0
""
48.0
295.0
""
""
165.0
70.0
""
""
""
""
""
""
""
""
""
""
43.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
