wgflx_rk_other_female_p50
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46038669
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4429763
""
""
0.3971689
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4025003
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.597013
""
""
""
""
""
0.52684689
""
""
0.50992262
""
""
""
""
0.48026791
""
""
""
0.54891169
""
0.80574441
""
""
0.39030942
""
""
0.42314476
""
""
0.53052032
0.47684544
""
0.43101999
0.53011411
""
0.45501035
0.54032809
0.60323745
0.5637576
""
0.45126662
0.52496642
0.57470018
""
0.51837635
""
""
0.52825922
0.5843122
0.51647973
""
""
""
0.3874265
""
0.52739769
""
""
0.41074914
""
0.37456706
""
""
""
0.45630977
""
""
""
""
""
""
""
""
""
0.44124514
""
""
""
""
0.50302267
""
""
""
""
""
""
""
""
0.52505082
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54578304
0.53218788
""
""
0.46438283
0.55853432
""
""
""
""
""
0.64879411
""
""
""
""
0.46626773
0.47723982
""
""
""
""
""
""
""
""
0.38175967
0.37789217
""
""
""
""
""
""
""
""
""
""
""
0.49142605
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50942522
""
""
0.46529457
""
0.40412962
""
0.49148732
""
0.50157422
""
""
""
""
""
""
0.51572776
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57419181
""
""
""
""
""
""
""
""
""
""
0.51200962
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48011145
""
""
""
""
""
""
0.4918592
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37406081
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42299742
0.48406938
0.46041748
0.41130844
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51834309
""
""
""
""
""
0.52871913
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46229032
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
