jail_pooled_male_n
18358.0
8150.0
1790.0
25052.0
16190.0
2616.0
34485.0
2759.0
1867.0
12440.0
14020.0
49666.0
1836.0
5057.0
13051.0
1259.0
1140.0
12182.0
1550.0
2673.0
19551.0
22974.0
11652.0
7177.0
43567.0
1916.0
7314.0
18805.0
45243.0
3686.0
4952.0
8037.0
37092.0
23058.0
4215.0
18466.0
4060.0
5511.0
1289.0
1521.0
20543.0
3987.0
1776.0
740.0
2565.0
3235.0
51364.0
10798.0
29823.0
7240.0
13644.0
20396.0
9753.0
694.0
1094.0
19804.0
2635.0
815.0
797.0
6186.0
3454.0
24607.0
1381.0
3396.0
4189.0
3762.0
1087.0
2162.0
2816.0
3754.0
3040.0
4460.0
5366.0
7557.0
3539.0
1629.0
6921.0
4392.0
1936.0
43894.0
5059.0
6364.0
3286.0
7044.0
45995.0
5256.0
5444.0
9914.0
19397.0
9996.0
7719.0
3040.0
3551.0
17839.0
3291.0
1287.0
6939.0
14651.0
79129.0
21639.0
24532.0
126461.0
49570.0
22048.0
22695.0
64961.0
20454.0
45435.0
4784.0
12638.0
9780.0
8786.0
26502.0
2180.0
22847.0
31176.0
20954.0
1314.0
1127.0
1329.0
8405.0
3760.0
3302.0
4821.0
3330.0
15045.0
14344.0
3216.0
2657.0
2701.0
123802.0
5247.0
6796.0
2967.0
9706.0
5110.0
17859.0
11976.0
2013.0
4419.0
13829.0
7587.0
1240.0
2254.0
6683.0
1656.0
8704.0
5696.0
3656.0
3518.0
4689.0
35733.0
8794.0
1958.0
25600.0
20902.0
2409.0
14595.0
2641.0
5424.0
722.0
2173.0
11180.0
85612.0
1494.0
156503.0
4978.0
4939.0
2013.0
13567.0
183091.0
18288.0
5679.0
23479.0
5374.0
2367.0
20495.0
52372.0
6329.0
3518.0
3879.0
4591.0
48638.0
5080.0
4575.0
75277.0
1852.0
6174.0
18554.0
1336.0
3151.0
8548.0
40730.0
2012.0
2906.0
6967.0
11406.0
12210.0
34342.0
4607.0
27275.0
16622.0
5792.0
8133.0
15864.0
24140.0
57015.0
6698.0
9985.0
13247.0
9766.0
15717.0
2185.0
2222.0
29480.0
28216.0
18590.0
94328.0
7505.0
7846.0
4544.0
6843.0
8696.0
4787.0
59667.0
13878.0
9978.0
14721.0
82747.0
30208.0
24917.0
14796.0
1702.0
7962.0
1316.0
4493.0
1647.0
10613.0
820.0
4539.0
11270.0
5693.0
6506.0
15048.0
5112.0
4560.0
9172.0
39890.0
5504.0
11324.0
81490.0
12893.0
7914.0
1725.0
9522.0
5552.0
3893.0
34398.0
6808.0
27807.0
8462.0
23294.0
42236.0
39730.0
28373.0
314890.0
38795.0
179079.0
184910.0
21556.0
15180.0
5365.0
1001.0
9402.0
945.0
2442.0
23470.0
10288.0
3245.0
8388.0
48927.0
232.0
180.0
141655.0
42605.0
4057.0
21982.0
107118.0
5614.0
2069.0
1646.0
1106.0
2652.0
4166.0
2665.0
3372.0
1514.0
7148.0
5152.0
12097.0
108554.0
2181.0
6131.0
10477.0
3297.0
3730.0
3299.0
5020.0
9774.0
1490.0
7926.0
10529.0
6226.0
8929.0
23685.0
13171.0
2893.0
17147.0
12836.0
9243.0
5550.0
22214.0
7557.0
3841.0
4335.0
8261.0
14361.0
5968.0
5620.0
16793.0
3286.0
22228.0
24966.0
64792.0
5849.0
271221.0
26094.0
4679.0
5728.0
93787.0
1576.0
3376.0
10888.0
16097.0
6191.0
2007.0
3595.0
2762.0
1936.0
2394.0
5926.0
4274.0
5300.0
1122.0
6128.0
8952.0
1298.0
7121.0
2740.0
4147.0
6964.0
908.0
12077.0
115.0
562.0
2589.0
2108.0
981.0
613.0
460.0
1310.0
1272.0
5417.0
98.0
268.0
112.0
796.0
309.0
436.0
3605.0
570.0
74.0
45.0
147.0
356.0
26.0
295.0
192.0
359.0
541.0
1358.0
827.0
1218.0
1683.0
739.0
8787.0
1969.0
886.0
815.0
127.0
347.0
2238.0
4484.0
1236.0
1307.0
5154.0
8402.0
697.0
1780.0
126.0
5614.0
3601.0
613.0
398.0
255.0
502.0
2101.0
1284.0
951.0
670.0
360.0
219.0
1056.0
110.0
4121.0
2576.0
3170.0
3018.0
2972.0
2515.0
2616.0
4767.0
23754.0
1685.0
1771.0
2491.0
7683.0
142.0
98.0
30.0
132.0
3230.0
5124.0
916.0
480.0
2814.0
3135.0
1890.0
1187.0
3837.0
8553.0
1030.0
12612.0
1867.0
2213.0
35565.0
1911.0
718.0
71.0
316.0
543.0
1916.0
27586.0
182.0
164.0
7573.0
902.0
421.0
362.0
270.0
500.0
797.0
409.0
166.0
911.0
2223.0
2289.0
591.0
2842.0
92.0
1150.0
19337.0
88764.0
981.0
40.0
1927.0
2298.0
3756.0
1915.0
468.0
261.0
977.0
496.0
545.0
3116.0
1115.0
902.0
6672.0
13136.0
22535.0
3652.0
2376.0
2486.0
2276.0
6772.0
5069.0
69844.0
6750.0
3762.0
1371.0
824.0
11569.0
3054.0
17558.0
5296.0
10664.0
2242.0
4947.0
12052.0
5580.0
13840.0
3170.0
36353.0
1970.0
1165.0
4318.0
37010.0
3266.0
294.0
2024.0
76.0
5388.0
194.0
4321.0
12691.0
3720.0
1412.0
11003.0
2626.0
331.0
250.0
26.0
2495.0
2293.0
755.0
420.0
1517.0
836.0
847.0
1447.0
6779.0
1586.0
749.0
44205.0
1800.0
69994.0
1584.0
2406.0
34.0
13682.0
1674.0
690.0
534.0
828.0
662.0
8113.0
34504.0
22113.0
6670.0
14281.0
171993.0
19145.0
6166.0
3136.0
5288.0
905.0
228.0
1313.0
2129.0
1975.0
2415.0
959.0
1265.0
8760.0
369.0
501.0
6676.0
1119.0
219.0
971.0
2316.0
2080.0
10763.0
3383.0
14723.0
75011.0
124416.0
7074.0
15845.0
11500.0
8609.0
7871.0
2228.0
349.0
4259.0
2443.0
2947.0
46159.0
2499.0
6433.0
7363.0
3259.0
48.0
14569.0
179.0
""
137.0
204.0
113.0
498.0
1368.0
494.0
609.0
479.0
139.0
56.0
4129.0
939.0
803.0
4363.0
568.0
1821.0
734.0
1553.0
1924.0
604.0
25.0
233.0
6749.0
47.0
414.0
3221.0
3040.0
2270.0
324.0
759.0
4648.0
5320.0
2498.0
691.0
4000.0
46.0
33133.0
1406.0
3975.0
1630.0
5547.0
408.0
193.0
1570.0
28832.0
499.0
110986.0
1412.0
35419.0
8025.0
406.0
7479.0
10027.0
1271.0
5343.0
3717.0
5290.0
2275.0
21072.0
2908.0
283.0
6704.0
2362.0
438.0
1264.0
63.0
21304.0
72709.0
8668.0
15030.0
455.0
373.0
1408.0
2018.0
823.0
4557.0
5762.0
254.0
363.0
9144.0
4438.0
10354.0
1679.0
6419.0
30593.0
28064.0
53661.0
14890.0
94295.0
80457.0
2544.0
960.0
566.0
17795.0
20147.0
142292.0
55172.0
79.0
