staycz_hisp_pooled_n
46.0
328.0
""
86.0
""
""
""
657.0
5705.0
112.0
1922.0
68.0
142.0
1428.0
159.0
33.0
""
110.0
""
57.0
237.0
178.0
29.0
199.0
""
67.0
66.0
29.0
110.0
158.0
108.0
1094.0
""
143.0
46.0
""
71.0
40.0
248.0
27.0
409.0
106.0
29.0
208.0
56.0
232.0
98.0
70.0
120.0
51.0
44.0
43.0
244.0
72.0
333.0
104.0
6766.0
431.0
83.0
233.0
2549.0
284.0
""
96.0
161.0
60.0
100.0
61.0
303.0
""
""
27.0
21.0
""
""
1215.0
26.0
23.0
50.0
55.0
30.0
""
1234.0
40.0
87.0
24.0
108.0
58.0
22.0
""
458.0
37.0
""
235.0
""
150.0
65.0
""
81.0
23.0
124.0
80.0
96.0
56.0
""
""
""
20.0
""
36.0
289.0
27.0
31.0
38.0
278.0
""
""
23.0
21.0
28.0
187.0
28.0
""
44.0
26.0
24.0
102.0
108.0
197.0
""
""
""
109.0
21.0
117.0
61.0
42.0
30.0
38.0
25.0
21.0
""
""
30.0
37.0
50.0
24.0
37.0
""
""
""
""
24.0
54.0
45.0
256.0
22.0
""
31.0
117.0
417.0
145.0
""
""
""
34.0
40.0
392.0
49.0
""
""
""
22.0
628.0
35.0
""
38.0
""
39.0
30.0
1365.0
460.0
24.0
""
""
943.0
""
69.0
121.0
89.0
39.0
30.0
""
145.0
109.0
85.0
""
109.0
32.0
""
959.0
21.0
30.0
47.0
""
37.0
25.0
254.0
37.0
45.0
239.0
""
""
43.0
""
""
""
23.0
""
""
245.0
104.0
""
102.0
20.0
358.0
34.0
""
82.0
25.0
1703.0
1065.0
91.0
482.0
""
""
280.0
29.0
""
22.0
""
""
334.0
43.0
""
38.0
51.0
""
2063.0
63.0
29.0
""
81.0
""
496.0
""
23.0
""
635.0
103.0
39.0
""
20.0
77.0
""
186.0
23.0
34.0
""
50.0
""
20.0
55.0
""
""
33.0
""
77.0
44.0
""
445.0
""
78.0
388.0
""
""
22.0
348.0
39.0
3467.0
962.0
1309.0
""
94.0
""
23.0
""
111.0
183.0
32.0
""
33.0
""
""
22.0
29.0
""
2249.0
""
23.0
22.0
""
42.0
""
""
209.0
31.0
46.0
36.0
""
""
""
76.0
""
""
55.0
96.0
""
23.0
""
""
289.0
45.0
""
""
""
""
105.0
""
""
""
525.0
""
""
71.0
""
""
""
33.0
88.0
""
""
32.0
""
659.0
""
22.0
20.0
67.0
21.0
""
49.0
""
1262.0
74.0
""
251.0
""
""
""
43.0
""
""
""
""
""
""
""
40.0
""
116.0
""
""
84.0
""
""
41.0
""
21.0
146.0
""
28.0
""
""
29.0
""
27.0
42.0
""
23.0
99.0
""
""
20.0
""
25.0
""
62.0
""
""
21.0
""
45.0
72.0
27.0
""
26.0
""
20.0
""
""
192.0
""
20.0
26.0
22.0
""
49.0
85.0
23.0
219.0
28.0
63.0
112.0
""
524.0
590.0
395.0
23.0
""
""
20.0
""
45.0
850.0
20.0
""
33.0
""
26.0
133.0
45.0
20.0
4012.0
53.0
512.0
180.0
""
54.0
205.0
26.0
31.0
85.0
1808.0
266.0
84.0
""
284.0
""
33.0
53.0
411.0
226.0
""
""
251.0
94.0
62.0
145.0
825.0
191.0
""
213.0
48.0
128.0
588.0
71.0
54.0
34.0
22.0
""
""
141.0
75.0
359.0
24.0
44.0
124.0
42.0
29.0
46.0
128.0
""
93.0
57.0
32.0
22.0
269.0
51.0
1827.0
1870.0
206.0
65.0
300.0
213.0
502.0
52.0
658.0
24.0
879.0
1083.0
47.0
9309.0
5901.0
62.0
262.0
35.0
86.0
267.0
193.0
86.0
1238.0
406.0
243.0
1575.0
""
7387.0
206.0
5135.0
486.0
5564.0
""
1436.0
1232.0
7477.0
4277.0
""
""
784.0
46.0
44.0
56.0
""
170.0
597.0
36.0
618.0
127.0
527.0
202.0
47.0
39.0
51.0
70.0
303.0
""
36.0
29.0
589.0
53.0
1400.0
68.0
22.0
145.0
252.0
107.0
46.0
91.0
1862.0
241.0
61.0
""
190.0
430.0
717.0
35.0
3256.0
""
""
379.0
69.0
879.0
347.0
""
""
1494.0
76.0
81.0
120.0
84.0
28.0
245.0
27.0
516.0
207.0
21.0
763.0
263.0
3168.0
236.0
47.0
""
39.0
""
45.0
1939.0
""
40.0
1687.0
502.0
215.0
174.0
""
208.0
243.0
609.0
765.0
6784.0
62.0
""
754.0
31.0
71.0
64.0
""
128.0
86.0
43.0
183.0
32.0
59.0
88.0
318.0
""
""
46.0
81.0
1411.0
38.0
40.0
79.0
22.0
245.0
79.0
""
2899.0
22.0
28.0
53.0
60.0
27.0
29.0
354.0
""
21.0
""
""
""
110.0
""
101.0
131.0
""
34.0
68.0
64.0
42.0
34.0
167.0
21.0
78.0
239.0
29.0
321.0
114.0
21.0
48.0
""
222.0
""
2215.0
""
24.0
69.0
241.0
""
""
251.0
246.0
108.0
46.0
203.0
170.0
""
33.0
43.0
""
40.0
""
87.0
655.0
197.0
""
84.0
157.0
40.0
30.0
29.0
""
20.0
""
44.0
""
""
31.0
""
""
""
21.0
35.0
28.0
""
284.0
120.0
""
""
""
21.0
128.0
724.0
297.0
""
""
""
28.0
411.0
""
""
""
71.0
""
27.0
75.0
133.0
""
25.0
90.0
35.0
35.0
56.0
96.0
32.0
31.0
39.0
""
47.0
23.0
""
36.0
32.0
104.0
""
40.0
40.0
31.0
""
200.0
122.0
""
30.0
""
22.0
30.0
""
38.0
44.0
20.0
21.0
38.0
20.0
71.0
74.0
""
""
""
""
""
31.0
36.0
43.0
""
21.0
192.0
31.0
28.0
20.0
""
237.0
319.0
66.0
""
61.0
57.0
88.0
""
""
274.0
29.0
""
141.0
""
1011.0
56.0
104.0
22.0
34.0
""
""
""
""
""
""
72.0
146.0
24.0
""
588.0
32.0
""
40.0
""
""
""
77.0
""
3543.0
405.0
327.0
189.0
""
68.0
66.0
132.0
""
75.0
34.0
""
104.0
31.0
""
""
46.0
""
38.0
""
36.0
""
""
24.0
""
165.0
""
27.0
""
""
34.0
20.0
202.0
97.0
""
414.0
49.0
416.0
""
""
36.0
53.0
""
27.0
681.0
36.0
23.0
73.0
1992.0
105.0
""
""
55.0
""
""
41.0
74.0
71.0
117.0
45.0
28.0
64.0
21.0
""
68.0
""
43.0
729.0
41.0
45.0
""
""
""
""
350.0
""
29.0
""
25.0
""
""
23.0
180.0
143.0
""
""
""
""
46.0
""
""
88.0
155.0
""
43.0
""
""
""
""
216.0
""
34.0
""
""
""
""
""
""
121.0
27.0
""
""
""
""
135.0
""
""
""
""
""
""
""
""
682.0
132.0
""
""
""
""
""
132.0
""
""
193.0
22.0
""
75.0
""
""
""
55.0
21.0
204.0
32.0
32.0
451.0
35.0
648.0
""
25.0
148.0
2974.0
""
""
""
""
""
45.0
""
""
""
""
""
707.0
24.0
""
""
""
21.0
""
""
""
23.0
27.0
66.0
""
27.0
""
915.0
284.0
""
""
""
353.0
""
48.0
""
22.0
""
44.0
""
""
31.0
""
225.0
""
51.0
24.0
""
102.0
1077.0
44.0
798.0
28.0
23.0
""
""
""
""
""
""
""
42.0
""
""
""
31.0
304.0
24242.0
330.0
628.0
""
""
338.0
116.0
""
588.0
23.0
271.0
69.0
35.0
4770.0
93.0
791.0
81.0
27.0
77.0
28.0
99.0
1244.0
227.0
696.0
201.0
37.0
2880.0
8952.0
2505.0
4945.0
382.0
2415.0
10311.0
1047.0
19655.0
376.0
2629.0
9325.0
3828.0
3171.0
2804.0
12465.0
267.0
2169.0
739.0
8419.0
528.0
24058.0
42.0
2978.0
782.0
542.0
1783.0
31.0
8178.0
2519.0
1014.0
307.0
""
344.0
2724.0
239.0
297.0
1562.0
980.0
316.0
2091.0
460.0
1125.0
679.0
3037.0
2173.0
1920.0
4608.0
257.0
634.0
509.0
239.0
190.0
3688.0
892.0
64.0
52476.0
410.0
114.0
106.0
526.0
175.0
79.0
122.0
152.0
69.0
106.0
1712.0
2453.0
39.0
45.0
104.0
101.0
140.0
""
121.0
510.0
40586.0
27.0
127.0
75.0
3670.0
396.0
13061.0
39371.0
460.0
692.0
1093.0
302.0
3732.0
149.0
189.0
100.0
623.0
42742.0
368.0
5096.0
2883.0
115.0
449.0
503.0
67.0
27.0
72.0
119.0
14246.0
506.0
97.0
186.0
881.0
82.0
80.0
282.0
11298.0
74.0
32.0
473.0
49.0
""
""
23.0
""
89.0
""
45.0
146.0
448.0
179.0
427.0
111.0
""
137.0
44.0
462.0
175.0
34.0
25.0
""
131.0
76.0
467.0
2804.0
32.0
35.0
326.0
92.0
229.0
717.0
100.0
989.0
100.0
408.0
""
""
85.0
51.0
1078.0
75.0
362.0
102.0
272.0
28.0
188.0
""
358.0
52.0
504.0
""
326.0
130.0
251.0
52.0
52.0
23.0
36.0
2710.0
22.0
60.0
122.0
221.0
346.0
""
1082.0
313.0
""
88.0
104.0
""
67.0
260.0
33.0
420.0
114.0
278.0
211.0
389.0
84.0
243.0
53.0
83.0
73.0
193.0
""
34.0
""
471.0
87.0
2070.0
25.0
20.0
50.0
499.0
124.0
200.0
125.0
21.0
""
""
""
""
""
""
""
87.0
236.0
""
""
""
""
""
""
""
""
252.0
""
""
""
""
""
""
""
""
""
""
""
42.0
""
""
""
""
""
""
""
""
33.0
""
""
""
""
""
37.0
""
41.0
""
""
86.0
210.0
""
37.0
28.0
240.0
64.0
281.0
54.0
73.0
42.0
33.0
645.0
35.0
54.0
259.0
285.0
60.0
123.0
30.0
72.0
4685.0
65.0
464.0
216.0
275.0
197.0
46.0
2171.0
349.0
33.0
112.0
415.0
33.0
1152.0
368.0
51.0
""
211.0
32.0
36.0
28.0
256.0
37.0
83.0
58.0
449.0
42.0
212.0
69.0
2464.0
2481.0
43.0
947.0
104.0
263.0
""
70.0
157.0
""
1064.0
""
44.0
90.0
""
301.0
102.0
23.0
42.0
26.0
198.0
35.0
206.0
203.0
73.0
608.0
55.0
309.0
80.0
447.0
728.0
332.0
87.0
55.0
73.0
""
247.0
77.0
156.0
159.0
635.0
35.0
71.0
""
28.0
64.0
162.0
73.0
124.0
197.0
576.0
211.0
153.0
60.0
30.0
1396.0
""
1440.0
37.0
21.0
205.0
340.0
97.0
""
""
355.0
112.0
193.0
""
68.0
92.0
""
22.0
39.0
594.0
37.0
""
307.0
86.0
96.0
27.0
144.0
92.0
173.0
86.0
159.0
104.0
54.0
""
107.0
92.0
44.0
244.0
21.0
20.0
22.0
5561.0
147.0
152.0
110.0
43.0
185.0
133.0
115.0
286.0
27.0
""
243.0
79.0
77.0
287.0
409.0
200.0
2974.0
239.0
196.0
54.0
20.0
142.0
60.0
358.0
2130.0
167.0
223.0
315.0
107.0
93.0
529.0
445.0
""
""
24.0
496.0
1447.0
238.0
496.0
547.0
46.0
1606.0
191.0
514.0
830.0
3931.0
129.0
3648.0
748.0
""
83.0
1061.0
76.0
""
234.0
3765.0
""
840.0
338.0
1267.0
45.0
185.0
52.0
3517.0
109.0
71.0
1952.0
171.0
139.0
""
126.0
127.0
1695.0
""
53.0
30.0
95.0
72.0
405.0
1266.0
1109.0
22.0
649.0
70.0
""
297.0
""
20.0
31.0
54.0
32.0
26.0
402.0
2941.0
75.0
676.0
3517.0
599.0
139.0
43.0
114.0
36.0
1258.0
1808.0
35.0
2289.0
135.0
70.0
9532.0
294.0
""
188.0
43.0
37.0
""
30.0
46.0
49.0
61.0
37.0
171.0
102.0
256.0
41.0
1360.0
97.0
444.0
236.0
5762.0
262.0
30.0
357.0
""
270.0
""
28.0
369.0
653.0
""
726.0
88.0
45.0
66.0
59.0
58.0
79.0
31.0
386.0
43.0
33.0
197.0
79.0
1127.0
125.0
21.0
414.0
43.0
129.0
62.0
120.0
25.0
464.0
""
45.0
27.0
73.0
159.0
128.0
159.0
1092.0
39.0
571.0
330.0
23.0
38.0
383.0
""
33.0
""
""
27.0
47.0
""
""
40.0
""
""
""
24.0
50.0
""
""
31.0
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
74.0
44.0
""
""
""
""
125.0
""
""
379.0
""
""
402.0
""
""
""
""
""
""
""
""
""
""
32.0
""
37.0
""
126.0
116.0
32.0
""
188.0
203.0
26.0
20.0
53.0
60.0
59.0
""
24.0
""
50.0
99.0
48.0
62.0
1633.0
""
41.0
87.0
66.0
44.0
""
68.0
84.0
45.0
""
65.0
""
145.0
524.0
""
37.0
40.0
50.0
35.0
35.0
38.0
41.0
""
37.0
""
74.0
21.0
588.0
""
38.0
50.0
""
45.0
179.0
87.0
33.0
21.0
144.0
24.0
77.0
288.0
""
82.0
1001.0
""
""
96.0
""
""
""
""
134.0
61.0
97.0
134.0
443.0
""
""
123.0
2008.0
24.0
""
167.0
302.0
103.0
""
38.0
""
""
93.0
168.0
""
51.0
24.0
425.0
161.0
379.0
752.0
1182.0
576.0
48.0
""
2144.0
477.0
426.0
251.0
1647.0
87.0
1567.0
5090.0
76312.0
90.0
""
243.0
328.0
6240.0
2492.0
375.0
27.0
747.0
699.0
249.0
602.0
1485.0
952.0
133.0
27147.0
127.0
37.0
73.0
538.0
299.0
472.0
189.0
63.0
264.0
38.0
167.0
5160.0
105.0
443.0
2514.0
342.0
40.0
386.0
1386.0
24.0
253.0
60.0
325.0
104.0
248.0
49438.0
821.0
1508.0
""
5399.0
586.0
65.0
840.0
""
723.0
255.0
6489.0
55.0
2509.0
56330.0
506.0
258.0
150.0
310.0
142.0
432.0
""
9255.0
77.0
124.0
958.0
561.0
5001.0
246.0
394.0
46.0
167.0
719.0
426.0
659.0
1098.0
373.0
4049.0
2371.0
124.0
89.0
154.0
123.0
200.0
95583.0
307.0
43.0
163.0
3256.0
88.0
519.0
41018.0
422.0
1075.0
407.0
278.0
125.0
1223.0
132.0
668.0
494.0
""
48.0
369.0
166.0
40.0
2488.0
508.0
3029.0
1799.0
470.0
636.0
1022.0
471.0
36.0
""
1015.0
121.0
""
47.0
2161.0
81.0
172.0
798.0
357.0
424.0
284.0
266.0
66.0
749.0
234.0
46.0
273.0
130.0
""
7970.0
194.0
279.0
4122.0
""
134.0
34.0
133.0
22.0
1401.0
4555.0
1761.0
27.0
4453.0
502.0
38.0
314.0
161.0
4035.0
988.0
59.0
""
471.0
557.0
32.0
639.0
20417.0
320.0
""
464.0
404.0
105.0
908.0
560.0
1071.0
281.0
4061.0
526.0
28.0
1770.0
252.0
48.0
59.0
1231.0
296.0
""
270.0
619.0
442.0
359.0
24.0
29.0
138.0
3684.0
151.0
61.0
647.0
""
125.0
52.0
2029.0
38.0
4511.0
177.0
""
""
227.0
357.0
27150.0
3260.0
""
775.0
""
617.0
4323.0
19005.0
51.0
54.0
192.0
96.0
1753.0
3788.0
332.0
3807.0
470.0
516.0
640.0
281.0
17245.0
1365.0
65.0
1879.0
430.0
1647.0
5594.0
1381.0
491.0
578.0
295.0
395.0
273.0
369.0
1066.0
""
379.0
536.0
279.0
""
2117.0
36.0
""
""
61.0
156.0
26.0
23.0
57.0
34.0
""
""
8397.0
34.0
108.0
70.0
116.0
422.0
143.0
2415.0
87.0
561.0
""
2672.0
24.0
28.0
31.0
171.0
""
51.0
""
23.0
22.0
25.0
56.0
87.0
61.0
68.0
52.0
184.0
""
21.0
22.0
""
3039.0
92.0
""
108.0
""
33.0
""
""
""
66.0
40.0
31.0
""
""
1094.0
27.0
""
143.0
""
""
43.0
""
10470.0
190.0
""
41.0
52.0
189.0
""
79.0
28.0
21.0
29.0
""
48.0
134.0
727.0
53.0
""
69.0
136.0
""
61.0
""
""
""
1204.0
42.0
""
20.0
""
50.0
""
92.0
33.0
21.0
28.0
""
21.0
66.0
32.0
28.0
68.0
47.0
27.0
285.0
3909.0
29.0
""
""
134.0
""
210.0
""
""
135.0
24.0
""
511.0
739.0
""
""
""
73.0
45.0
30.0
""
""
420.0
1940.0
23.0
""
76.0
811.0
66.0
""
86.0
""
397.0
152.0
""
111.0
22.0
747.0
233.0
125.0
""
140.0
418.0
194.0
24.0
1073.0
1014.0
""
96.0
37.0
313.0
""
471.0
224.0
50.0
55.0
189.0
2900.0
84.0
34.0
122.0
688.0
85.0
1965.0
1025.0
198.0
1743.0
58.0
478.0
499.0
""
2150.0
""
1368.0
291.0
391.0
87.0
7907.0
1270.0
126.0
102.0
410.0
""
191.0
205.0
69.0
50.0
4572.0
25.0
1030.0
38.0
3153.0
1513.0
122.0
1232.0
""
877.0
951.0
54.0
6759.0
""
177.0
""
""
22.0
94.0
""
""
""
40.0
""
""
22.0
""
41.0
""
89.0
""
114.0
177.0
""
""
""
""
51.0
32.0
""
41.0
""
""
85.0
""
""
""
43.0
""
""
""
""
54.0
59.0
23.0
""
23.0
20.0
""
""
""
""
24.0
""
""
""
95.0
""
67.0
33.0
73.0
""
791.0
21.0
30.0
104.0
74.0
69.0
131.0
24.0
1137.0
295.0
60.0
50.0
47.0
154.0
""
238.0
""
61.0
64.0
52.0
27.0
""
44.0
358.0
67.0
1315.0
25.0
156.0
22.0
46.0
45.0
172.0
194.0
60.0
34.0
""
7476.0
104.0
55.0
49.0
441.0
205.0
""
63.0
58.0
136.0
33.0
1656.0
31.0
581.0
""
121.0
137.0
25.0
56.0
412.0
""
39.0
33.0
""
587.0
24.0
278.0
1316.0
114.0
106.0
416.0
142.0
236.0
84.0
195.0
264.0
88.0
""
219.0
153.0
27.0
26.0
1241.0
41.0
514.0
""
168.0
62.0
105.0
""
566.0
24.0
153.0
135.0
""
""
29.0
""
""
""
""
21.0
""
""
""
20.0
""
32.0
21.0
""
""
""
""
20.0
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
73.0
25.0
30.0
""
""
""
""
""
""
""
""
""
34.0
20.0
