hs_natam_female_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02273087
""
""
""
""
0.034504749
""
""
""
0.082654431
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039402857
0.068834387
""
""
0.16353746
0.10296791
""
""
0.050789967
""
""
""
0.1362007
""
""
0.0365404
0.071335666
0.14268629
""
""
""
""
""
""
""
""
0.10811708
0.043965753
""
0.033010975
0.1999234
0.067005545
""
""
0.041315518
0.1664405
0.033521116
0.047317967
0.11678131
""
""
0.11551319
""
""
""
0.075321011
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15831663
""
""
""
""
""
0.095806926
""
""
""
0.049686663
""
""
0.12555657
""
""
0.17093453
""
""
0.05102843
""
0.066498794
""
0.063068375
0.078992091
0.20158502
""
""
0.041375179
""
""
""
0.095183864
""
""
""
""
""
""
0.045277189
""
""
0.019274946
0.057583578
""
0.024631886
0.050304625
""
""
""
""
""
0.087692216
""
0.11309364
""
""
0.08614815
""
0.042374153
""
""
""
0.075684592
""
0.11516149
0.056069136
""
0.12725019
""
0.10108677
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16031022
""
""
""
""
0.034234256
""
""
""
""
""
""
""
""
0.097226031
""
""
""
""
""
""
""
""
""
""
""
0.13733134
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15535071
""
""
""
""
""
""
""
""
0.036410388
0.1689714
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.099696063
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.031515546
""
""
0.048770823
""
0.066833846
""
""
0.1570944
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.094793975
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
