kir_native_other_male_p75_se
0.055820066
0.11555735
""
0.046862125
0.062436551
""
0.044421412
""
""
0.082670823
0.078236468
0.034172636
""
""
0.085490115
""
""
0.060465951
""
""
0.074161112
0.0371168
0.074974716
0.090945512
0.027731296
""
0.085160732
0.04657295
0.026005022
""
""
""
0.039995655
0.034619033
""
0.061892983
""
""
""
""
0.069248036
""
""
""
""
""
0.035046622
0.073468514
0.04235094
0.088297047
0.058250539
0.061860099
0.0912605
""
""
0.051136669
""
""
""
0.081446551
""
0.043136366
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.037612218
""
""
""
""
0.033513598
""
""
0.059782561
0.040527437
0.069947638
""
""
""
0.051904052
""
""
0.094674014
0.067809023
0.027161648
0.049851775
0.060890481
0.029900746
0.039343014
0.06588567
0.040420633
0.032924768
0.053930894
0.031187655
""
0.1008193
0.073672153
0.068671271
0.052422393
""
0.043159183
0.048812028
0.050980378
""
""
""
0.097151831
""
""
0.10031566
""
0.059254125
0.061742522
""
""
""
0.020420594
""
""
""
0.081325695
""
0.059249107
0.070413947
""
""
0.061012406
0.07757131
""
""
""
""
0.05462246
""
""
""
""
0.038862694
0.098455667
""
0.034831699
0.073786713
""
0.067959584
""
""
""
""
0.031681467
0.018146675
""
0.012181859
0.051409855
0.068193585
0.055007938
0.053053193
0.012858381
0.034046892
0.0803959
0.039838389
0.1015541
""
0.033881783
0.031088348
0.079403147
0.063713916
0.10408751
0.078981496
0.025761491
0.092993841
0.10248783
0.023235349
""
""
0.055352442
""
""
0.061523356
0.03358664
""
""
""
0.059665553
0.048308365
0.036160801
""
0.033281446
0.047949016
0.0763506
0.079203948
0.065213829
0.042686615
0.028540453
0.078565106
0.066051222
0.059237428
0.068038128
0.064508438
""
""
0.044095699
0.043833263
0.037417199
0.021536473
0.07736247
0.072899342
0.09772034
0.093207054
0.073409773
0.099162683
0.023594737
0.06125401
0.067291602
0.049086075
0.020823641
0.050227623
0.049532317
0.067944974
""
0.098679595
""
0.07676933
""
0.063759521
""
0.085561879
0.1008757
""
0.10169589
0.04890462
""
0.07940688
0.058576554
0.029121552
0.098926641
0.05673968
0.021571372
0.05683101
0.063301846
""
0.047463909
""
""
0.03002057
""
0.03800381
0.06250377
0.04182988
0.032985318
0.031326044
0.034297731
0.01605588
0.033501536
0.015432137
0.014321333
0.038127627
0.048442561
""
""
0.067784116
""
""
0.04190797
0.054356825
0.086718068
0.05375516
0.025798997
""
""
0.01573126
0.031191768
0.09644784
0.039386168
0.016581392
0.0881657
0.10757737
""
""
0.10288156
0.082189538
""
""
""
0.074550018
0.078540348
0.055157531
0.014071712
0.08616478
0.059787285
0.053842876
""
""
""
0.089054942
0.084673643
""
0.065532543
0.042599116
""
0.038278751
0.041228261
0.04971968
0.074703552
0.055473272
0.056994032
0.059164092
0.077802651
0.047523692
""
""
""
0.070887677
0.047936764
0.098916575
0.07694383
0.05646231
""
0.046354845
0.038339358
0.02255699
0.084745839
0.012372036
0.042022906
0.069648497
""
0.01922491
""
""
0.060392294
0.050337195
0.090217046
""
""
""
""
""
0.088500716
""
""
""
0.062222932
0.07793577
""
0.075681739
""
""
0.12657988
""
0.037776642
""
""
""
0.10202844
""
""
""
""
""
0.10168865
""
""
""
""
""
""
0.078319825
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056735009
""
""
""
""
""
""
0.057341438
""
""
0.077740848
0.054540552
""
""
""
0.071960844
0.085358597
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.044941202
""
""
""
0.061771464
""
""
""
""
""
0.074930273
""
""
""
""
""
""
""
0.088691838
""
0.059780706
""
""
0.02724007
""
""
""
""
""
""
0.027841363
""
""
0.071638867
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039218429
0.01549128
""
""
""
""
0.096447147
""
""
""
""
""
""
""
""
""
0.068155803
0.039126556
0.032571331
""
0.10020753
""
""
0.049451802
0.075707212
0.019523166
0.071022831
""
""
""
0.057970773
""
0.04024516
""
0.05184586
""
""
0.03308671
0.037077438
0.046692166
0.060159031
0.014946817
0.083691336
""
0.072297499
0.043785274
0.083588794
""
""
""
""
""
""
0.059819013
0.08185745
""
0.057277426
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.027851902
""
0.023172548
""
""
""
0.080490351
""
""
""
""
""
""
0.080912739
0.043710984
""
0.061461434
0.018116433
0.040382218
""
""
""
""
""
""
""
""
""
""
""
0.053888146
""
""
0.059279643
""
""
""
""
""
0.06583827
""
0.038198251
0.024538921
0.017047327
0.065343328
0.064410545
0.070498854
0.063888974
0.051673934
""
""
0.04256564
0.082418211
0.049666975
0.017270591
0.054945454
0.054462895
0.078259274
0.086889476
""
0.030277515
""
""
""
""
""
""
0.057229307
""
""
0.10046464
""
""
0.044665795
""
""
0.087763675
""
""
""
""
""
""
""
""
0.061147738
""
""
0.075264215
0.081721656
""
""
""
0.064902522
0.066252075
""
""
0.093950309
""
0.0065630465
0.031687822
0.018010721
""
0.058880437
""
""
""
0.038792681
""
0.016676087
""
0.026522199
0.076600395
""
0.054106496
0.063383229
""
0.07004337
0.016299775
""
""
0.035335515
0.071029186
""
0.05996412
""
""
""
""
0.035991251
0.022475377
0.06046259
0.045608256
""
""
""
""
""
0.048928667
0.062189735
""
""
0.045404125
0.047721043
0.050228611
""
0.056702379
0.028463084
0.030527212
0.023563746
0.035372745
0.012533732
0.013558525
0.087542608
""
""
0.040485892
0.027029749
0.0090604164
0.019903155
""
""
0.015652323
0.067994379
0.027925862
0.0080147525
0.084718116
""
""
0.077130057
0.035257328
0.074081406
0.041975539
0.015585837
0.099560022
0.021036729
0.083698198
0.056586031
0.037669938
""
""
0.067607731
""
""
""
0.057857532
0.053649768
0.0096320389
