proginc_other_male_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0034439187
""
""
""
""
""
""
""
-0.0012715232
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.023922438
""
""
""
""
-0.0030386134
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.011577675
""
""
-0.0054897256
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0059982198
""
""
0.050851576
""
""
0.0096263997
""
""
0.010260864
""
0.007740797
""
""
-0.0021976351
""
""
""
0.0050288676
""
-0.0028873719
""
""
0.014942871
""
""
0.021725019
""
""
0.0088501684
-0.003113037
""
0.018329352
0.012499746
""
0.014330485
0.0085853199
0.00055718038
0.023713207
""
0.013161167
-0.0001703991
0.010249702
-0.0064881733
""
""
""
0.01549564
0.0084481267
0.038426019
""
""
""
-0.0067648781
""
0.0069917263
0.052869111
""
-0.00098202296
""
9.1374175e-05
""
""
""
0.0038407254
""
""
""
""
""
""
""
""
""
0.012544712
""
""
""
""
0.0096942708
""
""
""
""
""
""
""
""
-8.965758e-05
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0035508403
0.037374377
""
""
0.018789936
0.08238586
""
""
""
0.0013643076
""
0.0055085802
""
""
""
""
0.0017647868
0.019321822
""
""
""
""
""
""
""
""
0.040969104
""
""
""
""
""
""
""
""
""
""
""
""
-0.0011146601
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.00020350094
""
""
0.0068993354
""
-0.0011177945
""
0.012370768
""
0.0033141728
-0.0019432496
""
""
""
""
""
-0.013885833
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.00057487923
""
""
""
""
""
""
""
""
""
""
-0.0027944609
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.017701123
""
""
""
""
""
""
0.027117034
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.010320614
0.0041700834
-0.00033683472
0.0074674198
0.049623717
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.011790187
""
""
""
""
""
0.017206358
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
