kir_26_black_female_p25_se
""
0.030200088
0.051777903
""
0.079539448
0.034422703
0.062603667
0.049310379
0.032896724
0.042849027
0.043415748
0.028680954
0.056123406
""
0.031572133
""
0.05563122
0.026777666
0.092792824
0.042679098
0.088868342
0.038399622
0.036446024
0.065991595
""
""
""
""
0.068010822
""
""
0.034827668
""
0.040779758
""
""
""
""
""
""
0.035724372
""
""
0.02871779
0.034095384
0.042160075
0.038991492
0.040624227
0.031264592
0.026823174
0.034294508
0.025003713
""
""
0.050591052
0.028431101
""
""
""
""
""
""
""
""
""
0.032251578
0.019850766
0.031880658
0.036998574
""
0.032736354
0.046456628
0.022733539
0.024886668
""
0.034616508
""
0.023257153
0.016819088
0.022654695
0.019624513
0.023663141
0.024071839
0.040513944
0.048708942
0.041791677
0.044463933
0.026883211
0.049756013
""
0.035961434
""
0.057928786
0.027557539
0.044841632
""
""
0.066385426
0.03715058
""
0.057096649
""
0.04431406
""
""
""
0.03234151
0.027773533
0.020470127
0.03897668
0.02906627
0.031038722
0.022359671
0.052260529
0.033936989
""
""
""
""
""
""
0.034510769
0.051970527
""
""
""
0.050159987
0.045151465
""
""
0.023027536
0.027143735
0.06459555
0.038574196
0.05650045
""
0.027402548
0.061813321
0.023091983
0.033339869
0.024951877
0.051351152
0.032028712
0.049716175
""
""
""
""
0.065223262
""
""
""
""
""
""
0.045327112
""
""
""
0.036387634
0.034584098
0.055895865
0.065312214
0.033739969
0.027401663
0.049822394
0.054725133
0.031647563
""
""
0.03230264
0.044743974
0.052616965
0.068658903
0.041815314
""
""
""
0.053923946
0.039779287
""
0.033192791
0.071383074
0.027698416
0.029288799
""
0.047015034
""
0.067163415
0.039789025
0.053850584
0.038972363
0.054879542
""
""
""
""
0.038538646
""
""
0.058724295
0.044860307
""
0.065037504
0.052007202
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0626323
""
""
0.030222079
0.06561631
""
0.071531892
""
0.05925668
0.021888377
0.033272948
0.032109398
0.043361232
0.034683995
0.05486263
0.061179575
0.039441984
0.020318804
0.031639189
0.063327856
0.026901674
0.019616604
0.01644473
0.016434986
0.08400096
0.038446363
0.02853086
0.027203759
0.043353334
0.039517399
0.021945529
0.017165754
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.059384622
0.047808617
""
0.03242458
0.05676882
0.03052514
0.059773535
""
0.024501668
0.047419377
""
0.036672328
0.063538477
0.041666187
0.031413253
0.041881196
0.051054284
0.040657017
0.029541668
""
0.060442768
0.032653492
0.019019319
0.052543636
0.020893378
0.018358622
""
""
""
0.065584011
0.030653358
0.049949624
0.02714739
""
0.051027693
0.030744975
0.022925377
0.032279555
0.067292616
0.053504281
""
""
""
""
""
""
""
0.092941269
""
""
""
""
""
0.025716109
""
""
0.044591248
0.051788017
""
