kfr_stycz_black_female_p50
0.32975715
0.39075667
""
0.33601156
0.34080106
0.34313083
0.35025001
0.28530246
0.25216255
0.35059986
0.33926401
0.37034908
""
0.31421006
0.31559205
""
""
0.3208054
""
0.32023674
0.32167166
0.33244261
0.32555738
0.33999148
0.38380539
0.35714686
0.34036639
0.33964929
0.38500634
0.31135508
0.36664453
0.35097229
0.39358705
0.37317652
0.32244781
0.33081204
0.30987751
0.33147761
0.33273906
0.28676072
0.36993822
0.32738167
0.33110121
0.33871853
0.32719544
0.33642125
0.37081435
0.31345901
0.36997679
0.34527397
0.36563838
0.37360528
0.31843168
0.30235243
0.31995454
0.35050496
0.32771647
0.45187595
0.26970071
0.32923275
0.33270177
0.36787575
0.30627918
0.32217923
0.46028849
0.38763967
""
""
0.36847776
0.39860082
0.29187182
0.32668361
0.30100772
0.34618664
0.33112535
0.39475375
0.31645212
0.28438762
0.34106421
0.3580294
0.32869738
0.35267761
0.33362073
0.34741589
0.38832626
0.35687017
0.32653511
0.35171124
0.35927156
0.33353233
0.34591624
0.3253437
0.33914924
0.34940115
""
""
0.33167121
0.34147158
0.37315965
0.35404071
0.35612223
0.38961199
0.36221007
0.37995702
0.34627798
0.37427753
0.33789849
0.36662623
0.33459446
0.34376767
0.341279
0.33227116
0.36100236
0.30802593
0.36420506
0.35854
0.34798786
0.3214272
0.29195896
0.30598092
0.32489765
0.29697335
0.31422302
0.35843247
0.30930984
0.34129465
0.34286147
0.30325726
0.31634465
0.3296932
0.37868768
0.31042022
0.33569685
0.3294569
0.36500838
0.32894132
0.32709855
0.33537158
0.29893538
0.33329454
0.35226718
0.33873916
0.3056747
0.31608671
0.32169968
0.33754379
0.32655406
0.34875962
0.29977462
0.31613833
0.32151544
0.37157753
0.33629131
0.31253636
0.34875688
0.33368757
0.2998282
0.35088441
0.33010358
0.30886602
""
""
0.41803232
0.40593421
0.3497977
0.46134615
""
""
""
0.36169377
0.35747862
0.3570022
""
0.30887389
0.41697249
""
0.34305868
0.33951709
0.28057706
""
""
""
0.34013504
0.3806929
0.32141626
0.37091294
0.38831446
0.51412672
0.34070283
""
0.35490951
0.3709411
0.37180775
""
0.36468458
0.30652708
0.33988604
0.32286641
0.32695451
0.4051986
0.33153129
0.34702495
0.5250445
0.36313373
0.31766626
0.33588019
0.37616697
0.45035845
0.32300666
0.35485956
0.39525577
0.33665752
""
""
0.36065009
0.32607314
0.31377378
0.35246995
0.35259902
0.34471142
0.28178129
0.3058953
0.34030113
0.40632126
0.38243183
0.30603758
0.37253502
0.34994084
0.37122607
0.32310659
0.31488243
0.36896709
""
0.37188372
""
0.34661737
""
0.35955966
""
0.33850208
0.33015946
0.38002211
0.34441233
0.38393956
0.33637655
0.39911932
0.38026336
0.35769215
0.27990109
0.34465155
0.35884649
0.34789544
0.40821204
""
0.37073949
0.36710399
0.45827574
0.41353607
0.34446543
0.37458286
0.37528932
0.40255457
0.39598233
0.37739542
0.39546478
0.44354165
0.39890712
0.42477661
0.39637756
0.39395952
0.37274131
