kir_natam_female_mean_se
""
0.027018327
""
""
""
""
""
0.049757369
""
""
""
""
""
""
""
0.071470372
""
""
""
""
""
""
""
""
0.053056873
""
0.035297498
""
""
""
""
""
""
""
""
0.035107818
0.03862422
""
""
0.020222621
""
""
""
""
0.024058996
""
""
0.038255662
0.021560181
""
0.050234318
0.040387288
""
""
""
""
""
""
""
""
""
""
""
""
0.041133434
""
""
0.030850936
""
0.0099851657
0.013049419
""
""
0.039461903
0.017585959
""
""
0.027720895
0.026981568
0.039964024
0.033103988
0.014527832
0.032293368
0.031040568
0.0185828
0.026854506
0.021767776
""
0.03631996
0.039186042
""
""
0.05028623
""
""
0.021986052
0.0072824345
0.038413402
0.0074544
0.014640927
0.015273861
""
0.031434938
0.0050644255
0.021208758
0.006242191
0.0076228846
0.013377593
""
0.034732386
0.026920153
""
""
""
0.018517721
""
""
""
""
""
""
""
""
""
""
""
""
0.026690781
""
""
""
""
""
0.069504812
""
""
0.038436074
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.04359429
""
""
0.031918738
""
""
0.044820715
""
""
0.02634524
""
""
""
""
""
0.025883075
""
""
""
0.019381519
""
0.053377327
0.023518289
""
""
0.023392402
0.035028547
0.03570452
0.018022502
0.034963086
0.016114583
0.031136801
0.026106264
0.017666226
0.038127482
0.0487855
0.059488893
0.0086174095
0.037688434
0.056168739
""
0.023118122
0.033311479
""
""
0.032109879
0.046486106
0.051642068
0.0149431
0.032696348
""
0.014086725
0.014668542
""
0.014526178
0.012822602
0.032325834
0.020818472
0.040230785
0.0386598
0.029525017
0.019180778
0.032759506
0.020471398
""
0.025653411
0.025378503
0.022302376
0.021308979
0.042881336
0.035634331
""
0.024634264
""
0.024320781
0.029771566
0.034101758
0.017134622
""
0.023898097
""
""
""
0.034494322
""
""
""
""
""
""
""
""
""
0.01526658
""
0.045487158
""
""
0.020148901
""
""
""
""
""
""
""
""
0.018323278
""
""
""
0.039545238
0.027459199
""
""
""
0.038044292
""
""
0.023029089
""
""
""
""
""
""
""
""
0.039686121
""
""
""
""
""
""
""
""
""
""
0.039409529
""
0.052877873
0.03247118
""
""
0.041353401
0.030747836
""
0.046516832
0.035456188
0.03476109
0.037901543
0.03769742
0.051135119
""
0.035405304
""
0.028464047
0.026282854
""
""
""
0.036676727
""
""
""
""
0.019947164
0.023010943
""
""
""
""
0.074146584
""
""
""
""
0.051803723
""
0.023855312
""
""
""
""
""
0.052263293
0.036732838
0.057575796
""
""
""
0.047146983
0.041542433
""
0.023469733
""
""
0.031457916
""
0.023677671
""
0.024453618
0.044335801
0.026966432
0.024744933
""
""
0.051671959
0.037367228
0.04214251
0.048516825
""
""
""
""
0.02583581
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038710203
""
""
0.040954627
""
""
""
""
0.035157312
""
""
""
""
""
""
""
""
""
""
0.041635539
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.029615834
""
""
""
""
""
""
0.039638758
""
""
""
""
""
""
""
""
0.068129592
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039595615
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.048318587
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.029647304
""
""
0.020891422
""
0.023414211
""
0.027808184
0.022629393
""
""
""
0.040544931
""
""
""
0.029514872
""
""
""
""
""
""
""
""
""
""
""
""
""
0.033016019
""
""
""
""
""
""
0.029166063
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.060241345
""
""
""
""
""
0.014643298
""
""
""
""
""
0.031239768
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041958198
""
""
""
0.057388887
""
""
""
""
""
""
""
""
""
""
0.041262805
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.043575432
0.045331225
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.034997877
""
0.047225893
""
""
0.037889596
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050362561
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.035794247
""
""
""
0.027858455
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.026976176
""
""
""
""
""
""
0.029093513
""
""
""
""
""
""
""
""
""
""
0.044632446
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.045949977
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.033963047
0.048239402
""
""
""
0.04344089
""
""
""
0.030113611
""
""
""
""
""
""
""
""
""
""
0.019872027
""
""
""
""
""
""
""
""
0.02508397
0.042961143
""
""
0.041100234
""
""
""
""
""
""
0.03982421
0.057651497
""
""
""
0.021661645
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.029679203
""
""
0.030527547
""
""
""
0.055896066
""
""
""
""
""
""
""
""
""
""
""
""
0.026363574
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.036083728
""
""
""
""
""
0.015887765
""
0.027847325
""
""
""
""
""
""
0.044856027
""
""
""
""
""
""
""
""
0.037024539
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050740924
""
""
""
""
""
""
""
""
0.029366922
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050217155
""
""
0.039121062
""
""
0.060276829
0.030969407
0.035058837
""
""
""
""
""
""
0.055860866
""
""
""
""
""
""
""
""
0.023796851
""
0.043176387
0.021741303
""
""
""
""
""
""
0.030417247
""
""
""
0.035853788
""
""
0.036726084
""
""
""
""
""
""
""
0.032223772
0.02666969
""
""
0.012539079
""
""
0.040998895
""
""
""
""
""
""
""
0.032034289
0.042806856
""
""
0.037262436
""
""
""
0.033046342
""
""
""
""
0.038312782
0.053743154
""
0.029345626
0.027735179
""
""
""
""
0.050933301
""
0.057623312
""
0.057705767
0.057604052
""
0.030421713
0.023175698
""
""
""
""
""
""
""
0.020814555
0.035367526
""
