jail_pooled_pooled_n
4698.0
10649.0
1962.0
1296.0
3739.0
698.0
1768.0
10082.0
2914.0
1476.0
2715.0
987.0
2061.0
848.0
945.0
3809.0
4138.0
965.0
635.0
2657.0
885.0
5713.0
4696.0
3841.0
4089.0
5655.0
2690.0
7703.0
1239.0
1986.0
1824.0
797.0
1078.0
1428.0
7647.0
3666.0
51438.0
902.0
6390.0
2836.0
7060.0
5240.0
993.0
1557.0
21562.0
1635.0
1719.0
6217.0
30403.0
1433.0
19945.0
9437.0
762.0
1381.0
1976.0
1406.0
4321.0
4748.0
12269.0
770.0
6297.0
3142.0
11640.0
4272.0
991.0
823.0
1588.0
108.0
117.0
23875.0
643.0
38.0
84.0
154.0
7736.0
59.0
99.0
2549.0
2654.0
959.0
986.0
337.0
65.0
3504.0
416.0
278.0
282.0
89.0
280.0
728.0
24.0
263.0
342.0
91.0
21.0
300.0
2179.0
9591.0
8574.0
3015.0
2279.0
607.0
790.0
215593.0
11952.0
5508.0
60533.0
11367.0
3238.0
11367.0
11094.0
1681.0
1732.0
2755.0
13245.0
2681.0
881.0
312.0
1872.0
1143.0
1716.0
1355.0
1915.0
630.0
1817.0
1702.0
6017.0
4943.0
4670.0
1499.0
611.0
1395.0
1473.0
6770.0
1347.0
851.0
6755.0
1201.0
3122.0
1819.0
2598.0
1044.0
3166.0
637.0
1227.0
7364.0
1749.0
437.0
1278.0
799.0
790.0
916.0
1720.0
5307.0
1028.0
866.0
3629.0
4576.0
839.0
514.0
786.0
689.0
2457.0
692.0
1974.0
689.0
1879.0
1525.0
4453.0
487.0
31553.0
1465.0
2074.0
7559.0
721.0
520.0
10523.0
1133.0
1154.0
773.0
3910.0
1299.0
11893.0
5323.0
545.0
1354.0
98982.0
78.0
2337.0
15093.0
2169.0
1241.0
74361.0
2185.0
13156.0
61671.0
2195.0
8511.0
12980.0
1343.0
56734.0
10586.0
3047.0
2094.0
605102.0
10631.0
14211.0
1262.0
5934.0
19021.0
602.0
333.0
29727.0
9682.0
7368.0
186494.0
22698.0
965.0
127021.0
95480.0
5270.0
149558.0
187213.0
39579.0
48312.0
17521.0
49498.0
27108.0
115337.0
18300.0
13929.0
145.0
3409.0
37954.0
32827.0
40300.0
7885.0
4964.0
429.0
30651.0
3950.0
62832.0
12543.0
5946.0
34369.0
1358.0
51570.0
561.0
325.0
494.0
19659.0
5217.0
1178.0
72.0
539.0
433.0
108.0
273.0
269.0
2338.0
40126.0
42.0
17354.0
883.0
2114.0
50956.0
3708.0
3754.0
299.0
162.0
807.0
20.0
542.0
55.0
50840.0
128.0
660.0
583.0
3423.0
21434.0
1252.0
365.0
1900.0
10978.0
""
1572.0
1887.0
3118.0
2714.0
1929.0
238.0
1341.0
