kir_stycz_other_male_mean
0.38262558
0.37420473
""
0.44453079
0.42982563
0.37629232
0.41047201
""
""
0.47574648
0.43243137
0.47424275
""
0.44620767
0.4791899
""
0.48685583
0.411733
""
0.37424144
0.41035047
0.41039705
0.38433439
0.5516066
0.48528045
""
0.44357234
0.42151895
0.49808928
0.41173047
0.36455581
0.41800851
0.46973991
0.4996435
0.47192228
0.43312111
""
0.40672269
""
""
0.44664201
0.47869727
""
""
""
""
0.48923811
0.53598487
0.54459393
0.44404697
0.53671336
0.54833126
0.36096257
""
""
0.49792629
""
""
""
0.52130401
""
0.50351131
""
0.35603121
0.35506722
0.42048839
""
0.37952924
0.36365235
0.31132576
""
0.36508995
0.36835489
0.46979186
0.40009654
""
0.40204346
0.39744842
""
0.44292247
0.52736384
0.38511401
0.41336483
0.47447675
0.48097408
0.4633615
0.39613023
0.47054687
0.49533686
0.41218203
0.42996347
""
0.46469137
0.48282808
0.504987
""
0.44670576
0.53061068
0.4666746
0.45907962
0.42732453
0.4388257
0.4823817
0.44478017
0.45321393
0.47079346
0.40141866
0.4728907
0.41752997
0.44206616
0.4031994
0.43806565
0.46466836
""
0.46193179
0.46716279
0.4366664
""
""
""
0.37553123
0.37387991
0.51197958
0.46340191
0.28364134
0.4806487
0.47778523
0.45658913
""
""
0.49814641
0.3837688
0.38932502
0.35008743
0.46394467
0.44918591
0.45241261
0.39963534
""
0.33727434
0.40721029
0.4337289
""
0.29746249
0.42055932
""
0.42729619
0.39045754
""
""
0.39095947
0.46966264
0.35079095
""
0.43977237
0.46778101
""
0.46914369
""
0.41917014
""
""
0.52296513
0.54839146
0.44820347
0.6133104
0.49351785
0.47391862
0.44090042
0.44346222
0.46798322
0.45447606
0.37460974
0.40028584
0.37686664
""
0.44397783
0.46233481
0.40744239
0.40467101
0.41853353
0.41238713
0.43033719
0.41256365
0.36305892
0.48461303
""
0.52498966
0.44703591
""
0.40696886
0.48813668
0.46556664
""
""
0.39425889
0.4943077
0.49139407
0.46753988
0.3417199
0.44569299
0.53149968
0.52807689
0.45114174
0.4185085
0.45055071
0.49772787
0.4257617
0.48128191
0.45860484
0.45700446
0.48905566
""
""
0.54102015
0.46525571
0.47478804
0.46550056
0.41325799
0.36722809
0.32945165
0.49858829
0.40412834
0.39657128
0.48455048
0.37731373
0.41087949
0.4546448
0.46893939
0.40194058
0.44285089
0.44014704
""
0.42767081
""
0.45972562
""
0.41479227
""
0.44887421
0.40634751
0.46629211
0.36405191
0.47608942
0.46016395
0.517272
0.47028017
0.45700034
0.4460142
0.4238838
0.47282636
0.43395311
0.40315956
""
0.48084125
0.42887223
0.42458627
0.47505501
0.44494313
0.47365469
0.49852851
0.49632797
0.47502789
0.48732486
0.50545657
0.5508073
0.52353787
0.57083321
0.51035511
0.51507032
0.48078242
0.49002454
""
0.41687337
""
0.41170982
0.48294538
0.45712247
0.42998102
0.43274188
0.48414662
""
""
0.54437935
0.4828389
0.45663813
0.48223969
0.50530785
0.44769207
0.47772646
""
""
0.46272099
0.44722909
0.37463215
""
""
0.4729273
0.49891824
0.46645698
0.54031444
""
0.49616978
0.54516476
""
0.47289529
""
0.48698884
0.41667843
""
0.46958917
0.50203842
0.53363788
0.56613249
0.55303609
0.53433436
0.35929751
0.47840697
0.38828367
0.52673531
0.40421221
0.48730779
0.45130414
""
""
0.45669365
0.46695954
0.41755053
0.44693217
0.44261193
""
0.43119669
0.46496052
0.50233531
0.55475116
0.56194931
0.49071792
0.34330195
0.36158201
0.49340352
""
0.36494929
0.43054733
0.44642672
0.46285447
""
0.53359914
0.45146456
""
""
0.4141188
0.28955573
0.44967526
""
0.56179637
0.44425789
""
0.46192384
0.46688345
0.37465245
0.42640826
""
0.48095599
""
""
0.47757795
""
""
""
""
""
""
0.49901593
""
""
""
""
""
""
0.56553084
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50251037
""
""
""
""
""
""
0.46317217
""
""
0.46242982
0.47234717
""
""
""
0.57932305
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41348633
0.51350683
""
""
""
0.46865803
""
""
""
""
""
0.58310866
""
""
""
""
0.31904355
""
0.51889098
0.46615177
""
0.47628209
""
""
0.50811827
""
""
""
""
""
""
0.47667113
""
""
0.46743542
""
""
""
""
""
""
""
""
""
""
""
""
0.39879328
""
""
0.53109241
0.56111711
""
""
0.48181361
""
0.54679555
""
""
""
""
""
""
0.49559474
""
""
0.42454648
0.47298694
0.48050395
0.43506312
0.56342018
0.49561194
""
0.48684001
0.4908562
0.50517297
0.48797828
0.48119569
""
""
0.45262054
0.33432788
0.37130794
0.49558747
0.43969604
0.43893665
0.3900654
0.44380516
0.46427411
0.46149215
0.51881117
0.50541317
0.43864596
""
0.48150948
0.47870061
0.38731578
""
""
""
0.55746478
""
""
0.51236999
0.43890789
""
0.49892458
""
""
""
""
""
""
""
""
""
""
""
""
0.62226033
""
""
0.52341127
""
0.51701057
""
""
""
0.53200966
""
""
""
""
""
""
0.46034959
0.54057956
0.52705312
0.59857959
0.55876982
0.51356387
0.49880782
0.46805531
0.47759077
""
""
""
""
""
""
""
""
0.48360407
""
""
0.44413307
""
""
""
0.46226996
""
0.47550136
0.4133569
0.45943177
0.491851
0.53422165
0.42115697
0.43955374
0.51132667
0.46720105
0.47842908
0.46392459
""
0.5286262
0.56810397
0.47750676
0.49660531
0.46731383
0.49120003
0.39757177
0.39023796
""
0.53193408
""
""
""
""
""
0.67016536
0.53669387
0.41325915
0.52927536
""
""
""
0.60319108
0.58702826
""
0.4390263
""
""
""
""
""
""
""
""
0.46455619
""
""
0.44439822
0.43388835
0.33104545
""
""
0.47126478
0.49615672
""
""
0.55898482
""
0.57749444
0.4910754
0.53358126
""
0.44563505
""
""
""
0.45758721
""
0.51916397
""
0.47163486
0.55094957
""
0.46314469
0.39885682
""
0.46713743
0.48496646
0.46526176
0.51523954
0.52255803
0.51742923
""
0.51971328
""
""
""
""
0.55385363
0.52719295
0.51541942
0.45354795
""
""
""
0.60222971
""
0.54970795
0.47758481
""
""
0.42012215
0.41758859
0.4508642
0.38214123
0.41899139
0.45727679
0.5436247
0.49475285
0.45612267
0.50824857
0.58665937
0.63915133
""
""
0.48891044
0.5096066
0.58187336
0.50093013
""
""
0.52552277
0.45439741
0.51115739
0.54472303
0.42868
0.43978614
0.49039498
0.55933964
0.44328716
0.47695571
0.4706561
0.50625837
0.47362041
0.46369907
0.4454242
0.50338024
0.54329163
""
""
0.44064862
""
