grad_asian_female_p75_se
""
""
""
0.1131706
""
""
0.088056304
""
""
""
""
0.071602814
""
""
""
""
""
""
""
""
""
0.14685042
""
""
0.073885135
""
""
""
0.046955138
""
""
""
0.068192407
0.099491529
""
0.11885207
""
""
""
""
""
""
""
""
""
""
0.090578847
""
0.13539694
""
""
""
""
""
""
""
""
""
""
""
""
0.10593812
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11426637
""
""
""
""
0.064727359
""
""
""
0.099988602
""
""
""
""
0.11410865
""
""
""
""
0.048932385
0.10808393
""
0.059268549
0.093841977
0.16661943
0.11600763
0.051048294
""
0.048856594
""
""
""
""
0.14791612
""
0.072961077
0.20168893
0.10764168
""
""
""
""
""
""
""
""
""
""
""
""
""
0.034868669
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12519856
""
""
0.10221525
""
""
""
""
""
""
""
""
0.03794729
""
0.017586574
""
""
""
""
0.027026478
0.086180225
""
""
""
""
""
0.054238364
""
""
""
""
0.084362835
""
""
0.067043945
""
""
""
""
""
""
0.1017915
""
""
""
""
""
0.096436881
""
0.044547759
""
""
""
""
0.098575182
0.071759813
""
""
""
""
""
""
""
0.10353912
""
""
0.050903518
""
""
""
""
""
""
0.057854254
""
""
""
0.060118951
0.089963995
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.049570743
""
""
0.050415576
""
""
""
""
""
""
0.055481758
""
0.10130288
""
0.10219827
0.069364734
0.073967621
0.069357954
0.012625236
0.04582049
0.017207077
0.023565687
0.075893566
0.16164392
""
""
""
""
""
0.14261562
""
""
""
0.074842386
""
""
0.025556603
0.067866959
""
0.098985098
0.039392665
""
""
""
""
""
""
""
""
""
""
""
""
0.025665849
""
""
0.11913946
""
""
""
""
""
""
""
""
""
""
0.080669686
""
""
0.22369926
0.19526972
""
""
0.11078176
""
""
""
""
""
""
""
""
""
0.1173155
0.045957487
0.052494925
""
0.016623797
0.081038833
""
""
0.051147714
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.051122908
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10958593
""
""
""
""
""
""
0.079258837
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.03829772
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.079871751
""
""
""
""
""
""
0.053828947
""
""
""
""
""
""
""
""
""
""
""
0.12672226
""
""
""
0.090073146
""
""
""
0.15373832
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.068730824
""
0.063487552
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10552128
0.022243947
0.13748814
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041432902
0.02768857
""
""
""
""
""
""
""
""
""
""
0.073060207
""
""
""
""
""
0.059829973
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.013572359
0.064925753
0.056018382
""
""
""
""
""
0.082694314
""
0.039145023
""
0.081006669
""
""
""
""
""
""
0.062319361
""
""
0.089349896
""
""
""
""
""
""
""
0.10199001
0.048480544
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.063865989
0.063060805
0.047821801
0.18215868
0.021212786
0.016100368
""
""
""
0.067355663
0.080133945
0.0090079056
0.030897044
""
""
0.019279312
""
0.086561427
0.0085378895
""
""
""
""
0.073986411
""
""
0.040728655
""
0.13981232
""
""
""
""
""
""
""
""
""
""
""
0.019277187
