staytract_natam_male_mean_se
0.064897776
0.083345927
""
0.042968813
0.065504305
""
0.029330656
""
""
0.080622248
0.057080608
0.028983397
""
""
0.0615624
""
0.038124014
0.066051207
""
0.060171098
0.042741906
0.011399984
0.046930745
0.088211358
0.028554335
0.08795137
0.051978011
0.050219469
0.0258442
""
""
0.0769362
0.037439588
0.037696928
0.064526081
0.048663069
""
""
""
""
0.053188208
""
""
""
""
""
0.025947794
0.025604578
0.046474118
0.062849157
0.047850586
0.049467497
0.075978659
""
""
0.050067894
""
0.075707436
""
0.096391298
""
0.038955364
""
0.11402657
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.035827238
""
""
""
0.080330707
0.031331159
""
0.059524853
0.06006138
0.026638363
0.047184933
0.0640283
""
""
0.06100481
""
""
0.088335052
0.060304273
0.022828015
0.039319355
0.038194366
0.027307797
0.03331773
0.048842598
0.045839474
0.023345029
0.050176881
0.027872259
0.076066844
0.062779792
0.061714105
0.079327136
0.049835537
""
0.038635083
0.045358479
0.063136391
""
""
""
0.079126567
""
""
""
""
0.079585984
0.084682755
""
""
""
0.02238497
""
""
""
0.094962865
""
0.064308591
0.070442848
""
""
0.062794723
0.072460458
""
""
""
""
0.053384826
0.027682193
""
0.054254893
0.098282203
0.040776163
0.10702084
""
0.030509798
0.034739174
0.067676358
0.059347697
0.09747991
""
""
""
0.05197259
0.026147768
""
0.018125931
0.039220218
0.066013694
0.025043093
0.064346507
0.015621613
0.046009764
0.04835961
0.035470549
0.081461586
0.073930353
0.038079184
0.02629832
0.04806998
0.043997392
0.048381027
0.097089812
0.045679063
""
""
0.035317652
""
""
0.079719394
""
""
0.078684516
0.033630058
""
""
""
""
""
0.041408267
""
0.036971278
0.052616242
0.096321136
0.057473
0.05967756
0.051824246
0.032026555
""
0.067273207
0.085304745
0.05783153
0.066521063
""
""
0.051268172
0.05078046
0.057995595
0.028182907
0.10429282
""
""
""
0.072119236
""
0.028885167
0.11184368
""
""
0.044097491
0.058744028
0.058542345
0.0825416
""
""
""
""
""
0.080561124
""
""
0.10251784
""
""
0.076476209
""
""
0.0809374
0.031498838
""
""
0.023927506
0.079283677
0.049129527
""
0.054227907
0.068111733
""
0.034555495
""
0.0844023
""
0.078503028
0.045948945
0.049895514
0.057876755
0.018920612
0.065096095
0.026673816
0.026787341
0.060709979
0.054080255
""
""
0.047563426
0.086738572
0.086087421
0.046409409
0.06816531
""
0.049685143
0.034705661
""
""
0.025257908
0.037040681
""
0.052976821
0.024259774
""
0.045211185
0.063928917
""
0.049084529
0.047389507
0.070603006
""
""
0.063806549
""
0.048168603
0.013676598
0.079732679
0.036131021
0.067916393
""
""
""
0.064850479
""
""
0.11462203
0.093058847
""
0.086172983
0.031642221
0.028076146
0.031984549
0.044579338
0.047226951
0.046499468
""
0.048365507
""
""
""
""
0.047181256
0.095000356
""
0.064199142
""
0.059614558
0.042579282
0.018515732
""
0.01740385
0.053279426
0.062578939
""
0.023367563
""
""
0.055187352
0.070170745
""
""
0.075582206
0.080877304
""
""
""
""
""
""
""
""
""
0.10239244
0.084118143
""
0.10283992
""
0.028339494
""
""
""
""
""
""
""
""
""
0.035154946
""
""
""
0.040295526
""
0.030702075
0.060091421
""
""
""
""
""
""
0.050372597
""
0.046002217
""
0.095276192
0.062781207
0.0743654
0.058901072
""
0.029430689
0.079347521
""
0.045727301
0.048425533
0.070205733
0.049373217
0.024591979
""
""
0.037141707
0.037522603
""
""
""
0.08677756
""
""
""
""
0.088976838
0.074967116
0.079846062
""
0.058436569
0.055047296
""
0.044550642
""
0.091910996
""
""
""
""
""
""
""
0.059502665
""
""
""
0.021470346
0.047196172
""
""
0.044871893
0.043823492
0.060281433
""
0.032843363
0.081201263
""
""
""
""
0.041669641
0.053457867
0.045135014
""
""
0.030438557
""
""
""
""
""
""
0.029909903
""
""
0.056306276
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.032524493
0.015496596
""
""
""
""
0.084803551
""
""
""
""
""
""
""
0.068015605
""
0.053853605
0.02959477
0.024450878
0.083748713
0.055155955
