comcoll_asian_pooled_mean_se
0.079726957
""
""
0.043756153
0.08185643
""
0.039897859
""
""
0.069004558
0.076225065
0.02859132
""
0.076994628
0.055391409
""
""
0.087116912
""
""
0.088731259
0.05144386
0.080762595
""
0.02591924
""
""
0.063127592
0.023248088
""
""
""
0.031569242
0.041433364
""
0.052086495
""
""
""
""
0.072451159
""
""
""
""
""
0.025894688
0.071805343
0.048023727
""
0.079043962
0.071667902
""
""
""
0.06936077
""
""
""
""
""
0.059859581
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.040521357
""
""
""
""
0.035481934
""
""
0.10302953
0.059935313
""
""
""
""
0.050510749
""
""
""
0.096240804
0.022672825
0.050154921
0.063243523
0.018680157
0.034595504
0.065510422
0.054398101
0.021453926
0.065414801
0.029769097
""
0.08677908
0.052639846
""
0.049477939
""
0.057347856
0.06279359
0.044688161
""
""
""
""
""
""
""
""
0.061598781
0.073456295
""
""
""
0.014828284
""
0.082015626
""
0.085084267
""
0.098134734
0.073066294
""
""
0.078477964
0.076643839
""
""
""
""
0.086529396
""
""
""
""
0.043492809
0.074411504
""
0.043266851
0.064547479
""
0.073729537
""
""
""
""
0.070773706
0.016889181
""
0.0084851272
""
""
""
""
0.01329531
0.046764821
""
0.064370751
""
""
0.056039784
0.035451733
""
""
""
""
0.040923122
""
""
0.030986708
""
""
0.052474815
""
""
0.10367151
0.043307934
""
""
""
0.094897844
""
0.046935
""
0.059521269
0.095286585
""
""
0.089570932
0.056482691
0.032334026
""
""
0.060311753
""
0.071055807
""
""
0.045958906
0.070865825
0.089481428
0.02136879
""
""
""
""
""
""
0.027306437
0.076815374
0.074096754
0.097053565
0.025480254
0.074072793
0.070950791
0.07442721
""
0.076574385
""
""
""
0.095569223
""
""
""
""
""
0.087426431
""
""
0.089709803
0.037871484
""
0.065145597
0.023677543
0.075842142
""
""
0.11353572
""
""
0.037039623
""
0.043165546
""
0.043412335
0.031293292
0.037283819
0.033602539
0.0049439543
0.018097909
0.0062541128
0.010849188
0.03774482
0.057998616
0.094111346
""
""
""
""
0.0656045
0.076981477
""
0.092181422
0.031799912
""
""
0.011880166
0.037573937
""
0.049599387
0.016733615
""
""
""
""
""
""
""
""
""
""
""
0.074616164
0.014226207
""
""
0.062048115
""
""
""
""
0.082029581
""
0.083442956
0.088213719
""
0.056120425
0.041815281
0.069393337
""
0.050794818
0.05826265
0.06759771
""
0.045010835
""
""
""
0.079291105
0.053469729
0.11965995
""
0.07060048
""
0.050213601
0.059034728
0.027437771
""
0.0071348581
0.051200178
""
""
0.023882391
""
""
0.066418976
0.099171452
""
""
""
""
""
""
""
""
""
""
""
0.099731095
""
""
""
""
""
""
0.085770547
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.099150941
""
""
""
""
""
""
""
""
""
""
0.099732868
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.087254815
""
""
""
""
0.040956814
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.090744019
""
0.060467187
""
""
0.046945065
""
""
""
""
""
""
0.044499744
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.067295849
0.020030284
""
""
""
""
""
""
""
""
""
""
""
0.098142758
""
""
""
0.08329504
0.040426966
""
""
""
""
0.082217619
""
0.02768174
""
""
""
""
0.068462208
""
0.089613691
""
0.10504466
""
""
0.063207209
""
0.081728451
""
0.042850532
""
""
""
0.048655424
""
""
""
""
""
""
""
0.074982785
""
""
0.070750654
""
""
""
""
""
0.10475818
""
""
""
""
""
""
0.090219408
""
""
0.027827702
""
0.031760309
""
""
""
0.076577194
""
""
""
""
""
""
0.050103839
0.064614899
0.073738582
0.04462795
0.0096709877
0.053554971
""
""
""
""
""
""
""
""
""
""
""
0.096081033
""
""
0.077425569
""
""
""
""
""
""
""
0.061567545
0.020050056
0.012857402
""
""
""
""
0.074323513
""
""
""
""
""
0.029026862
""
""
""
""
""
0.037195157
""
""
""
""
""
0.081402034
""
""
""
""
""
""
0.12037475
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0092569031
0.044530645
0.030371338
""
""
""
""
""
0.046710383
""
0.020233566
""
0.042796597
0.11149297
""
""
""
""
""
0.035115495
""
""
0.058813527
""
""
""
""
""
""
""
0.077203788
0.029252823
0.10379055
0.10678425
""
""
""
""
""
""
""
""
""
0.076214723
0.099314265
0.10265531
""
""
0.026944475
0.031131197
0.018082602
0.039806794
0.011120969
0.0074328883
""
""
""
0.040084109
0.043677047
0.0054909391
0.018711204
""
""
0.010127761
0.068600498
0.037324905
0.0037382706
""
""
""
""
0.056210812
""
0.067274682
0.017395938
""
0.040527478
""
0.096723966
0.063863173
""
""
""
""
""
""
0.08792524
""
0.0099511901
