working_hisp_female_mean
0.67252076
0.6820727
""
0.72670567
0.77211297
0.77503288
0.73561114
0.7575081
0.63506579
0.75756413
0.72131342
0.7482565
0.74332088
0.73400545
0.79447061
0.75482988
0.76355165
0.72637236
0.63050592
0.79662007
0.76542127
0.74797028
0.76482439
0.68749774
0.73411065
0.70635998
0.691028
0.75319958
0.76372671
0.69810426
0.76487803
0.79361677
0.77539229
0.79209757
0.71859729
0.70081764
0.73430109
0.68196779
""
0.68638712
0.77061927
0.77520967
""
""
0.69656235
0.56006718
0.75467324
0.69148904
0.73283488
0.82404333
0.73677349
0.69631094
0.68096983
""
""
0.72433132
0.8047117
0.61674064
0.70411444
0.73007566
0.71650094
0.6990574
0.82495767
0.73100209
0.64460582
0.6068238
""
""
0.80889487
0.74833876
0.75372827
0.80454034
0.79084164
0.76287681
0.70728773
0.82958347
0.72648978
0.69489443
0.68383646
0.72858948
0.78131568
0.70056272
0.82459229
0.71915233
0.72782874
0.76448727
0.75683534
0.78224367
0.73152244
0.70221096
0.74519938
0.69635749
0.66741884
0.7567277
0.67976213
0.73884916
0.75698155
0.75955909
0.76501483
0.76169902
0.77702779
0.77672219
0.77050215
0.78002483
0.75635493
0.77859658
0.74809164
0.76127535
0.70120829
0.79276711
0.77539325
0.80254811
0.77111292
0.50521916
0.76398218
0.73383725
0.74769592
0.67878646
0.73881263
0.54481602
0.7466678
0.79226875
0.71897459
0.79855776
0.67847925
0.72767234
0.77437955
0.7436201
0.78685558
0.75862837
0.72590876
0.66883171
0.70137709
0.78568751
0.7436201
0.75142646
0.73124582
0.74105603
0.7542628
0.66318798
0.77835494
0.78148603
0.7494325
0.76937342
0.6991877
0.52292246
0.76149666
0.81752205
0.64413822
0.73899698
0.63408267
0.67114997
0.75835389
0.75825912
0.75139356
0.70901972
0.86236513
0.77147639
0.63556254
0.75116318
""
""
0.75937307
0.76488626
0.82305908
0.79834342
0.7281099
0.87421352
0.72835088
0.78740215
0.74138671
0.81755298
0.76196253
0.78618151
0.76345849
0.77962041
0.79932535
0.78213394
0.75247741
0.79376161
0.70449185
0.77161795
0.80101615
0.70611185
0.74131209
0.79238528
""
0.8001945
0.78136808
0.82061523
0.59471744
0.75465351
0.77124745
0.79072297
0.82847172
0.6809094
0.79631621
0.84159958
0.77253222
0.81191748
0.79352641
0.78951901
0.80080938
0.79026639
0.80117065
0.78296912
0.77197045
0.84197068
0.78845763
0.81295681
0.74209481
0.7331962
0.56744885
0.7301749
0.78725034
0.77577734
0.78180075
0.76230425
0.78902078
0.76188558
0.65713513
0.59001917
0.63896054
0.69777614
0.77487057
0.76189768
0.65155381
0.68615288
0.76583463
0.72807819
0.75334018
0.73413336
0.83957773
0.78730661
0.68807536
0.76642323
""
0.77031398
""
0.59130031
0.66235083
0.77979094
0.76325268
0.74679834
0.77507311
0.82428211
0.7543059
0.7780863
0.75020856
0.76067561
0.78840464
0.7826516
0.68280017
""
0.77147883
0.73861027
0.81015986
0.81464964
0.73968494
0.78931367
0.73783642
0.80712277
0.77543461
0.79328507
0.80040038
0.77421361
0.77717179
0.80505729
0.76341665
0.77879375
0.80282032
0.76482338
0.69408762
0.7768451
""
0.77225304
0.77637988
0.74600303
0.7224648
0.72977149
0.79729682
""
""
0.8029834
0.77297974
0.82349718
0.74869168
0.81038487
0.70781106
0.76329154
0.89747936
0.7470482
0.70156938
0.83909988
0.71151108
0.85149419
0.89400494
0.78688407
0.77160686
0.79817951
0.8139053
0.67113698
0.73754627
0.76084065
0.81747764
0.71908653
0.81912756
0.82148105
0.7758022
0.90266466
0.86089116
0.75890267
0.78945374
0.81593406
0.79607183
0.77013928
0.86772925
0.80072445
0.77709526
0.80208558
0.8390618
0.79865664
0.79025841
0.75106269
0.92778873
0.77449095
0.76567715
0.81980067
0.86609387
0.816167
0.83996534
0.81526214
0.8083818
0.8073281
0.7713902
0.7972874
0.81533939
0.7868129
0.77069193
0.76010078
""
0.76600057
0.84858745
0.81978524
0.76778287
0.68668669
0.72468996
0.67966759
0.74742532
0.70751911
0.67841446
0.7412746
0.73543805
0.60472512
0.73714793
0.79393518
0.78180552
0.79325533
0.79104477
0.66719383
0.70888275
""
0.74683148
""
""
0.85283154
0.79027152
0.71266526
0.74982661
0.63165146
""
0.84748507
0.84867853
""
""
""
""
""
""
0.73489165
""
""
""
""
""
""
""
""
""
""
0.8025803
0.60121071
0.68590873
0.85669792
""
0.76744211
0.89840204
""
""
""
""
0.57303953
0.69289982
0.75653684
0.79811788
0.84926146
0.72553414
""
0.76034957
""
0.72641021
0.70385933
""
""
""
""
0.88299322
0.65156651
""
""
""
""
0.81676608
""
0.83229285
0.79115468
0.77180308
0.84330714
0.75709975
0.74713713
0.8274278
0.82330221
0.79860789
0.79088765
0.71481115
0.83192939
0.8134442
""
""
""
""
0.79763949
0.80194199
0.80048054
0.90890491
0.80824357
0.80567431
0.82575834
0.76328969
0.79360664
0.80842316
0.73794985
0.80945313
0.7672959
0.8971352
0.789639
0.82957846
0.86545515
""
""
""
0.7585966
0.75387359
""
""
0.76688004
0.77781105
0.71098793
""
""
""
""
0.83519727
""
0.83012038
0.76402926
0.81165785
0.82252532
