staycz_natam_male_mean
0.78594667
0.51974571
""
0.63193738
0.65737987
""
0.71161807
""
""
0.73614979
0.56857371
0.74670982
""
""
0.58761448
""
0.7826125
0.57637703
""
0.67446357
0.67980242
0.85552317
0.705805
0.66863972
0.65202355
0.55183578
0.6009953
0.62141609
0.63531011
""
""
0.46947107
0.80525213
0.58701605
0.67673367
0.64306015
""
""
""
""
0.72944415
""
""
""
""
""
0.66669196
0.87034458
0.71463758
0.75389779
0.74831134
0.68574607
0.52730006
""
""
0.71971321
""
0.70923287
""
0.49937704
""
0.63204521
""
0.55167627
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.65579528
""
""
""
0.70272303
0.65400612
""
0.34597516
0.51019168
0.81110281
0.69748998
0.58098835
""
""
0.67697585
""
""
0.66046715
0.58221465
0.61708498
0.58823705
0.51437217
0.67506361
0.59795475
0.6049161
0.54443985
0.58445215
0.58059865
0.646496
0.62554395
0.64214283
0.51841778
0.66590005
0.70994562
""
0.77868634
0.66371429
0.72381115
""
""
""
0.42602506
""
""
""
""
0.66888475
0.59636283
""
""
""
0.62398922
""
""
""
0.6727705
""
0.52825236
0.66244781
""
""
0.72615999
0.7300936
""
""
""
""
0.4957957
0.87832659
""
0.2870096
0.67500776
0.66240996
0.73915344
""
0.68473512
0.7864942
0.69129628
0.74310797
0.43037638
""
""
""
0.55186099
0.74891615
""
0.63914031
0.70756352
0.59132314
0.66914093
0.60825145
0.76792264
0.69792438
0.79288477
0.5245344
0.50379336
0.4620679
0.6391322
0.70612895
0.67691267
0.63265622
0.35605145
0.48306602
0.65544951
""
""
0.64013249
""
""
0.66688222
""
""
0.56506366
0.75362498
""
""
""
""
""
0.69360358
""
0.52773339
0.4927187
0.51452267
0.46075952
0.54029524
0.69685769
0.71116537
""
0.55872315
0.73197705
0.29807103
0.74436027
""
""
0.63949394
0.65139723
0.63376576
0.63893539
0.80295849
""
""
""
0.47592157
""
0.7600258
0.7850247
""
""
0.70537639
0.63342577
0.66681874
0.76085567
""
""
""
""
""
0.69381624
""
""
0.75430679
""
""
0.48718116
""
""
0.58825773
0.75842917
""
""
0.81031191
0.63936943
0.79064488
""
0.57348371
0.82774848
""
0.59331799
""
0.66790235
""
0.70333183
0.65474749
0.50279856
0.47609192
0.69286263
0.62947196
0.64861768
0.76772761
0.50715345
0.78740585
""
""
0.6168133
0.46411872
0.761801
0.61993998
0.82078755
""
0.44897416
0.77068257
""
""
0.66478527
0.57372779
""
0.71186084
0.67187047
""
0.70325011
0.77248853
""
0.42847198
0.63700384
0.89502513
""
""
0.41817495
""
0.71525472
0.70602638
0.63279569
0.68652737
0.59565443
""
""
""
0.82406747
""
""
0.63115537
0.66360557
""
0.69990873
0.68803287
0.76854932
0.65314257
0.73010391
0.67425448
0.56878382
""
0.67509955
""
""
""
""
0.46910429
0.60060859
""
0.71448821
""
0.54198515
0.71874404
0.70344436
""
0.6094988
0.62793696
0.51759827
""
0.6802575
""
""
0.6292547
0.76007932
""
""
0.53574067
0.64833999
""
""
""
""
""
""
""
""
""
0.56125057
0.57455522
""
0.6761024
""
0.78214669
""
""
""
""
""
""
""
""
""
0.66049051
""
""
""
0.63936961
""
0.56365514
0.47240117
""
""
""
""
""
""
0.49374047
""
0.13082388
""
0.57463837
0.48383215
0.64946598
0.48559067
""
0.60945296
0.39427555
""
0.6800335
0.35538584
0.37270343
0.50614446
0.73909873
""
""
0.49582422
0.64046913
""
""
""
0.36465481
""
""
""
""
0.74966198
0.75529605
0.48952413
""
0.42205968
0.53507876
""
0.464284
""
0.62986857
""
""
""
""
""
""
""
0.59945738
""
""
""
0.63586843
0.49027067
""
""
0.5626412
0.45589721
0.53204083
""
0.46448198
0.52646673
""
""
""
""
0.60729665
0.66932088
0.67928416
""
""
0.76342094
""
""
""
""
""
""
0.59917277
""
""
0.6262747
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.59223133
0.73353398
""
""
""
""
0.54138702
""
""
""
""
""
""
""
0.56415612
""
0.2753585
0.75121808
0.68488485
0.42603162
0.42312026
0.44620875
""
0.66184914
0.70629174
0.73574191
0.41384459
0.54760855
""
""
0.64894837
0.56707168
0.72954673
0.52759379
0.65167522
""
0.61528474
0.73020494
0.72231859
0.66855502
0.56317753
0.77345008
0.60534328
0.487277
0.54184949
0.57151532
0.77700669
""
""
""
0.41175446
""
0.4434613
0.52867258
0.32325599
""
0.483823
0.2802996
""
""
""
""
""
""
""
""
""
""
""
0.61451101
""
""
0.65290433
""
0.68584466
""
""
""
0.59171855
""
""
""
""
""
""
0.47807893
0.53331095
0.72878242
0.49618104
0.69715387
0.6753903
0.48672211
""
0.334447
""
""
""
""
""
""
""
""
0.37697667
""
""
0.55444759
""
""
""
""
""
0.49232009
""
0.56361222
0.61062938
0.66150963
0.55527681
0.62481105
0.51539981
0.44814512
0.68149054
0.38617912
""
0.68431157
0.63589007
0.60811645
0.76622522
0.65128976
0.69432789
0.65076029
0.61613441
0.64006132
0.77041686
0.53808498
""
0.76343316
0.71649611
0.63098752
0.56266153
0.70661771
0.6392318
0.64040691
0.76858079
0.68979895
0.65751994
0.73982114
0.62760025
0.56133562
0.58180153
""
""
""
0.66121405
0.53862274
""
""
0.36789745
0.66321725
""
""
0.35064864
0.45998803
0.70725125
""
""
0.63752645
0.51522809
0.43837488
""
0.41755557
""
0.43234035
""
""
""
0.65661377
""
""
0.60765463
0.7820859
0.67724723
0.77803922
0.64965808
0.82005322
0.6831277
""
0.59654546
0.61896342
0.53233117
0.56274921
""
0.51191396
0.44924355
0.64758229
0.4379274
""
0.59506452
0.61708224
""
0.57921392
""
0.5747602
0.69113356
0.66724193
0.67606884
""
""
""
0.75872535
""
0.47369218
0.6085
""
""
0.65911126
0.6827625
0.61538523
0.58358669
0.71470404
0.73088694
0.6829657
0.73838139
0.74553525
0.70911115
0.59898305
0.6753574
""
""
0.68601358
0.71099555
0.68837476
0.63205707
""
0.74024254
0.65433913
0.61552858
0.63192022
0.72434467
0.64765245
""
0.81615472
0.49191228
0.70241165
0.56823397
0.60326415
0.67269784
0.7506243
0.66800809
0.51740646
0.74446458
0.64721823
0.37761813
""
0.61562186
""
""
""
0.80617172
0.69781256
0.79895097
