kfr_imm_pooled_female_mean
0.53034043
0.51104915
""
0.5627647
0.54156983
""
0.51058072
""
""
0.54033095
0.54183555
0.54940933
0.58704132
0.52559155
0.49057886
""
""
0.51657605
""
""
0.51453489
0.49163428
0.57610679
0.44672048
0.59954882
""
0.52089292
0.51309693
0.59880871
0.5196712
0.60468787
0.58571565
0.59454072
0.56938297
0.5055362
0.51725835
""
0.49260414
""
""
0.56321633
""
""
""
""
""
0.55455703
0.5813185
0.62872607
0.56602603
0.56095904
0.55642521
0.5140723
""
""
0.544375
""
""
""
0.46533474
0.63375807
0.54306716
""
0.59983885
""
""
""
""
""
""
""
""
0.43390492
0.6634264
""
""
0.5111925
""
""
0.52858162
0.58255601
0.527376
""
0.52653909
0.55176842
0.46847153
0.640158
0.49932882
0.58758569
0.52687711
0.57751644
""
0.50133771
0.62085646
""
""
0.59942973
0.48464197
0.51964748
0.46995091
0.5217275
0.51549596
0.49958771
0.50878704
0.52285343
0.49320862
0.52569008
0.54023027
0.46409792
0.49181271
0.56421393
0.52718282
0.57223827
0.55491632
0.54340863
0.57745498
0.572016
""
""
""
0.52158237
0.44951352
0.58539987
0.50611717
0.5240609
0.54662192
0.54717273
0.45506832
""
""
0.56338334
0.47654629
0.57037133
""
0.47132668
""
0.51635808
0.50856596
""
0.6177873
0.5494138
0.51886088
""
""
0.47256294
""
0.50276047
0.42343989
""
0.51083744
""
0.58625698
0.68474507
""
0.52756685
0.57860035
""
0.5746038
0.56770796
0.66033429
""
""
0.58935612
0.62750858
""
0.62290984
0.60247117
0.46655133
0.47115952
0.52657205
0.60388273
0.54360837
0.4746832
0.58120781
0.62214553
0.43689543
0.5457077
0.5472371
0.51730126
0.51088697
0.54374909
0.56893289
0.58451343
0.41901892
0.3777076
0.60922617
""
0.44505891
0.59388554
""
0.58393306
0.53304672
0.56953847
""
""
0.54439676
0.5750218
0.56914699
0.56689942
0.58696145
0.53899997
0.56077504
0.57952833
0.57532591
0.49746051
0.53961283
0.59901464
0.62443095
0.48697573
0.53127056
0.56341434
0.60285664
""
""
0.55301082
0.63173354
0.49621111
0.60058045
0.59923369
0.54662949
0.54790825
0.37522331
0.44479659
0.55922097
0.57585067
0.62881505
0.53326422
0.51207763
0.6218034
0.55264223
0.55117679
0.5791288
""
0.59677362
""
0.54267019
""
0.66439247
""
""
0.52464628
0.52372974
0.63180482
0.57692045
0.52830809
0.57927674
0.61666131
0.57454902
0.53007799
0.62649256
0.57318115
0.53325737
0.53245693
""
0.57968092
0.55591542
0.50891203
0.63775158
0.56650394
0.57102555
0.60261375
0.55866259
0.50956863
0.56252539
0.56673235
0.55926901
0.64499962
0.6236288
0.5784933
0.60438633
0.55497807
0.58872187
""
0.54506749
0.51358581
0.55929339
0.58537537
0.56919372
0.48612931
0.53500944
0.57003021
""
""
0.58353996
0.59864712
0.57694197
0.53337121
0.57946825
0.63487667
""
0.62229633
""
0.76448953
0.52468419
0.52887636
0.46444994
""
0.52048892
0.57430333
0.54458147
0.58483952
""
0.52337599
0.57950431
0.54037565
0.50419772
""
0.48443761
0.6192559
""
0.5598402
0.54101461
0.50931001
0.56288999
0.5547176
0.52887398
""
0.56330764
0.59293413
0.56148618
0.52748704
0.61753565
0.63263255
0.56010252
0.63614339
0.59804374
0.59354192
0.4978165
0.5369336
0.54172581
""
0.56126219
0.57599843
0.54992199
0.52110463
0.58744478
0.55207342
0.54231375
""
0.62022305
""
0.41789266
0.61729354
0.54764968
0.53813815
""
0.44513354
0.47622591
""
0.49669251
0.49106705
""
0.60811019
""
0.54258269
0.56086761
""
0.56280643
""
0.49773943
0.50440359
0.61863452
0.5803858
""
""
""
0.56927681
""
""
""
""
""
0.56432301
""
""
""
""
""
""
0.6046192
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53259599
""
""
""
""
""
""
0.51204389
0.49433532
""
0.58007532
0.57638925
""
""
""
0.59595925
0.54272759
""
""
""
""
""
""
""
""
""
""
""
""
0.60257512
0.64124477
""
0.49404895
0.6744318
0.44110516
0.53797674
0.59038615
0.59348089
""
""
""
0.51375723
""
""
""
""
0.48679686
0.5007242
""
""
0.53135747
0.52196932
""
""
0.51048708
0.51443869
""
0.59385622
""
""
0.56140137
0.45498109
""
""
""
""
0.68803537
0.52348751
""
""
0.53464311
""
""
""
""
""
""
""
""
""
0.60718411
0.44933292
""
0.45219961
""
""
0.56930965
0.55632806
""
""
0.51957756
0.53414649
0.54338992
""
""
""
""
""
""
0.5741393
""
""
0.47516078
0.54870945
0.54622072
0.39627242
0.53533757
0.51405644
0.46814936
0.53405541
0.52931607
0.56911016
0.55194592
0.48719695
""
""
0.57765454
0.51710683
0.54842353
0.43381914
0.47279868
0.31805751
0.47150338
0.54356951
0.55127323
0.52389103
0.62707466
0.56240499
0.43813518
""
0.59887266
0.47475654
0.50438821
""
0.44325042
""
0.50414753
""
0.56202078
0.51592857
0.47501689
0.42908275
0.51914316
0.55846202
""
""
""
0.44687504
0.54163808
""
""
0.57504761
0.55465508
0.57647932
0.54093957
0.4789398
0.5312801
""
0.56387717
0.54073876
0.50591046
0.53026044
0.45004833
""
0.54754907
0.56657594
0.46758413
0.53641635
0.49383992
0.40882656
0.46016207
0.467803
0.50447804
0.53463614
0.57952899
0.56867254
0.5746302
0.49083725
0.51296794
0.48613203
0.41511509
""
0.37924811
0.50136942
0.51220906
0.55965066
""
0.42045185
0.52927506
""
""
0.57483095
""
""
""
