kir_other_male_mean
0.4146851
0.40477601
0.49760175
0.48720312
0.48592633
0.40449864
0.47156373
0.44688728
""
0.47833446
0.45845065
0.51157594
0.43440714
0.4563804
0.48903653
""
0.49287865
0.47252625
0.42830819
0.45918849
0.48184282
0.47545129
0.44570032
0.5026322
0.52576953
0.45624501
0.53502655
0.48472479
0.53862494
0.48761502
0.40376544
0.47793445
0.51402569
0.54621911
0.51410371
0.46685228
0.46449816
0.48838612
""
0.45950431
0.48248699
0.51494342
""
""
0.48443019
0.52660131
0.51845825
0.53597867
0.57175624
0.4903833
0.57332647
0.57748604
0.42916518
""
""
0.52645677
0.51143849
0.59480804
""
0.566275
0.43595228
0.53106165
0.32942158
0.44793212
0.40651202
0.52679771
""
0.41077518
0.33873671
0.38369793
0.54006416
0.46711269
0.44045952
0.47518185
0.41455477
""
0.45014173
0.37512118
""
0.49697462
0.53552753
0.43936196
0.42486772
0.46286693
0.4984186
0.46607843
0.43286666
0.51367754
0.52006567
0.46804243
0.46299586
0.43693703
0.48770064
0.50965464
0.52427053
""
0.48217121
0.55075896
0.49687111
0.46801123
0.50464946
0.47829607
0.51994157
0.48459682
0.50380641
0.49261683
0.49017295
0.50498146
0.45565423
0.46212059
0.49854422
0.49304616
0.5075388
0.43708533
0.49418917
0.51218003
0.50682712
""
0.41698009
""
0.45609739
0.490419
0.53955966
0.52337414
0.43728518
0.52254701
0.51247787
0.51082617
0.39011866
""
0.52233773
0.4761245
0.45119447
0.4618656
0.47896779
0.52256036
0.49014843
0.45916203
0.42004701
0.46264336
0.4526132
0.4766593
""
0.41959614
0.4631741
0.36948448
0.48353979
0.4490554
0.47638863
0.53018886
0.45693409
0.50314552
0.4404954
""
0.49770519
0.49313939
0.39883962
0.51791102
0.53841621
0.49714682
""
0.42849234
0.57535464
0.56685632
0.49790177
0.61642784
0.54211766
0.56418455
0.49385199
0.49265179
0.50921094
0.51238221
0.42841056
0.49279386
0.43613756
0.46148497
0.51475006
0.49638051
0.49537498
0.52284527
0.5037517
0.46887901
0.4962118
0.45695621
0.43773103
0.52304274
""
0.52827358
0.48295766
""
0.46275136
0.5516212
0.50387621
0.42251334
0.51474231
0.48168609
0.49384022
0.53391182
0.51951599
0.43980193
0.51133341
0.54770446
0.5210467
0.48941988
0.48749724
0.50340635
0.53280002
0.52954155
0.53299403
0.52127188
0.51774412
0.53362679
0.53683436
0.63950384
0.56450462
0.49292684
0.51291341
0.51912194
0.48140201
0.42404342
0.42226332
0.49001384
0.43111551
0.49649188
0.51059276
0.45297149
0.50987941
0.5463286
0.53324038
0.47163144
0.52086383
0.494744
0.51264226
0.47421286
""
0.52070403
0.44669646
0.4679836
""
0.46036547
0.48680195
0.49980816
0.51297385
0.5372684
0.54776448
0.56503886
0.52121025
0.50557512
0.49257258
0.50969315
0.52241218
0.52186579
0.51398319
""
0.54361135
0.50819802
0.44233465
0.52628416
0.49197358
0.5444563
0.50287133
0.56914353
0.52580553
0.52355587
0.53660858
0.55097419
0.54691178
0.59508699
0.53578746
0.55981398
0.52681589
0.52850854
0.3586944
0.48325983
0.51124394
0.50481462
0.50092846
0.49708742
0.5255934
0.47864914
0.51106548
""
""
0.55477428
0.53704566
0.49144226
0.54630524
0.54628825
0.49144962
0.48537046
0.50082475
""
0.49679884
0.48246893
0.44221246
0.54633528
0.60911781
0.54540777
0.54580355
0.54720443
0.55800045
0.54049736
0.52931452
0.58590525
0.49972141
0.51415509
""
0.56990874
0.46076021
""
0.52322376
0.54374695
0.52384818
0.57935673
0.55023223
0.56189883
0.48528636
0.54360968
0.49695492
0.55909097
0.59980273
0.52787656
0.54723406
0.50827408
0.58681357
0.52120423
0.52254766
0.49714783
0.51326269
0.49014997
0.56386429
0.48706198
0.52123022
0.53173041
0.55624151
0.57157797
0.52692467
0.53967029
0.41621953
0.52103376
""
0.45168144
0.51241475
0.50298375
0.53523856
0.41884601
0.5371176
0.50251263
0.40902218
0.50381887
0.45289019
0.38874388
0.47440454
""
0.56709969
0.50312656
""
0.52362323
0.5070259
0.45268834
0.43676329
""
0.53875172
""
""
0.52840143
0.53042942
""
""
""
""
""
0.52213794
""
""
""
""
""
""
0.60639507
""
""
""
""
""
""
""
""
""
""
""
""
0.75863552
0.60988122
""
0.55447304
0.54018015
""
""
""
""
0.49906522
0.51121473
""
""
0.53650677
0.53161126
""
0.6733284
""
0.61946601
0.56679928
""
""
""
""
""
""
""
""
""
""
0.41467825
""
0.60284865
0.54155552
0.5452885
0.56197625
0.58790839
0.66561019
0.46507692
0.44204277
0.53370517
""
""
""
0.5079574
0.39705223
""
""
""
0.58324087
0.55044967
""
""
0.45867953
0.57070076
0.36037228
""
0.56201112
0.50065809
""
0.51609689
0.52239478
0.60497493
0.53520322
0.43749014
""
""
""
""
0.49037588
0.5261277
""
""
0.49005678
0.41643503
""
""
""
""
""
""
""
""
""
0.66959429
""
0.48051077
""
0.63209307
0.55862188
0.5671255
""
""
0.56153113
0.53810012
0.49052614
0.42257267
""
""
""
""
""
0.53462934
0.65933758
""
0.46872267
0.52262831
0.52845633
0.54476178
0.52705532
0.50582677
0.50108963
0.52124047
0.52425319
0.52109766
0.50720644
0.50353348
""
""
0.51321679
0.405099
0.43472704
0.51918799
0.50287491
0.40130743
0.43926233
0.48411205
0.49571404
0.48020628
0.52427179
0.51962197
0.50296003
0.58722711
0.53195667
0.53804153
0.46354172
""
0.48641172
""
0.59042358
""
0.51503015
0.54442585
0.51553512
""
0.57322025
0.50512052
""
""
""
0.45604372
0.58879912
""
""
0.56318897
""
""
""
0.66356158
""
""
0.55904222
0.5496158
0.56413567
0.47930527
0.52367359
""
0.58824509
""
""
""
""
""
0.4655326
0.51120549
0.59214562
0.56672454
0.6162343
0.57621253
0.57812119
0.51625401
0.48761123
0.53986514
""
""
""
0.54709619
""
0.52342689
""
""
0.54389977
""
""
0.50307637
""
""
""
0.51823288
""
0.49911198
0.45351195
0.53285354
0.53269184
0.5521037
0.43483886
0.50994217
0.54927176
0.51385945
0.53689373
0.51238197
""
0.5533461
0.57859856
0.52058405
0.52085662
0.5093658
0.52092063
0.43757591
0.45822421
""
0.54851627
""
""
""
0.48527122
""
0.68291402
0.52818525
0.45101929
0.54653931
0.31112906
""
""
0.61571562
0.5229373
0.50296891
0.52670509
""
0.50631607
""
0.64251274
0.46249533
""
""
""
0.50611728
""
""
0.52947235
0.48199275
0.50287563
""
0.46402135
0.50678825
0.50585669
0.62605071
""
0.59267402
""
0.58337617
0.52777404
0.54546624
0.56596828
0.54172295
""
""
0.52491039
0.5069136
""
0.53237993
""
0.53625405
0.58200419
""
0.51439655
0.47675839
0.41919476
0.47249818
0.51659334
0.47541642
0.56400734
0.53686625
0.55742407
""
0.56298286
0.47458228
""
0.56983286
""
0.55979174
0.54245436
0.53504992
0.51476997
""
""
0.56660217
0.59890741
""
0.5738765
0.49435893
""
""
0.47172523
0.45139253
0.52097595
0.49518314
0.48379239
0.49566594
0.55873764
0.52836061
0.50840712
0.53601074
0.60201716
0.55248004
0.50298619
""
0.49243197
0.54274935
0.58514434
0.52002478
""
0.61593378
0.54745555
0.5435791
0.56256622
0.55335885
0.49543783
0.56293249
0.55091077
0.56913358
0.50497448
0.4788464
0.49901018
0.53113937
0.51334476
0.50693631
0.48861107
0.56196254
0.57211894
0.51510072
""
0.47979352
""
""
""
0.55164164
0.52898061
0.55417001
