work_32_natam_pooled_p50
""
0.72127354
""
""
""
""
""
0.83941001
""
""
""
""
""
""
""
0.73972642
0.72447276
""
""
""
""
0.7091831
0.57410109
""
0.79774296
0.5670346
0.82509851
""
""
""
0.17736933
""
""
""
0.71939886
0.73554391
0.68751389
""
0.78177774
0.79044938
0.62919694
0.79284155
""
""
0.75457054
""
""
0.76446813
0.71480006
""
0.63689667
0.80283326
""
""
""
""
""
""
0.63000107
""
""
""
0.56915355
""
0.78663665
""
""
0.71759748
0.74062681
0.74466693
0.78837901
""
""
0.81456125
0.71454471
""
0.84905803
0.80360425
0.74321401
0.75124383
0.63590127
0.74638116
0.72172499
0.74507356
0.82763714
0.7294668
0.7488181
""
0.64153033
0.72300428
""
0.89950293
0.55495328
0.64972889
""
0.8237263
0.75147283
0.783517
0.76936179
0.63302702
0.72588992
""
0.73368496
0.69180882
0.75254422
0.7243365
0.70618111
0.63255221
""
0.7337864
0.60889006
""
""
0.76392734
0.75445366
0.60564995
""
""
0.84334415
""
""
""
""
""
""
""
""
0.82205296
""
""
""
""
""
0.7861461
""
""
0.80624837
""
""
""
""
""
""
""
""
0.52279186
0.6801753
""
""
""
""
""
0.64147067
0.75640625
""
""
0.59937799
0.79678285
""
""
""
""
""
""
""
""
""
0.75445092
0.82915497
""
0.77342218
""
""
0.68012166
0.77463222
""
0.74583578
0.52624673
""
""
""
""
0.7882297
0.68096334
""
""
0.68333191
0.56894022
0.68522769
0.64896184
0.78911936
0.7279892
0.68237537
0.64858377
0.67526913
0.74568725
0.3776769
0.63364875
0.65655303
0.69044203
0.67385978
0.47178835
0.60038137
0.82545906
0.71606845
0.70781004
0.60198915
0.73272163
0.71238077
0.64880866
0.69373351
""
0.77005869
0.7598297
0.64784139
0.70333463
0.65025693
""
0.62443233
0.67562056
0.65402877
0.68244928
0.67529601
0.66019446
0.67739409
0.66396207
0.70960677
0.66851312
0.7162984
0.69374287
0.62808061
""
0.60582978
0.71344584
0.66172004
0.73664159
0.62833941
0.71796399
""
0.63057661
0.71727246
0.72979563
0.71780252
0.82180709
0.75554252
""
0.74215972
""
""
""
0.72812772
0.84096074
""
""
""
""
""
""
""
""
0.74228829
""
0.83762783
""
""
0.73533541
0.7072553
0.53482735
""
""
""
""
""
""
0.71527964
""
""
""
0.72961682
0.82623202
""
""
""
0.61495221
""
""
0.7658602
""
""
""
""
""
""
""
""
0.68376738
""
""
""
""
""
""
""
""
""
""
0.82043636
""
0.70294547
0.82054859
0.76685447
""
0.72060776
0.77624047
0.79794437
0.67825663
0.86953646
0.69977754
0.92024964
0.67718363
0.89320433
""
0.81686258
""
0.72704959
0.62973118
""
0.7592932
0.88913143
0.77362514
0.72937351
0.41762027
""
""
0.71134329
0.69234449
""
""
""
""
0.30683649
""
""
""
""
0.60393542
0.82240927
0.69332927
""
0.72221327
""
""
""
0.67105496
0.79233772
0.84773904
""
""
""
0.73047942
0.79671139
""
0.74593556
""
0.55404526
0.83403504
0.60223019
0.80229419
0.82187355
0.78276604
0.67428231
0.69982171
0.70443165
0.64992654
0.80951059
0.69241607
0.84647542
0.76053786
0.81814659
""
""
""
""
0.65526748
""
0.90497321
0.72225648
""
""
""
""
""
""
""
""
""
""
0.73771018
""
""
""
""
""
""
""
""
""
""
0.87961048
""
""
0.77122146
""
""
0.77786404
""
""
0.77086049
""
0.60984182
""
""
0.53848505
""
""
""
""
""
""
""
0.68290085
""
""
""
0.75694382
""
""
""
""
""
""
""
0.77864784
""
0.7285524
""
0.70022529
""
""
""
""
""
""
0.77743888
""
0.83662969
""
""
""
""
""
0.65552276
0.64382285
""
""
""
""
""
""
""
""
""
""
""
""
0.62375283
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.6794861
""
""
""
0.82859999
""
""
""
""
""
""
""
""
""
""
0.66130042
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.78859544
""
""
""
""
0.72785723
0.77252263
""
""
0.71808171
""
0.74771482
""
0.867167
0.54103523
""
""
0.75528818
0.85887295
""
""
""
0.76478761
""
0.71348661
""
""
""
""
""
""
""
""
0.66497177
""
""
0.73627913
""
""
""
""
""
0.95815289
0.70881402
""
""
""
""
""
""
0.61060077
""
""
""
""
""
""
""
""
""
""
""
0.68895203
""
""
""
""
""
0.76243961
""
""
""
""
""
0.72651106
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.59643114
0.66762209
""
""
0.70590627
0.72734618
""
""
""
""
""
0.83935523
""
0.75204968
""
0.70019323
""
""
""
""
""
""
""
""
""
""
""
0.87514961
""
""
""
""
""
""
""
""
0.78983456
0.72524768
""
0.62715781
""
""
""
""
""
0.79244572
""
""
""
""
""
""
""
""
0.75727433
""
0.66745389
""
""
0.81514204
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.88448375
""
0.67694253
""
""
""
""
""
""
""
""
0.76750314
""
""
0.63232756
""
0.79441053
""
""
""
""
""
""
0.65872473
""
""
""
0.74051023
0.83605957
""
0.67401099
0.68879837
""
""
0.82200056
""
""
""
""
""
""
""
""
""
""
""
0.85514778
""
""
""
""
""
""
0.71578211
""
""
""
""
""
""
""
0.88012719
""
""
0.73846281
""
""
0.53361177
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54728609
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.85351551
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.72680473
0.69376045
""
""
""
0.78381944
""
""
0.8193025
0.75328714
""
""
""
""
""
""
""
""
""
""
0.69235766
""
""
0.6984393
""
""
""
""
""
0.90675056
0.84158826
""
""
0.89512289
""
""
""
""
""
""
0.86055928
0.81727588
""
""
""
0.80322558
""
""
""
""
0.83486104
0.81658506
0.82658297
0.81557441
""
""
""
""
""
""
""
""
0.70054948
""
""
0.73759031
""
""
0.74227744
""
""
""
0.85415137
""
0.72532445
""
""
""
""
""
""
""
""
0.58861464
""
0.81978774
""
""
""
0.77092803
""
""
""
""
""
""
""
0.7710585
""
""
0.6143949
""
""
0.90792352
""
""
""
0.86245346
""
0.74176323
0.8966257
0.79490685
""
""
""
""
""
