kfr_stycz_other_male_mean_se
0.019202437
0.023738394
""
0.015837844
0.022206344
0.039723046
0.01268686
""
""
0.020618787
0.025632773
0.010979388
""
0.038854301
0.020789254
""
0.043445367
0.022787424
""
0.030252978
0.02056222
0.010835236
0.021325732
0.033622392
0.010846364
""
0.032083236
0.014145006
0.0082237711
0.049808461
0.040063784
0.028837249
0.011443189
0.01132427
0.038748901
0.015874209
""
0.029075276
""
""
0.025573082
0.038916092
""
""
""
""
0.01188244
0.027103331
0.018151196
0.029030539
0.0184392
0.019157704
0.027773783
""
""
0.018507704
""
""
""
0.042650539
""
0.015382618
""
0.051428661
0.043298975
0.048431776
""
0.058375485
0.054424372
0.048691448
""
0.042712592
0.031925354
0.044640128
0.052823145
""
0.023913605
0.042288363
""
0.011748742
0.044636853
0.024276922
0.058749881
0.02726488
0.010622643
0.036929943
0.027949216
0.016019406
0.014480838
0.025644004
0.033166751
""
0.054490361
0.021526983
0.04020717
""
0.032223754
0.026133563
0.0074792597
0.016124783
0.014299543
0.0060398635
0.010302572
0.017212208
0.014009435
0.0079215216
0.015046619
0.0092444262
0.035251893
0.021723295
0.02049711
0.030623859
0.014090921
""
0.014148729
0.015553196
0.015162008
""
""
""
0.027560387
0.043118645
0.038809996
0.025398819
0.045075569
0.017843598
0.020279903
0.051155072
""
""
0.0065835132
0.036223132
0.037281014
0.031116618
0.026754837
0.053738616
0.019896308
0.016658364
""
0.048772741
0.017797152
0.017365603
""
0.0441752
0.045850452
""
0.024984166
0.032753415
""
""
0.056825865
0.016996019
0.032851718
""
0.010129862
0.018540002
""
0.024603264
""
0.038255651
""
""
0.021139909
0.0077893408
0.059871934
0.0048940023
0.03444526
0.048290037
0.025438815
0.021902299
0.0052223769
0.015277877
0.039547436
0.017770745
0.029010771
""
0.013512719
0.0097962283
0.035098884
0.026829112
0.039386488
0.037911527
0.009018247
0.040430386
0.041678052
0.0089867665
""
0.036908306
0.01773357
""
0.037158147
0.019228559
0.011282708
""
""
0.040252343
0.023063689
0.019857204
0.013538512
0.034562953
0.013034462
0.018725611
0.031587437
0.027684366
0.019597018
0.01400267
