hs_black_pooled_p75_se
0.086177126
0.05408087
0.074175097
0.098230928
""
0.072776288
0.075864956
0.04214729
0.04431054
0.10238119
0.093301207
0.088156477
0.062692575
0.10178865
""
0.067699648
0.054893676
0.095572658
0.13029684
0.094108887
0.36063504
0.15345408
0.053431652
0.048412111
""
0.040918872
0.096228823
0.046379343
0.087368071
""
0.18371096
0.065556005
0.12140394
0.083398931
0.040441319
0.12747745
0.011591337
0.22819659
0.095650166
0.078475654
0.034802794
0.071866967
0.066571608
0.049275164
0.018895321
0.073551454
""
""
0.018601293
0.055715267
0.018281301
0.065201513
0.13427565
0.10293644
0.10829558
0.14700514
0.040834229
0.12726669
0.030114356
0.10160751
0.052879613
0.069444656
0.030698687
0.10284368
0.056032557
0.1273903
""
""
""
0.023206368
""
""
""
""
0.030009236
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.020387162
""
""
""
""
""
0.01729132
0.11948737
""
0.033704754
0.10187537
""
""
0.03666291
0.067124367
0.08552549
""
""
""
0.060753439
0.12178355
""
0.11719269
0.087722316
""
""
""
0.068314202
0.099418283
0.095453046
""
0.042247754
0.081439734
0.11682762
0.064291865
0.054065309
0.035555508
""
""
0.10613876
""
""
0.065778412
0.11067285
0.097270809
""
""
0.17186904
0.026272342
""
0.089169025
""
0.15225352
0.13843593
0.11972476
""
0.099092856
""
""
0.038118348
0.04942425
0.17304567
""
0.11343528
""
0.059108417
""
0.059143923
""
0.23234509
""
0.21260153
""
0.016870184
""
0.07351359
0.090340465
""
""
0.067107163
""
""
""
0.049435675
""
0.082440577
0.081114173
0.098855689
""
0.01185045
""
""
0.089417271
""
""
0.013745928
""
0.1279863
0.029753987
""
""
0.14412831
""
0.030878814
0.064139724
""
""
0.005149425
0.052422512
0.057847116
""
""
0.056604769
""
""
0.043513861
0.1231334
""
0.01623974
0.0289582
""
0.013420628
0.012706121
""
0.010049783
0.013245655
0.023883428
0.022809554
0.12832351
0.025162235
0.054032411
0.016381839
0.068295792
""
""
""
0.017456636
0.074880458
0.04100965
0.17080155
""
""
0.06089412
""
0.03169325
0.074999548
0.063112348
0.048877127
""
0.019975845
""
""
""
0.026630197
""
""
""
""
""
""
""
""
""
0.018867759
""
0.058898009
""
""
0.023556739
""
""
""
""
""
""
""
""
0.051439043
""
""
""
""
0.030961225
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10181044
""
""
""
""
""
""
""
""
""
""
""
""
0.012406833
0.016233327
0.08964467
0.057278134
0.016348043
0.038444694
0.05012887
0.13971786
0.033117939
0.012721287
0.038974296
0.0097844861
0.024589244
0.098948538
0.050865769
0.13642097
0.031713493
0.010603876
0.33941883
0.059460558
0.16648649
0.03272748
0.066761725
0.095429227
0.099194728
""
0.014577342
0.027123213
0.087416261
0.14800306
0.059936859
""
""
0.21919581
0.18347861
""
0.1067208
0.060587011
0.092208005
0.015165843
""
0.07753294
0.05536354
0.15625271
""
0.052508455
0.047733612
0.022379246
0.12329888
""
0.15216866
0.050955553
0.04598321
0.043886676
0.010388139
0.069916062
0.08554066
0.031720553
0.18913639
0.016029466
0.044346541
0.018612524
0.054291714
0.027021514
0.031104369
0.084254511
0.069720589
0.047193058
0.069063909
0.062110849
0.027283132
0.15726393
0.1611484
0.082694091
0.20873973
0.032843173
0.18688239
0.11945131
0.19963378
0.14000282
""
0.1811925
""
0.049479604
""
0.067882992
0.055627082
0.1008699
0.090968132
0.025780035
0.21050404
""
0.15034182
0.065183103
0.069987826
0.10439961
0.077068202
0.25729832
0.070719831
0.17435969
0.054335747
0.14530204
0.17559378
0.019319756
0.030211559
0.11098778
0.063185595
0.048791997
0.29281199
0.015514472
0.26630223
0.016664643
0.066087805
0.085424408
0.030644014
0.11467708
0.051137485
0.1398102
0.13485651
""
""
0.098521397
0.0086390749
0.17680392
0.098524116
0.0276167
0.026903739
0.083583966
""
0.12566149
0.10370969
0.1303525
0.15857117
""
0.020951813
0.064813137
""
0.29793844
0.0099746743
""
""
0.067482673
0.21946517
0.075854316
0.096121699
0.017709291
""
0.088963881
0.079260878
0.21263692
0.054212011
0.12197654
0.18791245
0.0291395
0.023884814
0.10918581
0.12055766
0.12480685
0.13717119
0.08725071
0.20930131
0.17284337
0.063928336
0.14483252
0.18317838
0.036423873
0.057788387
0.03164674
0.10209274
0.29715541
0.04039228
""
0.11057443
0.15533754
0.11422541
0.17705551
0.16936314
0.069277309
0.15507847
0.13180353
0.052615002
0.14599282
0.12785721
""
0.01919858
0.049556848
0.11051042
0.16034038
0.068554774
0.061711781
""
0.17245813
0.16874136
0.10502501
0.23083118
0.12775844
""
""
0.21844642
0.016040334
0.027651167
""
0.12234844
0.093306378
0.067869507
0.17068246
0.19714686
0.076545544
0.13239534
0.24041323
0.10494709
0.17342603
0.19163293
0.16310024
0.059685141
0.095329732
0.068291537
""
0.15375273
0.046720169
0.13067238
0.082455344
""
0.1097671
0.1535656
0.10571079
0.084089033
0.12174037
0.074758314
0.1163629
0.22217867
""
""
0.10365433
0.17785771
0.15795265
0.13146512
0.10052843
""
0.021432299
""
""
0.1112202
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.055674072
0.13667905
""
""
""
""
""
""
""
0.03704863
""
""
""
""
""
0.0049167271
""
""
0.10527371
""
""
0.01746117
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.19422875
""
0.082240015
""
0.17764801
""
""
""
0.030701734
0.042230275
0.092644483
0.1352275
0.021253251
0.18533419
""
""
""
""
""
0.069406517
0.020895135
0.046862125
""
0.036364906
0.056263324
""
""
0.22164194
""
""
""
""
0.17681068
""
""
0.031849459
""
""
""
""
0.091458552
""
0.19328509
""
0.067102961
0.021439211
""
0.039411496
""
""
""
""
0.081429258
""
""
0.055117264
""
""
""
""
""
0.13582568
0.016996378
0.13117404
0.025992382
""
""
0.026198246
0.034154594
""
""
""
""
""
""
0.031842209
""
""
""
""
""
""
""
0.067206226
""
0.068382099
""
0.06270092
""
""
""
""
0.085993908
""
0.057897534
""
""
""
""
0.066376306
""
""
""
""
""
""
""
""
""
""
0.013656816
0.039895091
""
0.053924177
0.013343747
""
""
""
0.14134145
""
""
""
""
""
""
""
""
""
""
0.090409562
""
""
""
""
""
""
0.035634857
""
""
""
""
""
""
""
0.070142254
""
""
0.037969206
""
0.057024237
""
""
""
""
0.11041634
""
""
""
""
""
""
""
""
""
0.052047115
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.071286142
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.045722894
""
""
""
""
0.047751706
""
""
""
""
""
""
""
""
""
""
