marr_26_hisp_female_p25
0.36341515
0.32647657
""
0.35021991
0.28870231
0.3434982
0.25134113
0.30584365
0.47943288
0.31642348
0.2846905
0.28527403
0.33193466
0.37975699
0.25174084
0.2568768
0.42318609
0.3062104
0.45552596
0.2969664
0.32532233
0.31492677
0.24239783
0.24736534
0.29230922
0.37519577
0.32359526
0.37806019
0.28744
0.32835171
0.2991181
0.3373273
0.25630131
0.2951543
0.22169553
0.35784921
0.28709942
0.31129915
""
0.18797104
0.28799763
0.31821826
""
""
0.15742433
0.27469903
0.27821267
0.34622273
0.3137123
0.25478545
0.33036169
0.30057028
0.37498099
""
""
0.30612671
0.48545218
0.47588363
0.28961694
0.33530185
0.4466866
0.34978619
0.40616712
0.40202326
0.38525814
0.35328043
""
""
0.24584113
0.40775326
0.32090747
0.19266564
0.1451993
0.17256732
0.29074627
0.34719115
0.36424854
0.29337034
0.5020076
0.26940203
0.3445926
0.28922236
0.39892256
0.27341282
0.34074771
0.32556909
0.37328702
0.34259653
0.33874783
0.3543328
0.31522581
0.41660899
0.38251662
0.36072057
0.36497313
0.27765509
0.37456882
0.32976002
0.28476864
0.31015059
0.26883236
0.26840886
0.27455458
0.29305613
0.29018521
0.28013155
0.29143989
0.29585987
0.32421458
0.31837428
0.30297819
0.32811344
0.27045107
0.39798647
0.32898244
0.35828966
0.27917579
0.10522659
0.31514305
0.37641633
0.30627334
0.22805117
0.1677931
0.30107543
0.29915351
0.29417306
0.28783736
0.35139427
0.16204253
0.33938092
0.28912473
0.25123873
0.26618108
0.28378615
0.3053174
0.25710198
0.32207876
0.2853623
0.26382619
0.26343125
0.28086242
0.3724798
0.40696245
0.24048142
0.3389231
0.028313827
0.323226
0.21196808
0.51229703
0.29552484
0.42195806
0.31608614
0.28543609
0.093921535
0.34976691
0.31760895
0.3185114
0.27244318
0.37867808
0.32161838
""
""
0.31637481
0.23485684
0.28978619
0.27339548
0.24981064
0.3243452
0.43180314
0.30064273
0.27005151
0.24827622
0.34415308
0.25581369
0.25370386
0.36191073
0.30955645
0.28170246
0.36389962
0.34707108
0.37802064
0.31079355
0.25590625
0.34954739
0.32403511
0.24315342
""
0.45851684
0.27907193
0.42724752
0.43776938
0.31078246
0.2326159
0.45719448
0.2656514
0.34164011
0.30733711
0.31778383
0.26133093
0.32421929
0.30791098
0.31723011
0.35958347
0.36129743
0.33274969
0.28372729
0.25667655
0.33351102
0.35795385
0.3636305
0.31566381
0.31855047
0.38558498
0.25941199
0.26552579
0.32276657
0.25039527
0.22063054
0.50002372
0.29739761
0.18878207
0.22464468
0.41341129
0.40921545
0.24939108
0.28899327
0.34299156
0.28884161
0.24880017
0.25867876
0.23312932
0.32228446
0.084179707
0.31832099
0.43437099
0.2294482
""
0.31045812
""
0.63958424
0.3460761
0.26202065
0.29892683
0.29443616
0.26395267
0.24600163
0.30703914
0.21491466
0.18793961
0.24555628
0.21251591
0.32474589
0.29046878
""
0.29861334
0.12122264
0.25998676
0.19244274
0.29569727
0.25203773
0.32967323
0.20646858
0.20877878
0.22781958
0.20765454
0.17041521
0.2089332
0.2044773
0.18332331
0.2087342
0.24915724
0.21776772
0.23868558
0.23196691
""
0.42599636
0.22691776
0.28951907
0.29042959
0.18245226
0.19591507
""
""
0.18327744
0.24097075
0.25707138
0.15500875
0.19251205
0.17635678
0.1155845
0.26199958
0.42860845
0.40239078
0.33057791
0.3997913
0.19301774
0.24531385
0.32819715
0.34895796
0.29924184
0.24619566
0.3150467
0.29224533
0.33583218
0.26993322
0.29093584
0.36460358
0.36090297
0.28203058
0.41740429
0.31588313
0.33182302
0.30391794
0.25962904
0.34961694
0.29723874
0.40880489
0.35699847
0.28454986
0.32921487
0.29566213
0.23960459
0.3175965
0.28980294
0.20483008
0.2964524
0.26318395
0.33692232
0.25111809
0.27139163
0.38860762
0.2588121
0.25873816
0.26871014
0.27936837
0.25905547
0.2686263
0.36963248
0.44503018
0.27174628
""
0.21258463
0.26551893
0.30339915
0.29044941
0.4873215
0.28883213
0.4816668
0.57178003
0.44988349
0.35287309
0.31390899
0.33362985
0.41830263
0.32659206
0.3196792
0.30162454
0.30192026
0.39592028
0.36031485
0.45196867
""
0.3040815
""
""
0.38573802
0.37229988
0.29755402
0.38722631
0.42018896
""
0.48197839
0.41825309
""
""
""
""
""
""
0.32104668
""
""
""
""
""
""
""
""
""
""
0.33317807
0.39231214
0.33932474
0.30196333
""
0.32589778
0.57959247
""
""
""
""
0.63819784
0.18192194
0.26632035
0.4999235
0.32122281
0.32484332
""
0.54838115
""
0.36919242
0.34837383
""
""
""
""
0.23585555
0.61980355
""
""
""
""
0.37214044
""
0.2957457
0.37927315
0.3075428
0.38055336
0.32899547
0.34898776
0.38130927
0.37334901
0.32352069
0.36000627
0.15363216
0.37258703
0.35946372
""
""
""
""
0.36306947
0.31248054
0.27019379
0.20071068
0.37618029
0.40905508
0.4277963
0.45800653
0.32194507
0.32511839
0.60347891
0.31344509
0.37218672
0.59310281
0.32094303
0.37601167
0.53568465
""
""
""
0.269346
0.33127552
""
""
0.29660445
0.37410495
0.30803624
""
""
""
""
0.33410251
""
0.30617476
0.28540719
0.30796313
0.35933924
0.38900408
""
0.40282533
0.32205337
0.27986872
0.33001664
""
0.32261869
0.43208385
0.37916175
0.24189009
""
""
0.5854134
""
""
0.38523293
0.27036035
""
0.31626257
0.28409499
0.31848457
0.40623072
0.3472411
0.34422234
0.34831077
0.33088261
0.34794268
0.30366227
0.23172335
0.30679852
0.36273351
""
0.34111375
0.38923979
0.41449776
0.40555847
0.34367964
0.25124091
0.42531389
0.32138643
0.31557018
0.36380866
0.56715339
0.35516942
0.50028521
0.39321107
0.4325062
0.31937763
0.34656942
0.32931793
0.32006696
0.21771261
0.31685463
0.25843942
0.39399418
0.30563098
0.33320886
0.3652032
0.33204901
0.40500247
0.61175615
0.42546052
""
0.32081658
0.33301884
0.49910203
0.53224277
0.36999276
0.44999906
0.39154953
0.3734048
0.29483968
0.35833949
0.26084471
0.28294557
0.35137129
0.28396365
0.31378442
0.3132509
""
0.39724827
0.39921188
0.38733426
0.39111412
0.29546103
0.31425411
0.30443281
0.30573958
0.30338609
0.28898132
0.36798286
0.32782817
0.39773086
0.3364394
0.30787486
0.31605771
0.30368006
0.43751663
0.33194354
0.34650078
0.39192435
0.36701033
0.33329502
0.42758107
0.36935791
0.24040352
0.37140393
0.34788057
0.46771982
0.40241218
0.31671134
0.34339753
0.42269245
0.28481641
0.3223145
0.34924883
0.31964234
0.29131702
0.3245714
0.36260071
0.38495854
0.33467937
0.39509299
0.37757149
0.50403482
0.41593578
0.42843103
0.44872448
0.34445259
0.52013445
0.34635949
0.32874909
0.37414005
""
0.30225167
""
""
""
""
""
0.50431556
0.16488603
0.092818521
0.32678226
""
""
""
0.26799792
0.45456779
""
0.33956248
""
0.33629408
0.48778453
0.45861396
0.39566401
""
""
""
0.29969513
""
0.3413583
0.32247818
0.42785382
0.37319392
""
""
0.38579416
0.39959407
0.44478598
0.49428049
0.35309798
""
0.31808412
0.23175371
0.27592325
0.2661477
0.25177133
0.26172477
0.36905965
0.39500397
0.2786791
0.27094442
0.26612094
0.33245057
0.26890257
0.41763589
0.54040992
0.37786287
0.3296496
0.44539607
0.30260488
0.22782856
0.42924818
0.36622271
0.35285303
0.3630023
""
0.44040403
0.47182035
0.38177133
0.51400679
""
0.51735097
0.33663905
0.42752367
0.40507686
""
""
0.4546704
0.45982113
0.42790291
0.25425795
0.37789711
""
0.47056603
0.36106792
0.28855327
0.35763803
0.33020025
0.37928733
0.32663432
0.32637563
0.2992391
0.35808483
0.29299825
0.27266756
0.3414028
0.35809997
0.34206167
0.33290288
0.32385206
0.27092683
0.29186276
""
0.43938065
0.30575687
0.33597258
0.320741
0.26325285
0.26867342
0.54863977
0.36055362
0.3422479
0.33335525
0.39718899
0.31820464
0.30497119
0.34230429
0.31732014
0.26911297
0.30652344
0.3274762
0.35795298
""
0.39048427
""
""
""
0.33205405
0.30907273
0.28322047
