has_dad_other_female_mean
0.87761545
0.77629733
""
""
""
""
""
0.77079493
""
""
""
""
""
""
""
0.95960885
0.76580369
""
""
""
""
0.847188
0.78848916
0.78677547
0.91570085
0.77280712
0.48790208
0.76521736
""
""
""
""
""
""
0.71723258
0.85931897
0.73463804
""
0.66730082
0.94869524
0.77537131
0.68940109
""
""
0.86233503
""
""
0.72399861
0.6934008
""
0.71421158
0.81406075
""
""
""
""
0.72086829
0.841223
0.84205681
""
0.68981546
0.73833001
0.70022774
0.71419835
""
""
""
""
""
0.80355835
0.82232422
""
""
""
0.83999646
""
""
0.77130425
0.76725876
0.81115711
0.89139444
""
""
0.78501081
0.80070019
""
""
""
0.81761926
0.83285987
""
""
""
""
""
0.78716618
0.59063953
0.85724634
0.75001931
0.60282332
""
""
0.72303867
0.73640281
0.75390798
0.73269874
0.76980817
0.72974712
""
0.85692644
0.83670461
""
""
0.96186596
0.86458737
""
""
""
0.92194045
""
""
""
""
""
""
""
0.74864382
0.87738186
0.54338801
""
""
""
""
0.77842486
""
""
0.65584791
""
""
""
0.90954185
""
""
""
""
0.76235318
""
""
""
""
""
""
""
0.90578151
""
""
0.72448766
0.84569299
""
""
""
""
0.76783377
""
""
""
""
""
0.9665668
""
0.69644457
""
""
0.87656242
""
""
0.78833181
""
""
""
0.7401284
""
0.82546812
0.75711715
""
""
0.78516066
""
0.91119766
0.7666223
0.96188056
""
0.79916322
0.77989113
0.87917894
0.75419468
0.84173381
0.72451365
0.91768807
0.80668932
0.78454494
0.87435573
0.82962501
0.82075298
0.76530898
0.81394178
0.77987152
0.94378102
0.78513455
0.7998631
""
""
0.81613326
0.84545416
0.85330117
0.80913705
0.84873909
""
0.79578328
0.74482089
0.7773667
0.78892452
0.80293065
0.71466178
0.77893114
0.83617002
0.80529976
0.79845566
0.81851822
0.72027671
0.80342782
""
0.83592033
0.78948832
0.76431024
0.8180908
0.8716982
0.80596012
""
0.80499142
0.87178916
0.83656627
0.77014375
0.8406707
0.70501626
""
0.74068278
""
""
""
0.79122615
0.7970224
""
""
""
""
""
""
""
0.80734044
0.67520702
""
0.93077803
""
0.91102827
0.81494385
0.88660651
0.83385438
""
""
""
""
""
""
0.79712784
""
""
""
0.6352995
0.83216107
""
""
""
0.84473085
""
""
0.75246757
0.80455816
0.82669562
""
""
""
""
""
""
0.77504611
""
""
""
""
""
""
""
""
0.73032153
""
0.76275766
""
0.7695421
0.69496745
0.7585358
0.75088584
0.71492988
0.74438959
0.78612316
0.75775558
0.7851426
0.72622979
0.75601614
0.58765292
0.68988866
""
0.7588771
""
0.80064285
0.71398592
""
0.72012013
0.82819539
0.86914575
0.76878166
0.81439024
""
""
