staycz_other_male_mean_se
0.074763469
0.050920285
""
""
0.10579273
""
""
0.042660996
""
""
""
""
""
""
""
0.060351882
0.08493828
""
""
""
""
0.082671188
0.051401328
0.10709582
0.066391915
0.072756432
0.096483514
0.062435333
""
""
""
""
""
""
0.05949679
0.062409319
0.02703524
""
0.077761777
0.052750222
0.05885803
0.075609617
""
""
0.025456339
""
""
0.074753128
0.032978471
""
0.037355933
0.060750101
""
""
""
""
0.081602275
0.078077398
0.057903014
""
0.079465896
""
0.056630068
0.088887349
""
""
""
""
""
0.013656029
0.10018662
""
""
""
0.027832137
""
""
0.041777469
0.056476578
0.07536912
0.077862993
""
""
0.045211062
0.094356306
""
""
""
""
0.078408234
""
""
""
""
""
""
0.077834748
0.033578716
0.042631797
0.083168082
""
""
""
0.0081948806
0.036798794
0.054236662
0.015946373
0.038825553
""
0.046485674
0.047556289
""
""
0.095913082
0.033910066
0.086118028
""
""
""
""
""
""
""
""
""
""
0.075896144
0.055145107
0.088553362
""
""
""
""
0.073495902
""
""
0.057065643
""
""
0.095050029
0.10427783
""
0.091654956
""
""
0.070399843
""
""
""
""
""
""
""
0.068803892
""
""
0.088336132
0.088274218
""
""
""
""
""
""
""
""
""
0.099690668
0.084133253
""
0.027435014
""
""
0.062025856
""
""
0.037799645
""
""
""
0.094182312
""
0.035440415
0.081317581
""
""
0.0074402206
""
0.076665819
0.026201192
0.07040903
0.11461885
0.0092629641
0.083548762
0.030430712
0.014613653
0.087562449
0.031671286
0.053835914
0.12085161
0.016005183
0.031273682
0.061425224
0.070774861
0.0038338921
0.037610859
0.022001578
0.081381753
0.041823484
0.026520075
""
""
0.016691184
0.031645522
0.041862737
0.0067098187
0.021518417
""
0.009107776
0.0075854673
0.055722322
0.0083588557
0.0064183669
0.01085903
0.012941754
0.027593657
0.0094765695
0.021020655
0.0081796618
0.025185997
0.029176347
""
0.056409538
0.011412204
0.017840769
0.01626051
0.034022991
0.051091667
""
0.024219468
0.055609349
0.013329889
0.026777158
0.037132818
0.019872388
""
0.015143337
""
""
""
0.030303679
0.060818039
""
""
""
""
""
""
""
0.10285186
0.016934255
""
0.032667477
""
""
0.013915863
0.069408499
0.09379489
""
""
""
""
""
""
0.017851431
""
""
""
0.070908286
0.034444012
""
""
""
0.047269844
""
""
0.10302178
0.077808052
0.10698883
""
""
0.095539041
""
""
""
0.04528195
""
""
""
""
""
""
""
""
0.068501271
""
0.037523709
""
0.018408578
0.018684395
0.045543831
0.041354083
0.018510083
0.024120664
0.053785183
0.047134917
0.036057416
0.023034135
0.04244189
0.022778103
0.038252115
""
0.030109003
""
0.020947266
0.011542366
""
0.046518084
0.057744607
0.032070789
0.042420588
0.090529367
""
""
0.014702583
0.024224117
0.06612926
""
0.098323956
""
""
""
""
""
""
0.044503558
0.065803826
0.014777134
""
0.060686961
0.085622326
""
""
0.034548804
0.028154509
0.037234578
0.10929576
""
""
0.037214585
0.036938362
0.058933593
0.012019794
0.055190232
0.077988096
0.024272569
0.10387373
0.014184417
0.029030804
0.016538134
0.030559462
0.017162092
0.024890702
0.069031194
0.053914893
0.037130453
0.035932437
0.034567643
0.023337621
0.10407941
0.099870652
""
""
0.025969971
""
0.069557153
""
""
""
""
""
""
""
0.098150596
0.071371503
""
""
0.052151348
""
""
""
0.09717457
0.088507324
""
""
""
0.058110461
""
0.070276611
0.11338791
""
0.033421256
0.064729623
""
0.038997553
0.060481973
""
0.027762961
""
0.020756617
0.11248999
""
0.041297756
""
0.061232626
""
""
""
""
""
