kfr_native_hisp_male_p75_se
""
""
""
""
""
""
""
0.057231225
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.086776428
""
""
""
""
""
""
""
""
""
""
""
0.095663778
""
0.049061477
""
""
""
0.073425092
""
""
""
0.049187001
""
""
""
0.057931863
""
0.0646988
0.090750746
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.033087172
""
""
""
""
0.05306704
""
""
0.0759238
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1085925
0.029668206
0.037858527
0.044497099
0.041521691
0.04902361
0.10870571
0.0079187313
0.041243415
0.043268289
0.010512758
0.023666218
0.051621579
0.039583925
0.033134762
""
""
""
0.078845017
""
""
""
""
""
""
""
""
""
""
""
""
0.11922269
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.051335625
""
""
""
""
""
0.14801261
""
""
""
""
""
0.078195103
""
""
""
0.010699013
""
0.06004823
0.033991612
0.07346721
0.095307603
0.013626707
0.078860052
0.0329611
0.011836719
0.11356993
0.057856143
0.027341153
""
0.014012787
0.029767074
0.05634414
0.068165123
0.0049381172
0.028909406
0.040156756
""
0.057004374
0.022944022
""
""
0.019493023
0.04139214
0.05479417
0.0095250187
0.022124827
""
0.0083520198
0.012525468
0.031866509
0.0076345014
0.0089249909
0.027561119
0.014250687
0.028231002
0.016937762
0.017898386
0.0088740354
0.029735662
0.037568171
""
0.062669888
0.016043872
0.022973761
0.017671332
0.047595948
0.072991885
""
0.01735617
0.057823706
0.013870178
0.030869747
0.044799406
0.01425265
0.05788197
0.016313229
""
""
0.11940872
0.03033085
0.051506765
""
""
""
0.082679354
""
""
""
0.07603433
0.013988559
""
0.02568352
""
""
0.016610846
0.052591022
0.090788819
""
""
""
""
0.108521
""
0.013558918
""
""
""
0.055848908
0.025612811
0.044950608
""
0.12103952
0.041643228
""
""
0.074143156
0.075052932
0.069326594
0.052668989
""
""
""
""
0.095829546
0.018785242
""
0.06126935
""
0.10289446
""
""
""
""
""
""
0.023505228
""
0.021657767
0.027064091
0.069450624
0.063287571
0.026022231
0.049483199
0.07038445
0.069764353
0.057925195
0.037227727
0.089917466
0.076031335
0.056282599
""
0.066041984
""
0.029467886
0.015374951
""
0.065186061
0.084177658
0.055067819
0.055224117
""
""
""
0.031749483
0.042351697
0.10230718
""
""
""
""
""
""
0.13308272
0.14176244
0.052168123
0.10186245
0.016675305
""
0.076607466
""
""
""
0.048546288
0.032994322
0.061140731
""
""
""
0.051132072
0.055126771
0.071602531
0.013447726
0.059990417
""
0.045952059
""
0.022602649
0.034725722
0.020936275
0.034533449
0.029681899
0.03359057
0.12015285
0.064994067
0.05511504
0.051212851
0.045844633
0.028844094
""
""
""
""
0.033026297
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.086764157
""
""
""
""
0.057247367
0.070602216
""
0.084293328
0.10308068
""
0.059207167
""
0.033506826
""
""
0.074487671
""
""
""
""
""
""
""
0.051527441
""
""
""
""
""
""
""
""
""
""
""
0.058908504
""
""
""
0.043974373
""
