has_mom_natam_pooled_p25_se
""
0.065777168
""
""
""
""
""
0.01675811
""
""
""
""
""
""
""
0.041488089
0.10316962
""
""
""
""
0.016736662
0.081889875
""
0.015673518
0.095325798
0.042982381
""
""
""
0.053197142
""
""
""
0.080959834
0.051368318
0.038517624
""
0.15048392
0.035653558
0.075564206
0.042979077
""
""
0.031208722
""
""
0.050905921
0.036540132
""
0.060226437
0.053140271
""
""
""
""
""
""
0.1457732
""
""
""
0.071964577
""
0.069274798
""
""
0.014240063
0.038361005
0.010882955
0.012075385
""
""
0.029491922
0.020638859
""
0.073518321
0.033060741
0.031275775
0.037602484
0.066551179
0.015720824
0.042911012
0.038219873
0.021489486
0.039775036
0.022938179
""
0.036047693
0.025047619
""
0.086631447
0.07233116
0.15599713
""
0.030804493
0.010926435
0.059483573
0.0089584282
0.021845056
0.026982479
""
0.044789728
0.0073879515
0.029935654
0.0083785318
0.010556589
0.021196231
""
0.033523686
0.040972762
""
""
0.053704206
0.025760155
0.021483615
""
""
0.019758003
""
""
""
""
""
""
""
""
0.03368324
""
""
""
""
""
0.038697507
""
""
0.035243396
""
""
""
""
""
""
""
""
0.12213677
0.075005114
""
""
""
""
""
0.042979892
0.15013051
""
""
0.017041788
0.1284299
""
""
""
""
""
""
""
""
""
0.046407115
0.020205967
""
0.033077549
""
""
0.054419994
0.08565481
""
0.028373135
0.093571156
""
""
""
""
0.025750456
0.017018573
""
""
0.027083127
0.075153522
0.11598539
0.024987657
0.10397929
0.11071707
0.037017003
0.03825476
0.05121801
0.023022866
0.069714643
0.026446456
0.025156729
0.031253692
0.021854993
0.045455463
0.075480729
0.056110144
0.011281516
0.048324451
0.11259832
0.095550656
0.029103452
0.022672551
0.052323293
""
0.042038407
0.068836942
0.042125579
0.020038778
0.030445842
""
0.016566219
0.018950893
0.13419265
0.017343653
0.017936366
0.067416899
0.02280095
0.031105287
0.049987629
0.020983819
0.024482565
0.054942351
0.025497328
""
0.023423631
0.034609668
0.035368036
0.032920077
0.042327285
0.0086160172
""
0.023933675
0.10686509
0.035624493
0.05255932
0.02218955
0.036131326
""
0.049961057
""
""
""
0.052521493
0.021172125
""
""
""
""
""
""
""
""
0.02329273
""
0.035901316
""
""
0.022849463
0.042091705
0.15165676
""
""
""
""
""
""
0.025548195
""
""
""
0.045283444
0.021535773
""
""
""
0.02478205
""
""
0.023299508
""
""
""
""
""
""
""
""
0.058245968
""
""
""
""
""
""
""
""
""
""
0.021485744
""
0.044646598
0.033645619
0.11879383
""
0.033208568
0.033416342
0.13488069
0.11742534
0.050290406
0.041264188
0.054184545
0.056719106
0.098271698
""
0.032123644
""
0.025126075
0.029690308
""
0.040449739
0.088816755
0.040578701
0.03667393
0.056350872
""
""
0.031530537
0.026120536
""
""
""
""
0.063861772
""
""
""
""
0.088155717
0.091713861
0.02641917
""
0.023233008
""
""
""
0.06314975
0.046402525
0.075671792
""
""
""
0.075355761
0.04925381
""
0.033385333
""
0.12139584
0.023651266
0.10126169
0.029590491
0.057274815
0.032880295
0.052204974
0.02729856
0.052122179
0.093350582
0.062383071
0.05199977
0.033896044
0.055912986
0.062670805
""
""
""
""
0.056022529
""
0.12213644
0.020055812
""
""
""
""
""
""
""
""
""
""
0.074516952
""
""
""
""
""
""
""
""
""
""
0.031714197
""
""
0.068240561
""
""
0.036703769
""
""
0.055104557
""
0.046535868
""
""
0.023349596
""
""
""
""
""
""
""
0.05359789
""
""
""
0.11744275
""
""
""
""
""
""
""
0.038421337
""
0.050451484
""
0.035924938
""
""
""
""
""
""
0.033291593
""
0.081276648
""
""
""
""
""
0.045307633
0.13062283
""
""
""
""
""
""
""
""
""
""
""
""
0.018932942
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.032181725
""
""
""
0.18718176
""
""
""
""
""
""
""
""
""
""
0.035121407
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14192072
""
""
""
""
0.11463404
0.047451016
""
""
0.030278593
""
0.025258496
""
0.074019805
0.030746834
""
""
0.061885104
0.012473874
""
""
""
0.037904039
""
0.10058441
""
""
""
""
""
""
""
""
0.045957658
""
""
0.039887685
""
""
""
""
""
0.044194993
0.047816236
""
""
""
""
""
""
0.038821094
""
""
""
""
""
""
""
""
""
""
""
0.059929043
""
""
""
""
""
0.025312223
""
""
""
""
""
0.067377008
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.094827726
0.18875565
""
""
0.027078126
0.05048066
""
""
""
""
""
0.13398336
""
0.021659464
""
0.046350308
""
""
""
""
""
""
""
""
""
""
""
0.022049416
""
""
""
""
""
""
""
""
0.084911302
0.089435816
""
0.06474188
""
""
""
""
""
0.091993809
""
""
""
""
""
""
""
""
0.096174844
""
0.015063401
""
""
0.067983761
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.026993258
""
0.067327812
""
""
""
""
""
""
""
""
0.16375566
""
""
0.065445349
""
0.15454602
""
""
""
""
""
""
0.13426739
""
""
""
0.047644265
