kfr_imm_other_male_p100
""
""
""
""
""
""
0.83123815
""
""
""
""
0.91265994
""
""
""
""
""
""
""
""
""
0.49356791
""
""
0.69188935
""
""
0.46623325
0.62262923
""
""
""
0.62464434
0.77897233
""
0.60719401
""
""
""
""
""
""
""
""
""
""
0.83898836
""
""
""
0.54757482
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.3445566
""
""
""
""
0.99299717
""
""
1.2208034
0.59209007
""
""
""
""
""
""
""
""
""
0.61851501
1.1738269
0.93034458
0.68304211
0.84488946
0.69456583
0.97328526
0.6106106
0.76871955
0.57216316
""
""
""
""
0.57953274
""
1.0590034
""
0.81377494
""
""
""
""
""
""
1.3691605
""
""
0.66255504
""
""
""
0.7942363
""
""
""
""
""
""
0.86335117
""
""
""
""
""
""
""
""
0.4746103
""
""
""
""
""
""
""
0.69546849
""
""
""
""
""
""
""
""
0.7713486
""
0.76212561
""
""
""
""
0.65242434
0.74000949
""
""
""
""
""
0.70142573
""
""
""
""
0.65040994
""
""
0.71991318
""
""
""
""
""
0.66864008
0.86243844
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75420821
""
""
""
""
""
""
""
""
""
""
0.84221929
""
""
""
""
""
""
0.84163183
""
""
""
0.65883696
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.73283917
""
""
0.80939698
""
""
""
""
""
""
0.39201668
""
""
""
""
0.6569922
1.1287476
0.7447896
0.71824622
0.63424879
0.7793116
0.70668489
0.71361035
""
""
""
""
""
""
""
""
""
""
0.67675507
""
""
0.70800906
""
""
0.52245414
0.87174636
""
""
""
""
""
""
""
""
""
""
""
""
0.74695259
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.74096274
""
""
""
""
""
""
""
""
""
""
0.6167717
0.81783807
""
0.77583927
""
""
""
0.86683267
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.83841312
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47849131
""
""
""
""
""
""
0.71480274
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.66965419
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46066937
""
0.44834235
""
""
""
""
""
""
0.92645884
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.85643119
""
""
""
0.66207802
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75826353
""
0.94536519
""
""
""
""
""
""
""
""
""
""
""
0.84093583
""
""
0.70381927
""
""
""
""
""
""
""
""
""
""
""
""
0.96342736
""
""
""
""
""
""
""
""
""
""
0.93433321
0.53617787
0.73842484
""
""
""
""
1.2488731
""
""
""
""
""
0.80598831
""
""
""
""
""
0.48275906
""
""
""
""
""
""
""
""
""
""
""
""
0.90876132
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.69862616
""
0.78140163
""
""
""
""
""
0.49550998
""
0.81386155
""
0.77056879
""
""
""
""
""
""
0.67944056
""
""
0.68927413
""
""
""
""
""
""
""
0.75672597
0.69882601
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.74799186
0.51064873
0.96565288
0.73212087
0.65068769
0.72608572
""
""
""
0.90319967
0.89965934
0.73653573
0.55777848
""
""
0.59583157
""
0.60185224
0.6864503
""
""
""
""
0.80482191
""
""
0.82178128
""
0.77730948
""
""
""
""
""
""
""
""
""
""
""
0.67003351
