comcoll_black_female_p25_se
0.076490067
""
""
0.041639466
0.030592268
0.06001262
0.016673949
""
""
0.026863657
0.033049036
0.014408535
""
""
0.051761404
""
""
0.060129322
""
0.038273539
0.018440202
0.018334456
0.03164639
0.0272939
0.016530206
0.048909381
0.029719694
0.021401713
0.01343942
0.045484222
0.036412492
0.042993542
0.015377522
0.020238671
0.028379681
0.026336502
0.039685216
0.038437847
0.045031358
0.045175511
0.016820814
0.036792491
0.061953105
""
0.04875952
0.030712625
0.010905077
0.029908258
0.015760288
0.030420344
0.03050296
0.020769494
0.0216904
0.05357052
0.075790465
0.015422371
0.046561472
""
0.074370511
0.029954195
0.043409616
0.02205364
0.055410471
0.055615943
""
""
""
""
""
""
0.031230398
0.029765839
0.024052996
0.034648523
0.046462603
""
0.036865961
0.051301379
0.079953484
0.011099289
0.027835332
0.088897847
""
0.080221847
0.01990734
0.097586088
0.067519985
0.035257667
0.027045498
0.050783366
0.039743494
""
""
0.03066518
""
""
0.10313487
0.043147717
0.015352502
0.027172316
0.035794094
0.010451685
0.018750656
0.034472123
0.037629753
0.017296718
0.033978917
0.016509784
0.050320942
0.034157556
0.038731262
0.024687869
0.015939986
0.046051528
0.019988207
0.021246528
0.018567044
0.047031309
0.075206317
0.062187508
0.027706703
0.041567415
0.047264706
0.03768817
0.042146824
0.021940075
0.021702981
0.050104018
0.037010323
0.039180946
0.0088784555
0.038102202
0.042160187
0.04727501
0.075405911
0.03880655
0.023822993
0.021004653
0.048715558
0.032756973
0.026996035
0.052123416
0.058941431
0.058693748
0.025671145
0.043000299
0.024376906
0.031246977
0.037177935
0.040952887
0.068934642
0.014741753
0.024845386
0.037132334
0.026875706
0.018527852
0.048499037
0.018248007
0.045376718
0.11899079
""
""
0.055509847
0.01008568
0.081476115
0.0090383422
""
""
""
0.085176751
0.0098979427
0.051321644
""
0.028135635
""
""
0.035477772
0.02702208
""
""
""
""
0.022869328
""
0.076925002
0.017879874
""
""
0.038289711
""
0.15417832
0.060379706
0.021852534
""
0.11343
0.123038
0.095005192
0.051632375
0.026143299
""
0.026134748
0.059222683
""
0.13524112
0.047551896
0.036092326
0.017949644
""
0.069047116
0.083877347
""
0.064267375
""
""
0.026431534
0.042795975
0.034544259
0.012567421
""
0.075513408
0.073092476
""
0.10562991
""
0.017592827
0.073092327
""
0.086708091
0.021059142
0.028813183
0.053598147
0.04718614
""
""
""
0.087392211
""
0.079229161
""
""
0.14343379
""
0.092426971
0.070391148
""
0.078219563
0.030407565
0.033868067
""
0.090813927
0.018886348
0.10380096
""
""
0.077652387
""
""
0.044810131
""
0.074796788
0.10983548
0.056966785
0.045680247
0.034000881
0.041454807
0.006362801
0.035405524
0.011838865
0.0087899631
0.025268359
0.026713651
0.033467673
0.0612671
""
""
""
0.12376609
""
""
""
0.041931525
""
""
0.021992953
0.10054711
""
0.050107922
0.018206364
""
""
""
""
""
""
""
""
""
""
""
""
0.021211509
""
""
""
""
""
""
""
0.075910009
""
0.087083094
0.141478
""
""
""
0.12029956
""
""
""
""
""
0.060397752
""
""
""
0.10288953
0.037238635
""
""
0.054285757
""
0.0422743
0.039968342
0.014065259
0.052611466
0.0072128661
0.035539564
0.10058317
""
0.012275358
""
""
0.049079962
0.055955444
0.11937239
""
""
""
""
""
0.069680013
0.05273794
0.089141488
""
0.1205328
0.065085545
""
0.039858922
""
0.036834512
0.080218904
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.059952673
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10921119
""
""
0.032012429
""
""
""
""
""
""
0.042426143
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.028291132
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.082179688
0.04121485
0.038246579
""
""
""
""
""
0.086572014
0.016010217
0.079355389
""
""
""
0.044286489
""
0.066075057
""
""
""
""
0.067462511
0.05811711
""
""
0.024689939
0.094926968
""
""
0.055686153
""
""
""
""
""
""
""
0.039876983
0.07764893
""
0.049286723
""
""
""
""
""
""
""
""
""
""
""
""
0.058527716
0.084339067
""
0.024695363
""
0.028431851
""
""
""
0.055558778
""
""
""
""
""
""
0.14542513
0.061300263
0.040907301
0.04917296
0.0099916449
0.025881216
0.043818548
0.059572548
0.11181484
""
""
""
""
""
""
""
""
0.065527745
""
""
0.058172584
""
""
""
""
""
0.032500945
0.052119497
0.029801654
0.018623419
0.010668183
0.047242951
0.032759909
0.03259417
0.032858845
0.042917848
0.07173191
""
""
""
""
0.023016123
""
0.052348681
0.043687873
0.09289144
""
0.079577714
""
""
""
""
""
""
""
""
""
""
""
""
0.097298585
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.064940363
""
""
""
""
""
""
""
0.063528307
""
0.028589275
""
0.060205702
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.094686493
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.071793266
0.050929368
0.0365078
""
0.02490548
0.04055962
""
""
""
0.093991712
""
0.017086888
0.022017185
""
""
0.026882758
0.079359986
0.098657697
0.0099953506
""
""
""
""
0.12549363
""
""
0.041542716
""
0.15453291
""
""
0.13971847
""
""
""
""
""
""
""
""
0.023398831
