pos_hours_other_female_p1
""
""
""
0.66966581
""
""
0.60244602
""
""
""
""
0.80439603
""
""
""
""
""
""
""
""
""
0.57022208
""
""
0.61877376
""
""
0.14002419
0.68548185
""
""
""
0.88384837
0.80994344
""
0.52872145
""
""
""
""
""
""
""
""
""
""
0.74276179
""
""
""
0.42719024
0.982566
""
""
""
0.62676537
""
""
""
""
""
0.93573856
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.6296339
""
""
""
""
0.59277815
""
""
0.46147135
0.87949592
""
""
""
""
0.75555187
""
""
""
""
0.83157134
""
0.86414087
0.61937004
0.74391645
0.72254854
0.56956178
0.75659186
""
0.62283432
""
""
""
""
1.0407819
""
0.88763905
0.19366585
0.24780262
""
""
""
""
""
""
""
""
""
""
""
""
""
0.80378699
""
""
""
""
""
0.14569432
0.40589851
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37615341
""
""
0.6861943
""
""
""
""
""
""
""
1.1169274
0.49918669
""
0.73545039
""
""
""
""
0.66978788
1.3225132
""
0.87754381
""
""
0.99621785
0.77527714
""
""
""
""
0.66401482
""
""
0.5132547
""
""
0.54022259
""
""
0.8795191
0.7745865
""
""
""
""
""
0.88172466
""
0.81878364
1.5216703
""
""
""
0.96963423
0.64312798
""
""
""
""
0.99233258
""
""
0.23857784
0.81182039
0.49593329
0.62305504
""
""
""
""
""
""
0.59459823
""
""
""
0.68156189
0.71959257
1.0194061
1.0010964
""
""
""
""
""
""
""
""
""
""
""
1.0416001
""
""
""
0.83428019
""
""
0.8940888
0.33220235
""
""
""
""
""
0.95530254
""
0.41350505
""
0.50148231
0.85600585
0.80262274
0.764956
0.67794549
0.95636284
0.8783375
0.63834691
1.1231782
0.63911933
""
""
""
""
""
0.90459502
""
""
""
0.72747874
""
""
0.76483357
0.46700028
""
0.81675762
0.75945896
""
""
""
""
""
""
""
""
""
""
""
0.70256692
0.85068566
""
0.69712621
""
""
""
""
""
""
""
""
""
""
""
0.91157663
0.93146521
""
0.095063597
""
""
""
0.74749959
""
""
""
""
""
""
""
1.1178451
""
0.74722272
0.38014117
0.65699023
""
0.69041359
0.22258388
""
""
0.5253399
""
""
""
0.56903404
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60323977
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15697177
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32194087
""
""
""
0.91063213
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.77863145
""
""
""
""
""
""
0.37464452
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.23950484
0.66980767
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.87349594
1.1116525
0.48414633
""
""
""
""
0.46934235
""
0.73498166
""
""
""
""
0.93368059
""
0.16784549
""
0.60160816
""
""
0.52057719
0.56395346
0.94152695
""
0.69170314
0.49910933
""
""
0.67326075
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58614498
""
0.36193547
""
""
""
""
""
""
""
""
""
""
""
0.026950257
""
""
0.58473271
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.6072104
0.51870358
0.81885946
""
""
""
""
0.3446463
""
""
0.3736113
""
0.72588193
0.49878806
0.90142453
""
""
""
""
0.66811299
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.435653
""
""
""
""
""
0.71709675
0.93158352
0.81172556
""
0.70245135
""
""
""
0.59412318
""
0.59265679
""
0.9571057
""
""
""
1.0724324
""
""
0.67079115
""
""
0.63498759
""
""
""
""
""
""
""
0.90626276
0.59710902
""
""
""
""
""
""
""
""
0.82651955
""
""
0.81830913
""
0.64566886
""
""
0.64235747
0.11426057
0.95394719
1.1014974
0.66226435
0.8001405
""
""
""
0.77860785
0.75029421
0.69229764
0.58092517
""
""
0.67769796
""
0.65165818
0.76788002
""
""
""
""
0.60323888
""
1.2352391
0.61933267
""
0.5575965
""
""
0.15478618
""
""
""
""
""
""
""
""
0.74832773
