proginc_pooled_male_mean_se
0.0028645352
0.004587194
0.0085504549
0.0029566719
0.0025149889
0.0078041125
0.0021001557
0.006916998
0.0056884941
0.0029374491
0.0034235769
0.0015267675
0.011000794
0.0032228963
0.0039191875
0.00015651957
0.01349006
0.0045931283
0.0092771398
-0.00054882444
0.0019301949
0.0024096987
0.0042955591
0.0044427034
0.0016653882
0.0072835074
0.0037906819
0.0029001995
0.0018176977
0.0001857374
0.0074125477
0.0042052213
0.0020474661
0.0024350327
0.0063407863
0.0028648709
0.0088531803
0.0045979959
-0.00051488198
0.0076055177
0.0029626521
0.0093322694
0.0081443982
0.0013642736
0.0065674596
0.0035730891
0.0015721045
0.0036182676
0.0017676856
0.002596027
0.0029306062
0.0015704203
0.0024861449
-0.0018551532
0.01699722
0.0023093519
0.0031433806
0.0017030857
0.024291212
0.0085772881
0.0052583399
0.002586931
0.0073973229
0.0021587443
0.0064709228
0.0049154721
0.010669768
0.0083774747
0.004262832
0.0071093491
0.0063318592
0.0048859566
0.0033339041
0.0052625379
0.0070779715
0.005603285
0.001630075
0.0064165182
0.00051408901
0.0021281699
0.0051477221
0.0037930268
0.0067302077
0.0069489428
0.0019697493
0.0061449022
0.0067017553
0.0035778731
0.0024807758
0.0030953479
0.0041015972
0.0095845228
0.009240414
0.002894714
0.0035094921
0.015339774
0.0053906394
0.003558859
0.0016918847
0.0030293902
0.0030423333
0.0011621116
0.0018516784
0.0030781825
0.0032150599
0.0017905891
0.0021884143
0.002400365
0.0079258168
0.0041457517
0.0040428499
0.0040909112
0.0019237242
0.0047409157
0.0023961114
0.0018829691
0.0028575463
0.013111012
0.0077655297
0.017153503
0.003445545
0.008594864
0.012735397
0.0047779442
0.007501822
0.0024438179
0.0027801783
0.0067885858
0.011551072
-0.0014471138
0.0011116754
0.0045895139
0.0038393997
0.0069985818
0.0013623619
0.0032078421
0.0024787083
0.0023598026
0.0061964625
0.0053709233
0.0037237869
0.0068833162
0.0076265531
7.3933406e-05
0.0039619757
-0.0014134899
0.0032878839
0.0036531468
0.0089474088
0.0069049359
0.004215851
0.0016304248
0.0033900889
0.0072764377
0.0023062229
0.0025210616
-0.001186978
0.0027512726
0.0066443649
0.0066908756
0.00067474524
0.010936837
0.0034740577
0.0013623977
0.013495836
0.00079174904
0.0066363784
0.0023870256
0.0084208651
0.0030830835
0.001002184
0.0026352205
0.0036777512
0.0025779882
0.0062311338
0.0069479528
0.0025529785
0.0018459228
0.0047019161
0.0046173721
0.0045466409
0.0071680951
0.0017308987
0.007846917
0.0061128018
0.0014558817
0.010399783
0.0037384287
0.0028067813
-0.0020840946
0.0028949524
0.0044989972
0.0018826014
8.1488084e-05
0.00737694
0.0021251724
0.0035875225
0.0030596177
0.0022163894
0.0058557307
0.0023165136
0.0035670793
0.0039242953
0.003668993
0.0027454472
0.0021295827
0.0014953702
0.0055265995
0.0034474253
0.0025248504
0.0034017344
0.0023393906
0.0066705965
0.0075742598
0.0026385775
0.0024218985
0.0026584223
0.0014185125
0.0046019694
0.004024853
0.0058273026
0.0033333877
0.0055396324
0.0066644717
0.0016977742
0.0034188498
0.0028902679
0.0032364426
0.0013283354
0.002596027
0.002496677
0.002928271
-0.0011155506
0.004019076
0.0005188653
0.0070181894
0.013160867
0.004236667
0.018511022
0.008022448
0.0035265835
0.00432911
0.0048272419
0.0025364542
0.0071640704
0.0081776045
0.0041305004
0.0022470935
0.005517948
0.0039109094
0.0015300132
0.0028942071
0.0038243986
0.010349594
0.004653702
0.0050357543
0.0050141541
0.0021033981
0.0046130149
0.0020041657
0.0037781086
0.0022807689
0.0018252976
0.0018820397
0.0024350861
0.00076288555
0.0015598853
0.00086708728
0.0010222172
0.0024087382
0.0029697532
0.0057222308
0.0053034262
0.0044065164
0.016508574
0.0042180866
0.0031912986
0.004280895
0.0073691923
0.00462774
0.0016411452
""
""
0.0010220471
0.0021821025
0.0051231268
0.0035151604
0.0014196825
0.0045810943
0.0063273567
0.0067915809
0.0084121032
0.0053977799
