has_mom_black_female_p25_se
0.0160963
0.031222403
0.018451693
0.010080993
0.0071453401
0.014241309
0.0043871664
0.033364456
0.058294997
0.0068807853
0.0081360964
0.0033829354
""
0.019397508
0.01017372
""
""
0.012985931
""
0.01196715
0.0047721732
0.0045148083
0.0077063884
0.0082357964
0.0036585494
0.013739539
0.0077511794
0.0053408137
0.0029317623
0.012078147
0.0083919838
0.0091011012
0.0033154797
0.0041952562
0.0088644633
0.0062775551
0.011181885
0.010167311
0.014790528
0.013148307
0.0042198082
0.010221433
0.015258495
0.035883136
0.012487352
0.010227003
0.0033350545
0.0092738643
0.0046761958
0.0094287358
0.0069807465
0.0055953204
0.0072145141
0.02295525
0.024636941
0.0050361184
0.01472242
0.037480164
0.026582668
0.0078190882
0.01110031
0.0048207021
0.018763864
0.023844732
0.040056799
0.027451357
""
0.02834405
0.022233089
0.024396773
0.010128031
0.0086885039
0.0069517139
0.0089743929
0.012737108
0.041070782
0.0098571442
0.016365739
0.01759745
0.0030006352
0.0080230329
0.012849483
0.03589071
0.015154183
0.0045299442
0.011442716
0.02059726
0.0076418142
0.0073085465
0.014201924
0.014483881
0.04397434
0.043235265
0.0074201981
0.045759257
""
0.018245103
0.01036937
0.0036361797
0.0073013976
0.0079350928
0.0023885218
0.0049158605
0.0087571219
0.0076670949
0.0039110403
0.0073262639
0.003604112
0.013187219
0.010111121
0.0089344038
0.0067277309
0.0037245499
0.012215547
0.0042640944
0.0051982333
0.0044468981
0.018144514
0.022271944
0.016886665
0.0071354327
0.01207471
0.01071996
0.0086965887
0.011091283
0.0049925349
0.0054569175
0.012071855
0.01189668
0.013388635
0.0019154641
0.009790441
0.010051627
0.017764339
0.016153082
0.011087876
0.006606237
0.0054326449
0.013405642
0.010590938
0.0057857954
0.012471871
0.018285535
0.014919078
0.0072546345
0.014006982
0.0079394411
0.0094744079
0.010546456
0.0099520385
0.024564223
0.0040961336
0.0072775707
0.011983084
0.0059088068
0.0054777917
0.013732178
0.0058156238
0.014608956
0.014264886
0.017685384
0.03947388
0.0094206026
0.0025758627
0.020528464
0.00210583
0.092342876
0.048665836
""
0.013165437
0.0018579395
0.0080220886
0.024200408
0.0088103274
0.018270321
""
0.0072696437
0.0059356131
0.05841881
""
0.10052818
0.059674457
0.0047265361
0.03512682
0.023020584
0.0038146009
0.028788302
0.069376521
0.0067792232
0.10539286
0.023957392
0.0095622819
0.0045283418
0.046693865
0.017350068
0.016372353
0.025114769
0.014237889
0.0062346007
0.058970951
0.0066390028
0.014255773
0.056442276
0.025538804
0.0090142675
0.0070306216
0.0038511483
0.034265663
0.01765085
0.016860489
0.02783595
0.010371106
""
0.074193172
0.0049829842
0.010020761
0.011126183
0.003123471
0.04932031
0.024155153
0.026779329
0.036930159
0.0264534
0.034260705
0.0043007652
0.014738037
0.047730103
0.023964366
0.0047763237
0.0074308515
0.014286844
0.0094775585
""
0.012221422
""
0.019543083
""
0.015435339
""
0.040700629
0.019796666
0.028807154
0.016620772
0.014676141
0.01985714
0.026305869
0.010214934
0.0076731071
0.032681972
0.026056623
0.0040095984
0.018019293
0.054428805
""
0.018537335
0.053306744
0.075187437
0.0095310099
0.046154726
0.015434332
0.031436205
0.013220743
0.010178255
0.007113636
0.0091201598
0.0016944476
0.0084364424
0.0024681757
0.002109366
0.0055424445
0.0064556221
0.014216216
0.022578135
0.061210219
""
""
0.030555319
0.04871035
""
0.028146658
0.0095368493
""
""
0.0045856293
0.020339059
0.076595955
0.0098518226
0.0035390467
0.033786558
""
""
""
""
0.1181502
""
""
""
0.085988574
0.075590424
0.042003255
0.005158077
""
0.064673066
0.039462153
0.083167039
0.038794968
""
0.073585637
0.015435347
""
0.031954274
0.029327195
0.069755621
0.066501208
0.035699569
0.040893566
""
0.049173716
0.060049403
0.048637111
0.034495343
0.012202971
0.057215866
0.054286581
0.10066415
0.016868332
0.0087328749
0.02588997
0.029293742
0.011425935
