black_male_count
""
150.24408
50.579407
""
28.388056
93.68808
45.426308
""
113.91388
87.108452
107.3932
249.00528
165.72292
""
170.43364
""
36.947773
354.33032
""
71.343102
""
70.063187
177.11259
52.057415
""
""
""
""
53.95126
""
""
140.07153
""
83.54953
""
""
""
""
""
93.547745
185.42703
""
""
196.12622
335.20984
170.34464
140.55313
127.86689
150.50192
147.98857
155.37
373.83972
""
55.86628
110.51993
455.92929
""
""
""
""
""
""
""
""
""
180.88939
698.55267
231.50362
150.57901
""
173.62073
118.64578
314.65826
285.55841
38.589607
244.07799
""
206.81134
395.35492
138.47327
267.68045
293.24585
139.6488
97.46257
66.584778
43.268322
87.206467
88.455124
95.711197
""
89.43634
30.110176
51.15464
91.61013
66.752754
""
""
35.6096
61.329746
""
66.862511
""
52.927555
""
""
""
149.74095
223.69168
544.47296
110.04995
182.20561
113.34798
294.1756
43.189018
150.85522
""
""
""
50.698208
""
""
196.56461
73.504128
""
""
""
""
88.755928
""
54.688068
377.75073
193.74162
86.656197
206.2399
104.53522
""
297.20447
99.78109
422.15115
109.65902
257.88254
123.57769
174.83643
156.93657
""
""
""
""
56.764114
""
""
""
""
48.507984
60.385498
198.013
""
""
""
80.949059
112.28008
19.589787
19.099356
135.59398
289.82181
102.24902
54.405563
207.61075
""
67.241768
114.81213
86.127846
54.289112
71.857338
106.13758
""
""
""
46.182056
175.15349
72.069656
213.49377
99.364532
354.4411
369.18387
""
176.77687
""
""
77.345108
""
149.61276
87.686409
""
""
""
""
125.73798
""
""
53.529716
98.914017
""
106.99536
103.5956
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
42.690216
""
""
136.33823
""
""
""
""
61.831635
321.91577
124.78177
175.18459
58.614006
153.02295
44.553799
53.401596
136.13789
334.68069
102.92622
107.41473
209.9509
404.52396
515.85706
383.33643
""
58.292645
232.9321
362.91989
145.75348
133.0
295.72137
817.5824
""
""
""
""
""
""
""
""
""
""
""
""
""
""
78.0
50.387012
""
284.15509
97.700813
189.05632
""
22.301336
294.89755
37.644157
""
128.11456
