lpov_nbh_other_male_mean
0.62498021
0.43301579
""
""
0.20039904
""
""
0.3499788
""
""
""
""
""
""
""
0.29072839
0.31606838
""
""
""
""
0.1641684
0.3322781
0.37438646
0.1685127
0.42428994
0.11765732
0.3699646
""
""
""
""
""
""
0.26093486
0.16886592
0.4838089
""
0.44601491
0.20504881
0.34633198
0.4791173
""
""
0.53915328
""
""
0.38150218
0.28387994
""
0.41167927
0.422124
""
""
""
""
0.49448848
0.30634409
0.59299099
""
0.51695436
""
0.38428426
0.22113472
""
""
""
""
""
0.61540461
0.34729984
""
""
""
0.55432647
""
""
0.72908551
0.47397104
0.3729018
0.53714341
""
""
0.61037576
0.66106564
""
""
""
0.15327722
0.57213444
""
""
""
""
""
""
0.28825134
0.52892441
0.38483521
0.48608413
""
""
""
0.47155035
0.46743485
0.33148006
0.43785399
0.33734754
""
0.38490158
0.32884434
""
""
0.27714932
0.32268962
0.19028786
""
""
""
""
""
""
""
""
""
""
0.38289782
0.12640713
0.46704182
""
""
""
""
0.33742949
""
""
0.27488303
""
""
0.22292641
0.27369389
""
0.23910509
""
""
0.32767642
""
""
""
""
""
""
""
0.45167637
""
""
0.40821737
0.20034844
""
""
""
""
""
""
""
""
""
0.019551383
0.1359023
""
0.36395511
""
""
0.38781539
""
""
0.27885717
""
""
""
0.30255708
""
0.2355248
0.27907899
""
""
0.57993495
""
0.37523004
0.41956571
0.46957728
0.32480755
0.61161029
0.30056977
0.55635065
0.38778839
0.28703254
0.20240667
0.32779574
0.63009614
0.39875308
0.44068551
0.3834734
0.36920285
0.53884125
0.31807446
0.63400728
0.22157851
0.28100657
0.33554569
""
""
0.47561011
0.55602425
0.62634534
0.59076595
0.61235833
""
0.4982779
0.47028369
0.62397945
0.5060001
0.5422439
0.55231822
0.4410947
0.56408733
0.64169443
0.53882235
0.59952676
0.46022359
0.31452656
""
0.18124041
0.56215465
0.49009565
0.40022027
0.47487918
0.27521932
""
0.2787548
0.49829844
0.65053099
0.47114581
0.37335268
0.45105836
""
0.56445533
""
""
""
0.51468295
0.65201253
""
""
""
""
""
""
""
0.050319489
0.37558627
""
0.69636458
""
""
0.53369308
0.48383334
0.43297151
""
""
""
""
""
""
0.60831231
""
""
""
0.36021185
0.49593696
""
""
""
0.44856226
""
""
0.3187972
0.45310393
0.42338911
""
""
0.46245632
""
""
""
0.38762313
""
""
""
""
""
""
""
""
0.63452458
""
0.58545607
""
0.56346667
0.60383046
0.66815883
0.68739825
0.57507217
0.67149532
0.61464888
0.49681729
0.41067168
0.5638212
0.59230161
0.49367037
0.33458701
""
0.42044625
""
0.52013052
0.44729799
""
0.42388397
0.29370394
0.56575102
0.44926792
0.23735011
""
""
0.47729141
0.36612803
0.49079862
""
0.20599452
""
""
""
""
""
""
0.33227676
0.3109507
0.45954892
""
0.40404633
0.32689843
""
""
0.3677839
0.45056137
0.40812606
0.19569886
""
""
0.40794098
0.34114298
0.42471945
0.38168353
0.59626114
0.49850231
0.53042221
0.16078115
0.45132235
0.46452555
0.45725697
0.36464983
0.43604112
0.37727603
0.18903297
0.5597136
0.42629832
0.41045785
0.45686457
0.52678633
0.1771604
0.070596844
""
""
0.40792188
""
0.2709806
""
""
""
""
""
""
""
0.41123378
0.26556143
""
""
0.30650604
""
""
""
0.34373021
0.23270714
""
""
""
0.37971401
""
0.30741581
0.44606617
""
0.48925787
0.3589386
""
0.68968624
0.36694133
""
0.47186729
""
0.55733955
0.31900808
""
0.5447405
""
0.5681746
""
""
""
""
""
0.38065231
""
""
0.28317013
0.43373549
""
""
0.36511216
""
""
""
""
0.65343028
0.27324846
0.353365
""
0.44270983
""
""
0.5838722
0.26872993
""
""
0.57499874
""
0.38496527
""
""
""
""
""
0.58776075
0.54450697
""
""
""
""
""
""
""
""
""
""
""
0.37715602
0.33568266
""
""
0.40892875
""
""
""
""
""
""
""
""
""
""
""
""
""
0.34601578
0.45677385
0.69752073
""
0.41093096
0.32644832
""
""
""
""
""
""
""
""
""
0.34684917
0.49431202
""
""
""
0.25571382
""
""
""
""
""
""
""
""
""
0.13386571
0.13429682
""
""
""
0.45923975
""
""
""
""
0.40367606
0.44449037
0.2883558
""
""
""
""
""
""
0.14138681
""
""
""
""
0.55848688
0.6319102
0.63999468
0.65626371
0.46983206
""
0.47769615
""
""
0.44707161
""
""
0.27874339
0.45523652
""
""
""
0.33122653
""
0.28817689
""
""
""
0.3880465
""
""
0.45794186
""
""
""
""
0.42616707
0.43499565
""
""
""
""
0.32822698
0.54862571
""
""
0.27986795
""
""
""
0.41233927
""
""
0.62720257
""
""
0.76855254
""
0.33577463
""
""
""
0.49754739
""
""
""
0.6989857
0.45707324
0.51335716
""
""
0.57458639
""
""
0.68932939
""
""
""
""
""
""
""
""
""
0.84617627
""
""
""
""
0.45172107
""
0.24445003
""
0.47203881
0.52530193
""
""
0.67786735
0.46509916
0.70018607
0.25295237
0.59471661
0.57345402
""
0.33968228
""
""
""
0.65338117
0.43535408
0.48536229
0.43216136
0.4829846
""
""
""
""
""
""
""
""
0.34090042
""
0.65465045
0.4043825
""
""
""
""
""
""
""
""
0.3949329
0.49586573
""
0.46005303
""
""
""
""
0.41399363
0.64150488
""
0.21072896
""
0.29147601
""
""
""
0.33939785
0.57337672
0.34019387
0.52480048
""
""
0.38346323
0.33003685
""
""
0.46354207
""
""
""
0.38393095
""
""
""
""
0.49647978
""
""
0.2887193
""
0.3349072
""
0.4314746
""
""
""
""
0.51821518
""
0.55993754
0.57479382
""
0.58552116
""
0.42654288
""
""
""
""
0.18376292
""
0.56961769
""
0.62230802
""
0.45672348
0.37719715
0.18957663
0.26064146
0.46354422
0.51373607
""
0.26953906
0.31273314
0.22393626
0.55990875
""
0.60729533
""
""
""
""
""
""
0.55028367
""
""
0.50451076
""
""
""
0.37486166
""
0.46811283
""
""
0.26480076
""
""
0.47737718
""
""
0.40583581
""
0.33074209
0.47871658
""
0.65900296
""
0.27993697
""
""
""
""
""
""
""
""
""
0.53274983
""
""
""
""
""
""
""
""
""
0.60962766
""
""
""
""
""
0.61388266
""
0.68352306
""
""
""
0.2651296
""
0.70201516
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47736654
""
0.45056757
""
""
""
0.46609306
0.53122842
""
""
""
""
""
""
0.20450491
""
""
""
""
""
0.36632407
""
""
""
""
""
""
0.50201368
0.52224416
""
""
""
0.35282585
""
""
0.43201175
""
""
""
""
""
0.56237376
""
""
0.45561704
""
""
0.44265381
""
""
""
""
0.37694004
""
0.39753842
""
""
0.36560279
""
""
0.20972602
""
""
""
""
""
""
0.31231409
0.31606245
""
0.35120344
""
0.34675127
""
""
""
""
0.29836255
0.42706856
0.539262
0.49489129
""
""
""
""
""
""
""
""
0.65003633
""
""
""
""
""
0.5437547
""
""
""
0.30152291
""
0.54397857
""
""
""
0.32047945
0.59578639
""
""
""
0.55022407
""
0.44790804
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.26276773
""
""
0.39958757
""
""
""
0.33714476
""
0.50041938
0.13827552
0.37144569
""
""
""
""
""
""
0.45957077
""
""
""
""
""
""
""
""
0.37332699
""
""
