has_dad_asian_female_mean
0.90018994
0.85846382
""
0.8953616
0.9141261
0.89090371
0.83451366
""
""
0.89915603
0.88325638
0.88949323
""
0.89288276
0.89792913
""
""
0.90044111
""
""
0.82651401
0.89697498
0.90504551
0.97817475
0.90629905
""
0.89703012
0.87182045
0.92755663
0.81181544
0.89503223
0.9012233
0.91880065
0.93828094
0.85637283
0.86750084
""
0.86538184
""
""
0.871463
""
""
""
""
0.85705054
0.92057598
0.95047051
0.91853464
0.88841379
0.93935341
0.89351392
0.96186137
""
""
0.88492447
0.87600124
""
""
0.85309196
0.92071837
0.8378275
""
0.91231233
""
0.99849123
""
""
""
""
0.95233309
0.83617556
0.91817057
0.86316431
""
""
0.88814038
""
""
0.85758638
0.76380587
0.89384931
""
0.78935146
0.87158608
0.87460142
0.84241599
0.92579836
0.95247257
0.88566893
0.91879898
""
0.84088713
0.92292929
""
""
0.82481849
0.92234159
0.8693803
0.91137779
0.90931123
0.87086821
0.88918769
0.84685892
0.92107075
0.89978564
0.90870833
0.88170689
0.81412685
0.90307891
0.91963685
0.92968655
0.87496269
""
0.92316395
0.85449469
0.96018487
""
""
""
0.8723008
0.8619523
0.86727333
0.95622152
0.7521593
0.84850442
0.88492519
0.89683068
0.90993536
0.88939357
0.88958168
0.8673138
0.87801158
0.81897014
0.81415737
0.79142779
0.88077116
0.86748755
""
0.95507002
0.9244529
0.8273626
""
0.87812221
0.96398586
""
0.89258128
0.78571713
0.91067535
0.86362869
""
0.89009118
0.94448251
""
0.89362091
0.84486526
""
0.90518272
""
0.95042199
""
""
0.91822726
0.92159647
""
0.89323348
0.73707175
0.83045864
""
0.91464299
0.91562998
0.92068362
0.82008779
0.90075076
0.9494164
0.99768984
0.89090836
0.89118516
0.91528738
0.94620496
1.0025424
0.81385148
0.9046343
0.84872931
0.52951521
0.91581571
""
0.94945115
0.94074005
""
0.89853132
0.93511844
0.90188611
""
""
0.90685064
0.91466671
0.89222008
0.91093522
0.91314757
0.8886497
0.90170312
0.88993067
0.8731916
0.86170495
0.93179536
0.89298034
0.96979183
0.84050345
0.87595057
0.93902171
0.92686844
""
""
0.93623114
0.87035018
0.9244948
0.90853417
0.95957327
0.89597148
0.87820446
0.92144752
0.91900939
0.93527091
0.89588505
0.89037514
0.91871119
0.92257047
0.9160049
0.89307356
0.89866823
0.86385238
""
0.92097181
""
1.0002798
""
0.91395676
""
0.93457335
0.98882234
0.89699769
0.99641383
0.87457538
0.90819961
0.92840427
0.91521955
0.87634468
0.97988325
0.88896465
0.9083668
0.94502962
0.93922818
""
0.93665332
0.98992193
0.91906041
0.91809124
0.9448961
0.91846299
0.92121053
0.92707413
0.92242712
0.89935511
0.90186024
0.89824587
0.944166
0.92171156
0.90462971
0.91365635
0.88846719
0.88956457
""
0.87190253
""
""
0.84701407
0.79289544
""
0.87149417
0.89042521
""
""
0.88456714
0.88792342
0.92494994
0.87942207
0.90224713
0.89126706
""
""
""
0.84586555
0.93019521
0.9700681
0.99367136
""
0.93393826
0.87289268
0.85720408
0.88485223
""
0.98071903
0.92783862
0.87698233
0.90810096
0.9802537
0.86317337
0.91179132
""
0.91138399
0.92436135
0.9429481
0.9270255
0.9009043
0.85460109
0.99767447
0.91544259
0.90953749
0.87535846
0.88486105
0.88885176
0.92233229
0.94923323
0.97562581
0.96959281
0.91819674
0.91712338
0.83205551
0.88292122
0.90045029
0.89838153
0.89445657
0.90849978
0.98176587
0.91513389
0.88697684
0.96965271
0.99085784
0.89896679
""
0.83097678
0.86906719
0.89604378
0.88863754
""
""
""
""
""
0.90546513
0.86796945
0.84553981
""
0.9077909
0.90014219
""
0.97563106
""
0.91638041
0.79084855
""
0.90239501
""
""
""
""
""
""
""
""
""
0.83438665
""
""
""
""
""
""
0.95317692
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.88893551
""
""
""
""
""
""
0.90475392
""
""
0.93253994
0.94934541
""
""
""
0.98638976
0.88015252
""
""
""
""
""
""
""
""
""
""
""
""
0.94704914
0.92904788
0.89011407
0.86160934
""
""
0.83851391
0.93428475
0.89953882
""
""
""
0.89364016
""
""
""
""
""
0.84984761
""
""
""
""
0.77261418
""
0.8921786
0.80463266
""
0.87126058
""
""
0.92530555
""
""
""
""
""
""
0.86211073
""
""
0.82574224
""
""
""
""
""
""
""
""
""
""
""
""
0.99502707
""
""
0.91782272
0.89336926
""
""
0.80809057
""
""
""
""
""
""
""
""
0.88499022
""
""
0.91110814
0.92019957
0.88088775
0.97290826
0.8306343
""
0.83944702
0.93226546
0.79179436
0.88691598
0.91011161
0.90199685
""
""
0.89194071
""
0.92862892
0.83746123
0.89832401
""
0.91734743
0.89809656
0.98408842
0.81386834
0.81956732
0.91209143
""
""
0.91078919
0.88077658
0.95114028
""
""
""
0.88317668
""
""
0.89759654
0.90162683
""
0.87591541
""
""
""
""
""
0.91241026
""
""
0.90466106
""
""
1.0068142
0.97768337
""
""
0.89441311
""
0.89441687
""
0.92376298
""
0.86185139
""
""
""
""
""
0.82037055
0.83452255
0.88942981
0.96939164
0.89712799
0.91005009
0.92691624
0.94654596
0.81816709
0.92974609
""
""
""
""
""
""
""
""
0.84354299
""
""
0.86714274
""
""
""
""
""
0.92194629
""
0.94209439
0.88843977
0.89989412
0.82392842
0.94645983
0.87170547
0.95919257
0.94529498
0.89191949
""
1.0009676
""
0.80772024
0.88504887
""
0.9184649
0.95743406
""
""
0.84794474
""
""
""
""
""
0.8742907
0.95169449
""
0.92057681
""
""
""
0.92618126
""
""
0.87330079
""
""
""
""
""
""
""
""
0.96906167
""
""
""
""
""
""
""
0.85067677
0.95077467
""
""
""
""
0.88892603
0.8722465
0.87653148
""
0.9242031
""
""
""
0.85800946
""
0.88240737
""
0.90509969
0.86031634
""
0.91016412
0.82788575
""
0.89473951
0.88819218
0.83290774
""
0.88959301
0.96123862
""
0.91223019
""
""
""
""
0.92651612
0.88719392
0.87724811
0.95752162
""
""
""
""
""
0.97260094
0.93433088
""
""
0.90843159
0.85996324
0.78791881
0.93645686
0.90030676
0.92293847
0.868689
0.91545206
0.93379492
0.89287412
0.88494343
0.93314612
""
""
0.84237361
0.91081011
0.88497657
0.83166695
""
""
0.89673185
0.90707892
0.87764043
0.87833214
0.88515109
0.96729779
0.84544766
0.91583949
0.89822495
0.92944944
0.88028824
0.88242161
0.96772742
0.90993667
0.93857205
0.91475827
0.9022553
0.924761
""
0.94321102
""
""
""
0.8491199
0.89248717
0.88458765
