work_32_black_pooled_p100
0.83511806
0.83606184
0.60772133
0.84348935
0.84356481
0.85810196
0.83046603
0.79456192
0.66532713
0.87751436
0.82910341
0.82687008
0.8827405
0.81624877
0.84238315
0.76445407
1.2073421
0.82970208
0.9438014
0.8815521
0.85273552
0.84309858
0.8352679
0.8453123
0.84256738
0.83717138
0.83334333
0.84797323
0.83966428
0.85989767
0.87159675
0.85414016
0.85354143
0.85272944
0.87352055
0.82810372
0.86839187
0.87898231
0.89736015
0.79965174
0.84660339
0.85532129
0.82650596
0.88943696
0.82755822
0.853387
0.84200752
0.83406872
0.85585701
0.84799016
0.85528785
0.85057169
0.84559637
0.78439844
0.84868306
0.85085571
0.86748683
0.8399412
0.78904086
0.87614119
0.81761575
0.85288709
0.82227844
0.85319495
0.87005001
0.80687863
""
0.84484458
0.86378467
0.75327021
0.83022404
0.88076091
0.82360995
0.85022837
0.86934453
0.97097051
0.88571239
0.81932324
0.87064612
0.8373639
0.81666267
0.86013377
0.92634141
0.8252328
0.85172075
0.8597787
0.80740064
0.83313304
0.83260763
0.840985
0.8357811
0.83087248
0.78289801
0.8562941
0.91598433
""
0.84395111
0.87092
0.81387693
0.81421071
0.82473445
0.81172335
0.80375665
0.82619709
0.84041303
0.8146348
0.8123492
0.83303559
0.81237388
0.84727591
0.82439399
0.8691557
0.86167198
0.83468032
0.85249263
0.86344075
0.84376776
0.85302579
0.86601764
0.79939795
0.83318692
0.83476961
0.85454994
0.84397101
0.84764415
0.83376986
0.8369934
0.80992442
0.82543105
0.85699236
0.80709398
0.87153006
0.84951878
0.81413174
0.84580785
0.83714223
0.84829921
0.8583622
0.81817746
0.86547834
0.82578993
0.79305637
0.86020744
0.8161456
0.82667178
0.84328026
0.85121113
0.84891391
0.82106769
0.83554715
0.82979029
0.84126401
0.83496672
0.840873
0.83644974
0.83650917
0.84517205
0.84838808
0.87036163
0.75092024
0.8015182
0.87058109
0.84321338
0.82024014
0.82660973
0.83156306
0.72980058
0.92656988
0.90380597
0.81425983
0.78586203
0.83016688
0.63166612
0.79422963
0.83075088
0.95708954
0.81195676
0.82365006
0.79398495
0.80308986
0.69398552
0.74672675
0.82545871
0.78641248
0.86097473
0.83644694
0.86317712
0.87611336
0.86679745
1.0118771
0.87073785
0.88125461
0.85084093
1.009874
0.8969748
0.89479381
0.86352754
0.82035214
0.81058311
0.78612185
0.85553187
0.81343502
0.72877198
0.84402472
0.80315608
0.83067274
0.8358947
0.90191555
0.82937253
0.84305847
0.90020806
0.88628757
1.0044746
0.80906016
0.81073308
0.8323617
0.81203139
0.81075501
0.81301224
0.90204775
0.83951056
0.87176323
0.82827425
0.83179808
0.84392959
0.82200557
0.85912097
0.79987657
0.82846767
0.80864161
0.79110092
0.85720599
0.8332507
0.87973458
""
0.79193103
0.92195588
0.86161029
""
0.66270256
0.81340688
0.77465969
0.86178368
0.81906325
0.84526199
0.8412208
0.84530425
0.82651991
0.7483061
0.81613088
0.82800418
0.79975152
0.78402478
""
0.85566628
0.87582326
0.83397877
0.8338595
0.82176924
0.82077318
0.82925755
0.81406051
0.81361443
0.83425057
0.81282997
0.80609375
0.82444155
0.82766938
0.81527716
0.83498555
0.86677146
0.85585636
0.90368271
0.83720458
""
0.85898983
0.8188858
0.81771481
0.37389743
0.83101386
0.83426458
0.3914336
""
0.84297216
0.80128551
0.77951044
0.84623623
0.83285505
0.83920014
""
1.012895
""
1.0329164
0.6986658
""
0.9982577
""
0.75578779
0.83780968
0.90311718
0.84773272
0.98398322
0.70874161
0.75813639
1.0216986
0.96915913
0.71638548
0.75301564
0.83818507
""
0.8853839
0.82703847
0.88410628
0.79877484
0.86083508
0.8556872
0.67169023
0.80025566
0.89292049
0.86712521
0.64289838
0.84502524
0.85057956
0.85497659
0.6281082
0.84071541
0.8453815
0.84010553
0.90802819
0.81500381
0.69876373
0.85986072
0.79992747
0.83706802
0.80951637
0.79910523
0.7957679
0.92033094
0.83899271
0.83843422
0.89808589
0.91460419
0.83165967
0.79617411
0.84505427
""
1.0173428
1.096176
0.90137231
0.77622056
0.81789726
0.85727179
0.92223489
0.87422162
0.80434215
0.8405785
0.79104537
0.84784389
0.87140632
0.84651607
0.80552924
""
0.74086839
""
""
0.85092723
0.84305334
0.44176611
""
""
""
0.88961917
0.95465988
""
""
""
""
""
""
0.84794062
""
""
""
""
""
""
""
""
""
""
""
""
""
0.91090578
""
0.90529525
0.59960526
""
""
""
""
""
0.79647332
""
""
0.95445693
0.85021508
""
""
""
0.94668835
0.303565
""
""
""
""
1.0085855
""
""
""
""
""
""
""
0.84070206
0.84150887
0.87889659
0.61988693
0.95387787
0.78022462
0.6635136
0.88426292
0.87021816
1.0747836
""
1.0194423
0.84156364
""
""
""
""
0.38572732
0.89779288
""
""
0.85273486
0.96781868
0.95714331
""
0.95139635
0.84886062
""
0.83847958
""
0.82501483
0.84918988
""
""
""
""
""
0.90421349
0.84056187
""
""
0.7562266
""
""
""
""
""
""
""
""
""
""
""
""
0.81808549
""
0.67708158
0.84638602
0.82882291
""
""
0.70749754
0.8404603
0.89473397
0.81798017
""
""
""
""
""
0.83236319
0.84774214
""
0.8935222
0.84001678
0.83697718
0.9368161
0.83409369
0.8319698
0.7908271
0.86491013
0.86620176
0.84376287
0.89701498
0.83531207
""
""
0.84718764
0.99716866
0.81787527
0.85099792
0.77817702
0.88800752
0.92429233
0.88882595
0.80492514
0.80421412
0.83087468
0.82707751
0.81416017
""
0.90238917
0.82804328
0.84877992
""
0.52016819
""
0.81958461
""
0.79977793
0.89035708
0.83585209
0.81709868
0.81925768
0.76090723
1.0439986
1.0401325
""
0.74422044
0.68332559
""
""
0.78700656
""
""
0.78770953
