coll_pooled_pooled_mean
0.30199605
0.37889394
0.28082702
0.21798016
0.22826323
0.19196492
0.25190639
0.32627329
0.23020396
0.22332326
0.28191763
0.2460923
0.33245078
0.19371578
0.31497961
0.36063015
0.32587314
0.234384
0.25270334
0.21933778
0.22636062
0.24533774
0.29759994
0.28829157
0.25964314
0.30011317
0.25359493
0.29933771
0.26235223
0.28209266
0.25757897
0.24699628
0.19260016
0.23804329
0.29379267
0.21000132
0.36750263
0.26245427
0.38144773
0.26704392
0.42396846
0.27457887
0.18387771
0.19479181
0.40603387
0.35679823
0.25443593
0.29570827
0.30238312
0.2621578
0.35117805
0.32433167
0.31112504
0.26269531
0.24231559
0.2485417
0.24200659
0.26439199
0.48966604
0.14266665
0.27223527
0.34118474
0.31395894
0.25167495
0.22898914
0.22524893
0.28937823
0.11704122
0.098773219
0.35900214
0.028321814
""
""
0.03903963
0.33045354
""
0.25273675
0.40229604
0.3651033
0.27642855
0.25196016
0.022331145
0.10533088
0.26069719
0.053866122
0.035386685
0.01719901
0.28412142
0.18076913
0.24477959
""
0.25902358
0.20919375
""
""
0.044287462
0.14018176
0.27176392
0.34430718
0.26196578
0.1683321
0.17603074
0.19460157
0.33208418
0.19581065
0.20170726
0.31356791
0.19606213
0.25982475
0.3114495
0.22531375
0.32279083
0.289215
0.28038257
0.2846401
0.24871291
0.2394596
0.17714044
0.20049725
0.28743696
0.40405262
0.24888733
0.24295306
0.24653439
0.44001359
0.26350281
0.29909882
0.21736678
0.23328136
0.24446997
0.24100393
0.34193462
0.36442208
0.33571118
0.23848374
0.13353799
0.31478918
0.17879447
0.2320651
0.28228599
0.26163027
0.26807234
0.27194765
0.21178752
0.22469516
0.29838967
0.2128583
0.14454432
0.18896507
0.22726944
0.19752558
0.21019261
0.23542184
0.29376012
0.18977907
0.15819962
0.22905961
0.25694636
0.24880782
0.21515475
0.19308782
0.18373728
0.28924116
0.16687725
0.22358525
0.20511219
0.20700906
0.25642461
0.30481395
0.31560332
0.37759677
0.24371538
0.19595347
0.28256419
0.17797153
0.28332695
0.31542748
0.28136474
0.14780837
0.25888047
0.30769557
0.21784595
0.30663201
0.28722844
0.17205189
0.33534196
0.45097512
""
0.32009166
0.3125287
0.26467782
0.27846414
0.47264138
0.23425913
0.39210343
0.28537416
0.22124828
0.34294537
0.25120535
0.35757685
0.25514317
0.22833331
0.277493
0.26964778
0.34509915
0.21027428
0.64174491
0.32505053
0.34574297
0.23945273
0.33140892
0.25759009
0.29958358
0.38318369
0.42656472
0.44199634
0.40707445
0.27290681
0.25956658
0.33208272
0.2910217
0.27416405
0.37816593
0.54100329
0.28058031
0.37260163
0.49907112
0.38059056
