kir_natam_female_mean
0.35973939
0.28937763
""
0.33302128
0.36422011
""
0.35264307
""
""
0.29680982
0.38634607
0.38244942
""
0.41310522
0.37585938
""
0.44478253
0.36855173
""
0.36310062
0.31947145
0.3548398
0.41999409
0.34329966
0.3874419
0.40721244
0.36074594
0.34783831
0.36061227
""
""
0.41306826
0.42400327
0.43024153
0.43442544
0.3345013
0.33659357
""
""
""
0.37344024
""
""
""
""
""
0.34610397
0.32253113
0.3812283
0.36410931
0.37318403
0.32603529
0.37617445
""
""
0.4238098
""
0.35808182
""
""
""
0.34571576
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37180722
""
""
""
0.40497985
0.40602356
""
""
0.32368708
0.44691601
0.38616064
0.34069201
""
""
0.27924779
""
""
0.27637839
0.34701791
0.3832165
0.34056038
0.41408965
0.47284254
0.57943714
0.42879421
0.40596491
0.39674452
0.3543672
0.35903028
0.31176555
0.40024751
0.40198755
0.42710409
0.37558642
""
0.39928514
0.3806355
0.32569641
""
""
""
0.36431038
""
""
0.27077442
""
0.41923547
0.45649853
""
""
""
0.41359851
""
""
""
0.33724254
""
0.38951525
0.3492631
""
""
0.41838571
0.40922111
""
""
""
""
0.4234466
0.32922754
""
""
0.49892634
0.37330812
0.31455681
""
0.39021966
0.35221615
0.48788929
0.37026197
""
""
""
""
0.48985189
0.39231828
""
0.51387292
0.40821168
0.33023193
0.41139877
0.39267841
0.40314817
0.45462856
0.66549373
0.39034754
0.31743264
0.38163695
0.45217663
0.39690858
0.39149889
0.43227708
0.34056914
0.46946007
0.32542899
""
""
0.40802568
""
""
0.38243994
""
""
0.34590435
0.3123357
""
""
""
0.37865517
""
0.31414205
""
0.35434392
0.34813169
0.22342737
0.38566563
0.2609483
0.4346149
0.40241399
""
0.41879234
0.43903345
""
0.32486793
""
""
0.30736724
0.3487474
0.33300015
0.44320512
""
0.4060221
""
""
0.39518178
""
0.3786402
0.28531367
""
""
0.40591022
0.38905084
0.33417627
0.34461957
""
""
""
""
""
0.44040135
""
""
""
""
0.26123494
0.37507829
""
""
""
0.35569882
""
""
0.41575843
0.44482887
0.43930808
""
0.40930167
0.3237929
""
0.3607491
""
0.36085603
""
0.39670059
0.37201402
0.38264567
0.37054908
0.4271028
0.41824105
0.46259034
0.41802788
0.43201002
0.41291347
""
""
0.3828446
0.29009262
0.39182413
0.37996468
0.39772907
""
0.45519704
0.36793375
""
""
0.44563782
0.41308743
""
0.43823937
0.44484749
""
0.37675327
0.28865358
""
0.4809159
0.40422556
0.29544842
""
""
0.42966828
""
0.37774131
0.38475591
0.39170006
0.32665181
0.50979966
""
""
""
0.4250631
""
""
""
0.43260333
""
0.41106308
0.42661759
0.38151637
0.39392889
0.37726691
0.38527256
0.39189807
""
0.41799608
""
""
""
""
0.38798517
""
""
0.39620405
""
0.38210395
0.39007151
0.39162946
""
0.43368956
0.36919701
0.37413156
""
0.41111249
""
""
""
0.41636708
0.3952328
""
0.46705887
0.38532832
""
""
""
""
0.37137979
""
""
0.28579736
""
""
""
""
0.26101074
""
0.35368153
""
""
""
""
""
""
""
""
""
0.29886496
""
""
""
0.29793376
""
0.37892282
0.37151888
""
""
""
""
""
""
0.33252835
""
0.30031103
""
0.39727864
0.33313537
0.36900586
0.33651507
""
0.30124944
0.28575858
""
0.34804824
0.24203221
0.34145921
0.39660087
0.34807238
""
""
0.34630045
0.35065201
""
0.39546576
""
0.32695886
""
""
""
""
0.32508022
0.33417594
0.24674283
""
0.36551839
0.32576361
""
0.35181645
""
0.31779948
""
""
""
""
""
""
""
0.37214535
""
""
""
0.30365199
0.29509723
0.33653829
""
0.33582103
0.3215614
0.42573726
""
0.34467137
0.40545258
""
""
""
""
0.30007049
0.29528725
0.32400909
""
""
0.37856555
""
""
""
""
""
""
0.40206793
""
""
0.43926293
""
""
""
""
""
""
""
""
""
""
""
""
0.34709409
""
""
0.42253748
0.37590885
""
""
""
""
0.3174257
""
""
""
""
""
""
""
0.37253079
""
0.36886007
0.38536975
0.38180155
""
0.37051067
""
""
0.40725687
""
0.40501484
0.32315442
""
""
""
0.37768024
""
0.31270358
0.36761227
0.4037461
0.42531914
0.37839803
0.39520052
0.40066221
0.37735808
0.39538768
0.40603277
0.37638676
0.36838156
0.37357786
0.39892411
0.35256088
""
""
""
0.36071855
""
""
0.43451285
0.28837481
""
0.43783838
0.3676405
""
""
""
""
0.41688371
""
""
""
""
""
""
""
""
""
0.4432196
""
0.39224604
""
""
""
0.4881548
""
""
""
""
""
""
0.43168685
0.46398571
""
