comcoll_pooled_female_mean
0.47611785
0.38133022
0.42726505
0.4949607
0.54698586
0.46892607
0.50275898
0.46387088
0.50363123
0.48513407
0.43554959
0.52234471
0.51487172
0.49830997
0.48356664
0.46248049
0.46871978
0.5507217
0.46670681
0.37953737
0.46006557
0.46748137
0.55944264
0.47633725
0.60744745
0.42081594
0.52400434
0.50835222
0.49453887
0.49452996
0.50760329
0.55426759
0.55044585
0.53903544
0.45700714
0.47004369
0.44013616
0.48181784
0.35399631
0.42086801
0.52094334
0.4720304
0.51244682
0.45694882
0.5365786
0.45482153
0.50668722
0.40032628
0.50810683
0.40455323
0.43334448
0.46461609
0.37359297
0.25435883
0.55522144
0.41352174
0.43744835
0.37747133
0.36775994
0.43969145
0.45297417
0.47204554
0.44803539
0.40800956
0.437787
0.49361333
0.39245924
0.4799946
0.46103933
0.42572841
0.39773864
0.45231593
0.4202255
0.45171979
0.39279431
0.41755176
0.45846355
0.42876545
0.47758842
0.4446044
0.39265722
0.50329506
0.45223865
0.43497849
0.49920079
0.44353059
0.34119445
0.44166836
0.50189251
0.44352129
0.4379347
0.37138239
0.36672622
0.45907822
0.39820775
0.34956822
0.39818314
0.38226244
0.48967201
0.41676095
0.49855712
0.54886848
0.52336228
0.48967674
0.56330144
0.52934498
0.47904581
0.47350553
0.42228961
0.42582384
0.5722416
0.40315095
0.53424227
0.45934695
0.49873289
0.50794888
0.48620725
0.3352848
0.40369308
0.42679891
0.45711181
0.4236376
0.42804229
0.4096925
0.41621602
0.45684084
0.46538082
0.45707288
0.37765583
0.38379714
0.56036878
0.40337697
0.51500922
0.38711053
0.45561641
0.44094306
0.42657536
0.41456348
0.41498813
0.48805133
0.55056679
0.45314232
0.38546738
0.46507058
0.40168184
0.39736485
0.45845333
0.4738116
0.49129224
0.4995954
0.42929861
0.50833315
0.44405374
0.39852896
0.50257903
0.45543039
0.44197109
0.43083504
0.38240835
0.52361643
0.44595227
0.42783394
0.53869605
0.55363154
0.46111089
0.63473713
0.57848465
0.52641177
0.41433039
0.45962954
0.5460372
0.57205981
0.44081381
0.52480316
0.43918774
0.49605265
0.50053275
0.49657282
0.48764813
0.46198198
0.476704
0.44373369
0.49548867
0.43345374
0.39495033
0.55686992
0.4800725
0.50079191
0.5489732
0.37992349
0.48648819
0.42880741
0.53103405
0.41778195
0.52532846
0.5155406
0.51753712
0.56383729
0.53277493
0.51485485
0.50562823
0.39309841
0.42450273
0.45791227
0.44489208
0.52858031
0.52677482
0.46835598
0.4666546
0.50566316
0.47916368
0.54668933
0.56562084
0.56849051
0.53679705
0.48649278
0.50902784
0.56518734
0.50528085
0.46544617
0.57078958
0.57584524
0.44263905
0.53181207
0.5153923
0.46938726
0.53474158
0.55034298
0.64822072
0.53644937
0.54860723
0.56354636
0.49411285
0.54066408
0.52006
0.50714231
0.49078634
0.53810078
0.41791368
0.42065498
0.49614644
0.48452529
0.4494395
0.47541478
0.48812336
0.52475125
0.52917534
0.62276202
0.5743953
0.6088649
0.6425184
0.56108898
0.49683964
0.57053304
0.57243675
0.56266075
0.53730291
0.66443968
0.50632375
0.57802558
0.5040217
0.61381614
0.52677804
0.53173923
0.65076065
0.65247756
0.66112745
0.69474125
0.61925262
0.53251094
0.47327268
0.49525061
0.44927382
0.50311047
0.47104186
0.50965941
0.56543285
0.60048056
0.51835102
0.57017475
0.60011095
0.84843785
0.5102672
0.68383336
0.62161112
0.56508523
0.60327709
0.66189742
0.59617817
0.55719721
0.5577662
0.54804033
0.52716172
0.52984011
0.51018798
0.61766964
0.64560056
0.62094122
0.62053776
0.59130567
0.62802505
0.46862862
0.54061121
0.62633771
0.59655797
0.61531019
0.68328321
0.57582712
0.64989054
0.67650348
0.62946445
0.60518521
0.56704402
0.58847976
0.5649237
0.57238722
0.46864599
0.56314713
0.57936221
0.57443255
0.57469279
0.61107045
0.66155207
0.52101159
0.60601401
0.56418782
0.54548723
0.60487008
0.53406328
0.5854398
0.6506983
0.54506677
0.52690732
0.58064616
0.49929017
0.60858989
0.52741241
0.47505605
0.46730348
0.58568323
0.51101166
0.48993236
0.55222559
0.53603524
0.51662809
0.4331128
0.45165563
0.38587773
0.39130655
0.4634622
0.42515981
0.46204042
0.51670551
0.56639189
0.52118915
0.49395448
0.49573329
0.47235397
0.42790085
0.36222711
0.38524777
0.54198128
0.59307003
""
0.57499141
0.50272048
0.51817971
0.47801396
0.43700036
0.53170222
0.63165945
0.50280696
0.70596594
0.4469066
0.62133443
0.70504373
0.66887671
0.68166864
0.69487059
0.61046684
0.62423462
""
""
0.77583039
0.71615338
""
0.3852115
0.48021051
0.57227677
0.62838411
0.62600517
0.64526474
0.57289112
0.64749819
0.67046076
0.61159033
0.56623292
0.64946187
0.6043188
0.29404202
0.63603008
0.61168665
0.51747984
0.62595654
0.61606777
0.64185071
0.6463291
0.68173069
0.64586496
0.58251727
0.63638473
0.56816185
0.63638604
0.61389554
0.48418006
0.68520796
0.61075968
0.600151
0.54873782
0.6655764
0.61333907
0.6604746
0.7001133
0.55111766
0.67672545
0.65374064
0.64170778
0.66556191
0.67699254
0.62888485
0.66366524
0.5965308
0.6071254
0.60977501
0.65362769
0.66867256
0.51724893
0.34713104
0.52039504
""
0.37123504
0.52669626
0.49616802
0.54385066
0.52309084
0.64257371
0.60493058
0.60141683
0.68146467
0.51376152
0.5690524
0.56978071
0.62861681
0.58751291
0.54164064
0.56841421
0.6151101
0.69314361
""
0.60937583
0.52430433
0.52229571
0.5230394
0.58531129
0.73273385
0.45120803
0.51999569
0.52811468
0.7775594
0.64713711
0.60396618
0.68370855
0.58561563
0.70189583
0.58861792
0.57592165
0.54001576
0.54772645
0.5276587
""
0.60307199
0.53896135
0.54804331
0.61310071
""
0.46897328
0.55397576
0.5005542
0.62323171
0.59055406
0.63062096
0.66656417
0.66228825
0.66343689
0.5292384
0.56509072
0.61024576
0.5326947
0.57667691
0.53094178
0.52476144
0.53912652
0.43290913
0.52884084
0.48885688
0.50403965
0.53440398
0.41690257
0.41585281
0.56222826
0.45628473
0.57223761
0.43821323
0.44753441
0.37624788
0.43418247
0.46562323
