hours_wk_other_female_p1
""
""
""
-0.40474239
""
""
24.020496
""
""
""
""
23.535307
""
""
""
""
""
""
""
""
""
20.67259
""
""
27.605339
""
""
1.581766
24.722195
""
""
""
33.878983
32.330669
""
15.47823
""
""
""
""
""
""
""
""
""
""
21.076954
""
""
""
13.095041
32.997715
""
""
""
31.191214
""
""
""
""
""
29.664885
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
19.592022
""
""
""
""
21.380716
""
""
15.648693
26.356411
""
""
""
""
30.849567
""
""
""
""
31.141685
""
24.179005
22.861206
20.82608
32.532558
23.942661
25.524092
""
14.423438
""
""
""
""
39.746181
""
24.177637
12.459631
16.444847
""
""
""
""
""
""
""
""
""
""
""
""
""
26.285595
""
""
""
""
""
11.316683
17.398973
""
""
""
""
""
""
""
""
""
""
""
""
""
20.018923
""
""
22.007183
""
""
""
""
""
""
""
44.01503
18.531124
""
25.914364
""
""
""
""
19.064178
49.571423
""
18.779415
""
""
19.827259
26.513903
""
""
""
""
20.237211
""
""
15.79006
""
""
32.001873
""
""
31.296549
25.119688
""
""
""
""
""
19.399115
""
19.843218
42.557343
""
""
""
24.001223
22.950546
""
""
""
""
31.965607
""
""
18.985121
19.280069
12.146933
23.926029
""
""
""
""
""
""
22.080885
""
""
""
22.250219
18.643091
29.401175
48.925282
""
""
""
""
""
""
""
""
""
""
""
34.120186
""
""
""
17.181923
""
""
25.016256
8.378355
""
""
""
""
""
36.559425
""
9.6987915
""
17.847065
32.95792
29.103851
39.933964
22.255007
25.01511
26.523834
25.510511
37.125031
25.763809
""
""
""
""
""
16.839294
""
""
""
20.682217
""
""
28.208334
16.665785
""
21.193344
20.403028
""
""
""
""
""
""
""
""
""
""
""
13.272114
23.518961
""
17.303127
""
""
""
""
""
""
""
""
""
""
""
31.172222
18.509565
""
9.5752516
""
""
""
26.936258
""
""
""
""
""
""
""
22.747019
""
25.289881
20.66613
16.160532
""
23.803001
18.881138
""
""
19.901299
""
""
""
7.9457111
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
16.831743
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
15.352243
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
19.006365
""
""
""
28.120838
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
17.911772
""
""
""
""
""
""
13.073839
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8.1151466
18.113068
""
""
""
""
""
""
""
""
""
""
""
""
""
""
35.332127
27.49511
22.087734
""
""
""
""
13.894178
""
28.806274
""
""
""
""
32.102055
""
15.696063
""
15.336329
""
""
14.373594
14.16549
29.95377
""
20.615055
22.803104
""
""
22.274149
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.409336
""
13.974974
""
""
""
""
""
""
""
""
""
""
""
12.562347
""
""
22.741987
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.472706
17.018072
35.199375
""
""
""
""
18.94385
""
""
13.975005
""
16.971611
16.054661
34.277561
""
""
""
""
23.003147
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.080544
""
""
""
""
""
21.986994
36.531826
24.107586
""
23.430525
""
""
""
21.654995
""
22.797249
""
24.34955
""
""
""
30.085722
""
""
18.493582
""
""
17.412891
""
""
""
""
""
""
""
26.460558
16.426727
""
""
""
""
""
""
""
""
20.121052
""
""
23.957359
""
6.8211722
""
""
13.73628
8.3130312
31.115671
25.892164
22.993793
23.664089
""
""
""
24.429693
20.990133
23.299938
20.047201
""
""
25.282513
""
22.993254
24.399506
""
""
""
""
12.946431
""
15.819382
20.932451
""
15.976816
""
""
1.606481
""
""
""
""
""
""
""
""
21.893307
