hs_black_female_mean
0.7595337
0.76071709
0.76701921
0.63646567
""
0.71661246
0.7853837
0.76240969
0.84941775
""
0.90057051
0.78316557
0.81315768
""
""
0.75092548
0.82976764
0.81397313
0.78649771
0.75279075
0.86975759
""
0.78085715
0.7710281
""
0.77436113
0.74808812
0.85856539
""
""
0.72822154
0.77158374
0.82061583
0.74802655
0.76383853
""
0.8395794
""
0.77459013
0.85410351
0.73189425
0.78059083
0.8143813
0.78800547
0.81979346
0.91564739
""
""
0.7743988
0.89687145
0.74992865
0.78236938
0.76756847
0.81236893
0.76915294
0.92211825
0.84040254
0.80160189
0.86164641
0.87853765
0.78929389
0.74447447
0.77253234
0.86485475
0.8196857
0.78328699
""
""
""
0.86360222
""
""
""
""
0.90823269
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.94648498
""
""
""
""
""
0.82673818
""
""
0.89527744
0.76651365
""
""
0.73225218
0.759574
0.82655877
""
""
""
0.93062317
""
""
0.858419
0.88199329
""
""
""
0.79971731
0.98601097
0.84321082
""
0.79742813
0.76188987
0.94569862
0.83332586
0.9593178
0.92379296
""
""
0.74338353
""
""
0.90840596
0.94332272
0.72842497
""
""
0.73429984
0.88208121
""
0.73200226
""
0.9379946
0.9207719
0.826446
""
0.75560248
""
""
0.76966327
0.76187283
0.82059097
""
0.98701143
""
0.89491343
""
0.82618868
""
0.85465014
""
""
""
0.81904161
""
0.78786999
0.78600436
""
""
0.87004548
""
""
""
0.77877659
""
0.82582402
0.89261943
0.81997186
""
0.85708588
""
""
""
""
""
0.89646912
""
""
0.87209111
""
""
0.9956972
""
0.8855238
0.79564524
""
""
0.89169639
0.96084851
0.948232
""
""
0.90444636
""
""
0.84722388
""
""
0.90209824
0.98607439
""
0.8975777
0.88411397
""
0.89466476
0.89013344
0.8593111
0.86014503
""
0.86996669
0.83066654
0.87693161
0.96148962
""
""
""
0.89924681
0.82876158
0.94961339
""
""
""
0.77704978
""
0.89746559
0.83118498
""
0.83343059
""
0.87002999
""
""
""
""
""
""
""
""
""
""
""
""
""
0.86756653
""
0.96191007
""
""
0.90548205
""
""
""
""
""
""
""
""
0.88506001
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.88668692
0.87213457
""
0.84022427
0.87369674
0.87583083
0.86031091
""
0.83019251
0.85146362
0.84218496
0.84571493
0.76495755
0.76915526
0.84205717
0.83061689
0.79094291
0.83819824
""
0.85632306
""
0.85373312
0.81948996
0.84488982
""
""
0.79064673
0.79431248
0.74653065
""
0.83244413
""
""
""
0.86100984
""
0.70236605
0.88488734
0.71248686
0.83700585
""
0.6808719
0.92070431
0.74331504
""
0.80949795
0.80042666
0.86247212
0.7975201
""
0.715841
0.74014211
0.84467226
0.82080144
0.83784294
0.99607092
0.69918889
0.82172513
""
0.81297898
0.82383859
0.77488744
0.80212069
0.75834578
0.81329638
0.80027819
0.86084348
0.81871712
0.76757854
0.81836218
0.8172397
0.78619331
""
""
""
0.83119488
0.79788303
0.78997159
""
0.90995663
""
""
""
0.79256195
""
0.82960987
0.78267473
0.78770274
0.86632377
0.74155855
0.54875505
""
0.763273
0.82706332
0.80268484
0.80146039
0.75843883
""
0.81637484
0.65709615
0.77977592
""
""
0.85315198
0.89960355
""
0.95035952
0.71094829
0.57650077
0.85587406
""
0.8652932
0.79684353
0.76014644
0.89046407
0.70149082
0.75607795
""
0.64476228
""
""
0.77187395
0.84612107
0.74352038
0.75775677
0.79484636
0.87987411
0.73969454
""
0.78049558
0.77391905
0.83470523
0.74167818
""
0.95057845
0.66480649
""
0.458195
0.80467397
""
""
0.78497869
""
0.73823571
0.70883185
0.86819899
""
0.77995592
0.73370302
""
0.86271036
0.8242802
""
0.83408451
0.8389796
0.72752911
0.81547344
0.94052571
""
0.83127058
0.82705539
0.78336787
0.80373406
0.76408166
""
0.86741805
0.85100961
0.86831063
""
""
0.76916933
""
0.65648949
0.8381232
0.86493707
""
0.65953362
0.83270079
""
0.78100455
0.79551202
""
0.69292384
""
0.81277305
0.82388598
""
""
0.89471209
0.69502044
""
""
0.88588876
0.80711424
""
0.75180292
""
""
0.71528447
0.79349017
0.85370535
""
0.85565227
0.82029271
0.72681928
0.79308403
0.77345204
0.84117728
0.7876004
""
0.66898251
0.57226294
0.66402853
0.6483162
0.70093346
0.73061907
0.83647788
""
0.83237797
0.78936976
0.84085798
0.8756327
""
0.74520266
0.79994506
0.71722496
0.70255727
0.74627322
0.7422213
0.79125327
""
""
""
0.79758966
""
0.94746858
0.90959185
0.81445909
""
0.92638594
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.7541557
0.81636941
""
""
""
""
""
""
""
0.86178815
""
""
""
""
""
0.86271685
""
""
0.75093871
""
""
0.89589638
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.8450231
""
""
""
""
""
0.80459189
0.81065655
""
0.67493701
0.85414153
""
""
""
""
""
""
0.91351366
