proginc_hisp_pooled_p75_se
""
""
""
""
""
""
""
0.015155871
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.012077509
""
""
""
""
""
""
""
0.033775013
""
""
""
0.010641338
""
0.012411277
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0064244266
""
""
""
""
0.022287512
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.019225674
0.063032322
0.01923996
0.027378839
0.052232124
""
0.0043143807
0.011885731
0.037412945
0.0065140827
0.02469367
0.0055698282
0.040291771
0.0092545813
""
""
""
0.012101891
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.031191567
""
""
""
""
""
0.020445377
""
""
""
""
""
0.1103401
""
""
""
0.0029214052
""
0.025416199
0.015688768
0.021022996
0.019747721
0.0076378905
""
0.020780811
0.0071133771
0.027399162
0.020775048
0.006801181
""
0.011111058
0.0078290328
""
0.024331279
0.0013899524
0.016718719
0.0081331441
""
0.031316631
0.012390184
""
""
0.0087331291
0.0071389056
0.01589283
0.0028562665
0.012901018
""
0.006648737
0.0077010291
0.0040417449
0.0035433627
0.0030580782
0.0076590022
0.0115951
0.0073019518
0.0037575229
0.0099219745
0.0050338204
0.0099736787
0.042240594
""
0.028720623
0.010573856
0.015967764
0.013460307
0.010677897
0.012336049
""
0.0098795872
0.089734174
0.0062893955
0.024980241
0.081633218
0.0045685354
0.017250463
0.0088482546
""
""
""
0.004252614
0.009493188
""
""
""
""
""
""
""
""
0.0060740821
""
0.009206783
""
""
0.0072539053
0.017779659
""
""
""
""
""
""
""
0.0014210379
""
""
""
0.02029616
0.02001993
0.013910925
""
""
0.016331319
""
""
""
0.024573658
0.019832738
0.10153268
""
""
""
""
0.043018095
0.0093185147
""
0.030164363
""
""
""
""
""
""
""
""
0.015844597
""
0.010736872
0.011444151
0.025782775
0.036322419
0.012272752
0.0085938694
0.08533486
0.015493864
0.085394345
0.0065873237
0.035972241
0.0059961318
0.010717241
""
0.036034215
""
0.0042363452
0.0046692016
""
0.085615873
0.029081792
0.014593679
0.0080480799
""
""
""
0.022262808
0.020364944
0.11261286
""
""
""
""
""
""
0.16908605
0.014904947
0.016496776
0.014360295
0.0049731452
""
0.085615657
""
""
""
0.015783956
0.013033264
0.015562194
""
""
""
0.0083079236
0.0096664513
0.036032952
0.0022658561
0.019452412
""
0.020746378
0.070213839
0.0021329662
0.0047063753
0.0064488878
0.0085724201
0.011754783
0.0054695592
""
0.014936097
0.052443437
0.02282599
0.039139647
0.0032418508
""
""
""
""
0.029119156
""
""
""
""
""
""
""
""
""
""
0.042501044
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.024043947
0.054052334
""
0.052959315
""
""
0.026419932
""
0.010301824
""
""
0.031520307
""
""
""
""
""
""
""
0.0063816523
""
""
""
""
""
""
""
""
""
""
""
0.043390732
""
0.047557503
""
0.042884558
""
""
""
""
""
""
0.0093996357
""
0.015747434
""
""
