staytract_white_male_mean
0.26304936
0.27584448
0.26346296
0.43548375
0.38707304
0.41633001
0.3280676
0.31011546
0.32058144
0.39729378
0.36317983
0.4077366
0.34096891
0.3955808
0.47234061
0.27806869
0.30222914
0.33987746
0.30325219
0.31288928
0.40419796
0.34221724
0.25719482
0.24590129
0.37156627
0.28489107
0.35911557
0.3127453
0.39285603
0.36187091
0.39150035
0.37378255
0.36633885
0.30234629
0.24760665
0.38470957
0.21472596
0.45523357
0.28637263
0.39151356
0.22719301
0.29619139
0.37561411
0.31329867
0.224949
0.29705811
0.39172587
0.30231917
0.25085974
0.27958617
0.16504055
0.25963715
0.29770929
0.36736077
0.29046649
0.41354352
0.27322891
0.33147758
0.19753698
0.43755573
0.30755243
0.31494987
0.26980624
0.36181131
0.41411182
0.44428098
0.40201929
""
""
0.16795824
0.052423604
""
0.13338643
""
0.22894223
0.10854909
0.1059805
0.22859138
0.26476401
0.29320315
0.19416304
""
""
0.22461109
0.16831575
0.16079336
""
0.35529733
0.17193915
0.31638417
""
0.29704461
0.1360651
0.26124066
""
0.1828271
0.14028206
0.17754847
0.16302949
0.18931514
0.23115171
0.15930121
0.19566825
0.13606904
0.16355434
0.17430057
0.16016795
0.16491869
0.067133665
0.15155919
0.14878732
0.30305085
0.2564995
0.22447321
0.20093945
0.29299521
0.29580566
0.33031419
0.31750664
0.27903277
0.27718699
0.32133245
0.31429145
0.4549315
0.30648187
0.33940753
0.25138181
0.28946623
0.22473979
0.32918623
0.24852809
0.29018739
0.3108131
0.246684
0.41138503
0.3886064
0.25452921
0.35251838
0.31304166
0.25982603
0.35989383
0.35485595
0.33184743
0.29720658
0.32027265
0.25471792
0.31299475
0.34504288
0.37327975
0.27219149
0.34825933
0.29853001
0.34781098
0.25105414
0.29651099
0.28132859
0.29066783
0.29908559
0.27473
0.34265631
0.32602137
0.29431298
0.26948923
0.34495658
0.26954117
0.37155336
0.38380924
0.32577446
0.26620069
0.38948503
0.19849537
0.35720783
0.26732242
0.27046707
0.39500836
0.44297993
0.20462599
0.27939877
0.27085394
0.44168568
0.27115822
0.34577733
0.20559503
0.32008263
0.39129248
0.36462355
0.18125696
0.026196675
0.20262882
0.19633977
0.21921237
0.26641423
0.17489037
0.23899223
0.15729558
0.18124682
0.32974917
0.22190024
0.2205627
0.18132235
0.17718399
0.20957938
0.21532705
0.13512638
0.21746047
0.21729241
0.17562902
0.1612608
0.2604785
0.21108054
0.30713525
0.1406469
0.18330036
0.18263045
0.18392342
0.1915057
0.15487696
0.27389127
0.16448237
0.16699706
0.18154258
0.17977229
0.18273334
0.23760083
0.17980622
0.19566953
0.21597615
0.19119184
0.18920112
