work_24_hisp_pooled_mean_se
0.04102087
0.028815625
""
""
0.033935137
""
""
0.021030745
""
""
0.052667309
""
""
""
""
0.027656414
0.054771233
""
""
""
""
0.051423348
0.022941621
0.084626533
0.039756194
0.042522565
0.071745619
0.042066831
""
0.04305521
0.075789712
""
""
""
0.033126667
0.047187556
0.017384572
""
0.038518157
""
0.036286317
0.04501833
""
""
0.017533869
""
0.077413127
0.029799975
0.018549357
""
0.02433884
0.03127021
""
""
""
""
0.033599194
0.066622272
0.034431919
""
0.040055376
0.064062811
0.040032417
0.070938118
""
""
""
""
""
0.010510985
""
""
""
""
0.018460847
""
""
0.020860607
0.039892536
0.047110975
0.080299534
""
""
0.037316743
""
""
""
""
""
0.080827594
""
""
""
""
""
""
0.040451642
0.0079930099
0.013328399
0.018333986
0.015092775
0.029053407
0.026115565
0.0019345415
0.010355176
0.017395625
0.0030098511
0.0068731713
0.0084963376
0.012453116
0.0053914902
""
0.060542271
0.066956341
0.011620191
0.076003648
0.03207643
""
0.03760745
""
0.055728935
""
""
""
0.10179392
0.05343708
0.039583575
0.032756656
0.044205297
""
""
0.054524679
""
0.038421988
0.060410023
""
0.03018274
""
0.055976011
0.046748936
0.068777271
0.050588746
0.062512361
""
""
0.045055233
0.031690702
""
""
""
""
""
0.031113697
0.036980368
0.063926987
""
0.058515824
0.045070827
""
""
""
""
0.069378011
""
0.04485032
""
0.06128715
0.052343357
0.03047584
""
0.01460301
""
0.076912612
0.032451365
0.08722046
""
0.02001947
0.032517303
""
""
0.055557702
""
0.015446849
0.046640363
""
0.023015963
0.0031600471
""
0.025718993
0.0099988058
0.027780244
0.019749658
0.0036785775
0.03021938
0.011457092
0.0027914513
0.018863028
0.018344659
0.0045787427
0.026024438
0.0029572246
0.0068716342
0.023058126
0.02479732
0.00086194242
0.006409355
0.01119799
0.043040428
0.015837561
0.0052123708
0.056678474
0.057224762
0.0036140452
0.0086537655
0.019526733
0.001835748
0.0083176736
0.045735288
0.0020030166
0.0035144025
0.0088140545
0.0018438052
0.0019257721
0.005132847
0.0036083611
0.0074487766
0.0038724348
0.0043047536
0.0026155929
0.0057496186
0.013379284
""
0.024450822
0.0051577352
0.0059289481
0.0040470953
0.010334986
0.016458837
0.07939893
0.0037066422
0.022042911
0.0029453018
0.0069655851
0.013109148
0.0043274658
0.01905708
0.0050937016
0.039393429
0.068755075
0.044595778
0.0086754682
0.014928219
0.034709539
""
0.060203783
0.0315492
0.066659816
0.055568215
""
0.021802653
0.00384482
""
0.010790289
0.02997135
0.022137187
0.005533339
0.024689389
0.019798191
""
""
0.08755514
""
0.035632163
""
