two_par_black_pooled_mean_se
0.014372142
0.024341231
0.063118324
0.0078456588
0.0056370264
0.012437522
0.0034853786
0.033274356
0.05329771
0.0058554462
0.0066545424
0.0027363992
0.078558236
0.021040741
0.0084545724
0.10052994
0.091811188
0.011553956
0.087818161
0.0085097067
0.0034557758
0.0035736226
0.0059995041
0.0050599813
0.003028533
0.008865051
0.0062639685
0.0042993608
0.0026856072
0.0088851405
0.0072435867
0.0084172543
0.0029381858
0.0037700054
0.0059521673
0.0050119376
0.0074810968
0.0066433377
0.009430062
0.0078254174
0.002941889
0.0067862892
0.012052543
0.022412378
0.0083038034
0.006221626
0.002044674
0.0064490549
0.0029566376
0.006130904
0.0056297281
0.0042147217
0.0045018629
0.011668988
0.015935412
0.0031746139
0.0098840827
0.026061285
0.021542389
0.0055565112
0.0088566132
0.0040072864
0.01427379
0.017847387
0.043874092
0.029968567
""
0.045895416
0.033684712
0.047535721
0.0062331543
0.0055535529
0.0042264257
0.0063693812
0.0088924523
0.032919463
0.0069300672
0.015062053
0.015318389
0.0020108307
0.0057547162
0.014780635
0.030729292
0.012142497
0.0036208832
0.018334452
0.017121801
0.0071355281
0.0053791502
0.010831993
0.011495082
0.037271969
0.045336042
0.0058440934
0.059956923
""
0.019352868
0.0087576788
0.0030268992
0.0051733754
0.0066480325
0.0017009467
0.0031448372
0.007126139
0.0066244872
0.003012666
0.0063969307
0.0030580626
0.0096699158
0.0087101422
0.0067773955
0.0050429045
0.0031020609
0.0084409267
0.0036277035
0.0040040021
0.0035458368
0.011713811
0.013836531
0.011124359
0.0056068241
0.0097898999
0.010083531
0.0073932814
0.0089840982
0.0042624385
0.0042078579
0.009846271
0.0081173489
0.0086547257
0.0015133778
0.0073475456
0.0074316068
0.012746566
0.012167124
0.0070764124
0.0046606618
0.0043381546
0.0092541547
0.0065100174
0.0046903491
0.010722063
0.013284442
0.0095851123
0.0050006662
0.009289721
0.0067701
0.0060961456
0.0069078947
0.007227533
0.0178847
0.002820113
0.0044616517
0.0077517456
0.0051396838
0.0035224082
0.009780542
0.0036597045
0.010520663
0.02320301
0.045263357
0.054509077
0.0074882633
0.0019117917
0.015284376
0.0015271915
0.056806196
0.068163842
0.088845573
0.014647525
0.0016267329
0.008302534
0.050135121
0.007596185
0.035938606
0.072332248
0.0077945897
0.0054807137
0.049216643
0.094368458
0.066844933
0.060033314
0.0042859116
0.031368174
0.024505679
0.0033547573
0.037626509
0.058856886
0.0073162266
0.056562595
0.027580502
0.010115055
0.0040132999
0.070323043
0.023211483
0.020757433
0.022653146
0.012726202
0.0053900988
0.036716435
0.0054315813
0.013031779
0.04292972
0.018207172
0.0097481888
0.0071709775
0.0033099644
0.033664677
0.018950347
0.014288189
0.027786091
0.011759878
0.098411217
0.055328015
0.0042587775
0.0089404816
0.0086104888
0.0024317573
0.031901922
0.024419952
0.022821678
0.028697653
0.022646163
0.031079
0.0035674761
0.013479322
0.029194515
0.021916972
0.003943624
0.0061783739
0.011520766
0.0085095568
0.092299134
0.024633141
""
0.017431496
0.10582457
0.013604743
""
0.048686285
0.019431412
0.025914548
0.015213866
0.012192182
0.030917082
0.021414001
0.00832853
0.0067903358
0.040003546
0.019616449
0.0035596096
0.01753008
0.038412739
""
0.015920546
0.042687014
0.048602734
0.0074813017
0.038501576
0.011046663
0.019364253
0.011149085
0.0091573
0.0062437905
0.0066566588
0.0010664955
0.0062939408
0.0018254925
0.0015616769
0.0047062212
0.0053499942
0.010112334
0.015288815
0.045960549
""
0.089218482
0.022289466
0.0344516
0.074712791
0.037226561
0.0071701398
0.1041634
""
0.003326074
0.015093522
0.058069609
0.0085997339
0.0030665034
0.033414692
""
0.09013737
""
0.11006686
0.064795673
""
0.090808846
""
0.04740224
0.051524494
0.033899002
0.0039995606
0.088220254
0.057972409
0.02543539
0.063926093
0.06022317
0.084304541
0.056466069
0.014370928
""
0.023770036
0.021803388
0.054335769
0.04572136
0.027655726
0.028798113
0.10849929
0.037314497
0.041005719
0.033319224
0.047876935
0.011154652
0.047959249
0.046243377
0.065558448
0.015242129
0.0076590851
0.02930635
0.026451377
0.010149726
0.044380292
0.0083631836
0.0075512314
0.0030536668
0.010624336
0.001253841
0.007255781
0.014588985
0.05053547
0.0021766983
0.036292907
0.035921879
0.0099871159
0.010368528
0.022579625
""
0.080060288
0.090516157
0.065757461
0.044844445
0.016660636
0.01524813
0.016164707
0.051181965
0.022205083
0.012845735
0.050135508
0.011562997
0.031958394
0.0081537534
0.016509626
""
0.036026724
""
""
0.031840991
