staytract_other_male_p25
0.31036651
0.28241318
0.23080896
0.2845206
0.24904172
0.20928691
0.29993859
0.26124206
""
0.37017477
0.31212416
0.24057049
0.082213148
0.2414953
0.3204315
""
0.28127941
0.26921588
0.5600087
0.57146424
0.2654708
0.25508064
0.25929621
0.21682517
0.21636796
0.21513367
0.33205396
0.2394142
0.22435723
0.1567291
0.33144176
0.3142257
0.21696527
0.25209022
0.2932263
0.22376011
0.26133978
0.31898186
""
0.048389774
0.23787104
0.35953465
""
""
0.22608793
0.21737529
0.2260161
0.30873755
0.29179969
0.27809343
0.25198683
0.32206529
0.32371703
""
""
0.2217263
0.19134727
0.608836
""
0.1573274
0.33244902
0.19630146
0.30223507
0.32329699
0.36837569
0.14404929
""
0.28284162
0.31321183
0.41001004
0.098380916
0.21064118
0.15154658
0.24586469
0.28179356
""
0.30626622
0.52816629
""
0.1971826
0.29895693
0.33639443
0.32115558
0.19831105
0.22594285
0.27590963
0.36904809
0.21316183
0.26381749
0.41159782
0.28664061
0.43241298
0.29140803
0.19514431
0.26459664
""
0.28561682
0.29023108
0.22269684
0.20007196
0.29449537
0.26217231
0.19954111
0.2194076
0.19435722
0.25481021
0.21358234
0.24529366
0.36368078
0.18532288
0.24790819
0.20699903
0.16760014
0.16024037
0.23878253
0.23937938
0.20895846
""
0.2322994
""
0.23793773
0.24136329
0.22919646
0.19613661
0.16706647
0.30565822
0.21550357
0.34678093
0.15626834
""
0.21914536
0.16431975
0.1507946
0.29528698
0.22832519
0.14675409
0.27746582
0.26318318
0.16963783
0.19702108
0.22012852
0.22317496
""
0.2727145
0.14630862
0.19044438
0.25335598
0.27639288
0.100692
0.24183008
0.29306009
0.23883326
0.27073246
""
0.20465964
0.22738557
0.55193985
0.15715688
0.0529298
0.29987419
""
0.33694085
0.19315025
0.22641511
0.21917816
0.23411058
0.28779763
0.29466996
0.43833679
0.15456462
0.20338157
0.18718784
0.33051956
0.16969323
0.25676751
0.095239453
0.23619735
0.19416055
0.19541432
0.28833452
0.14155437
0.29067722
0.24989821
0.29543409
0.29396486
0.21903367
""
0.21719205
0.25736734
""
0.06690874
0.15537533
0.2646867
0.38165832
0.46484113
0.31027561
0.26976019
0.31063256
0.19282843
0.3046751
0.25733656
0.20846307
0.17715369
0.21095634
0.24623504
0.19507349
0.1515523
0.23257016
0.26328474
0.26930562
0.2608704
0.21805887
0.16625731
0.1287121
