kir_top01_hisp_pooled_p75
""
""
""
-0.11541884
-0.1356222
""
""
""
-0.10564218
""
""
""
""
""
""
""
""
""
""
""
-0.11216015
-0.26795897
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.048573609
0.63307709
0.38470155
-0.20810966
""
0.047202475
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.078548707
""
""
-0.17748919
-0.20338134
""
""
""
""
""
""
-0.096361473
0.1341967
""
""
""
-0.063244969
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.25823402
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.074837081
0.070266448
0.065124787
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.02799337
""
""
""
""
""
""
0.030683048
0.25730041
0.048213895
0.042520761
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36474675
""
""
""
0.027936967
""
""
""
""
""
-0.37572423
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.16827303
""
-0.28404349
1.1457877
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12981129
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.4377033
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.064842515
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.094983332
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.25777817
""
""
0.04059922
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.023228532
""
""
""
""
""
""
""
""
""
""
""
""
-0.071660601
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.048670184
""
""
""
""
""
""
""
""
""
-0.077453263
-0.20327155
""
""
""
""
""
0.10500515
""
-0.19051585
""
""
""
-0.28767946
""
""
""
""
""
