has_dad_natam_female_mean
""
0.88838375
""
""
""
""
""
0.7935521
""
""
""
""
""
""
""
0.82562989
""
""
""
""
""
""
""
""
0.91109711
""
0.7482664
""
""
""
""
""
""
""
""
0.94044912
0.77407908
""
""
0.90881753
""
""
""
""
0.91709703
""
""
0.80078948
0.77156967
""
0.74976695
0.86312497
""
""
""
""
""
""
""
""
""
""
""
""
0.84163547
""
""
0.74560797
""
0.71926695
0.88148385
""
""
0.81307286
0.78166163
""
""
0.69925648
0.88371563
0.78822654
0.85152131
0.89577174
0.94701284
0.90697438
0.81627935
0.75150907
0.76325452
""
0.86015022
0.86878163
""
""
0.60244656
""
""
0.7877757
0.6928916
0.897829
0.73159516
0.74870634
0.82174367
""
0.59264207
0.63109058
0.65078729
0.72206086
0.62455708
0.66538239
""
0.73107582
0.77840251
""
""
""
0.78298789
""
""
""
""
""
""
""
""
""
""
""
""
0.8545453
""
""
""
""
""
0.96587479
""
""
0.71005398
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71718812
""
""
0.75816286
""
""
0.90940845
""
""
0.669976
""
""
""
""
""
0.80586565
""
""
""
0.67848092
""
0.83802336
0.59567243
""
""
0.745489
0.67723
0.82108098
0.64216447
0.6826902
0.78192681
0.56674725
0.55967546
0.73570728
0.67925048
0.75125539
0.72805226
0.70347464
0.80867231
0.77355379
""
0.55860603
0.64482379
""
""
0.78678536
0.78164214
0.61296839
0.7206049
0.80648005
""
0.73692101
0.61831301
""
0.75872004
0.74708974
0.5744499
0.70011443
0.77123725
0.65965319
0.69388801
0.70097107
0.7861802
0.77326798
""
0.84743959
0.79994094
0.68976456
0.8243441
0.71524394
0.84986293
""
0.69188863
""
0.84173101
0.7095229
0.83628362
0.71839619
""
0.72903693
""
""
""
0.70838171
""
""
""
""
""
""
""
""
""
0.56160909
""
0.90739638
""
""
0.69792575
""
""
""
""
""
""
""
""
0.71006417
""
""
""
0.67069048
0.71552891
""
""
""
0.80284661
""
""
0.65674543
""
""
""
""
""
""
""
""
0.70749223
""
""
""
""
""
""
""
""
""
""
0.66731125
""
0.68273723
0.68180239
""
""
0.77644324
0.75085568
""
0.82653517
0.67489982
0.75889289
0.57315397
0.44477269
0.89706862
""
0.84028864
""
0.79513717
0.61827695
""
""
""
0.90739888
""
""
""
""
0.7938143
0.77424383
""
""
""
""
0.74826729
""
""
""
""
0.85719573
""
0.74960792
""
""
""
""
""
0.79158795
0.68995607
0.74305886
""
""
""
0.85379684
0.67428809
""
0.64989442
""
""
0.81397581
""
0.67016834
""
0.75332302
0.84893042
0.73744172
0.72188681
""
""
0.6135692
0.82498372
0.85532779
0.76435643
""
""
""
""
0.7487908
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61470014
""
""
0.86404461
""
""
""
""
0.76755995
""
""
""
""
""
""
""
""
""
""
0.61468643
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52674562
""
""
""
""
""
""
0.63091087
""
""
""
""
""
""
""
""
0.90112299
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.69069064
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.88633132
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.81819236
""
""
0.71638477
""
0.63711417
""
0.35529691
0.67116427
""
""
""
0.74874443
""
""
""
0.8837685
""
""
""
""
""
""
""
""
""
""
""
""
""
0.86528391
""
""
""
""
""
""
0.71316624
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.77753758
""
""
""
""
""
0.66126329
""
""
""
""
""
0.76018721
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.91631681
""
""
""
0.81180364
""
""
""
""
""
""
""
""
""
""
0.78894615
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.63085097
0.89163905
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.84668434
""
0.8463847
""
""
0.80063772
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46413594
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.63150299
""
""
""
0.58370596
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.98374861
""
""
""
""
""
""
0.6873275
""
""
""
""
""
""
""
""
""
""
0.7235198
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75340706
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.66517347
0.50748605
""
""
""
0.80289733
""
""
""
0.83585703
""
""
""
""
""
""
""
""
""
""
0.62875003
""
""
""
""
""
""
""
""
0.53432971
0.9351722
""
""
0.89988542
""
""
""
""
""
""
0.85895318
0.67237186
""
""
""
0.69956285
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.67069113
""
""
0.75822324
""
""
""
0.57615173
""
""
""
""
""
""
""
""
""
""
""
""
0.77051657
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.85071433
""
""
""
""
""
0.7808342
""
0.70552945
""
""
""
""
""
""
0.95919627
""
""
""
""
""
""
""
""
0.61283046
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.89476067
""
""
""
""
""
""
""
""
0.7353912
""
""
""
""
""
""
""
""
""
""
""
""
""
